,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
8613,Minnesota Timberwolves,,Nemanja Bjelica,Milwaukee Bucks,W,02/01/2018,14:06,3,5,.600,2,4,.500,0,0,,0,4,4,2,1,1,0,1,8,+16
8614,Minnesota Timberwolves,,Gorgui Dieng,Milwaukee Bucks,W,02/01/2018,13:28,4,9,.444,0,1,.000,0,0,,0,1,1,1,0,1,0,2,8,-5
8615,Minnesota Timberwolves,,Marcus Georges-Hunt,Milwaukee Bucks,W,02/01/2018,5:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
8616,Minnesota Timberwolves,,Shabazz Muhammad,Milwaukee Bucks,W,02/01/2018,3:16,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-5
8617,Minnesota Timberwolves,,Aaron Brooks,Milwaukee Bucks,W,02/01/2018,2:39,0,0,,0,0,,1,2,.500,0,0,0,1,1,0,2,0,1,-5
8618,Minnesota Timberwolves,,Cole Aldrich,Milwaukee Bucks,W,02/01/2018,2:39,0,2,.000,0,0,,0,0,,1,0,1,0,0,1,0,2,0,-5
8619,Houston Rockets,,P.J. Tucker,San Antonio Spurs,W,02/01/2018,30:53,3,7,.429,2,6,.333,2,2,1.000,1,4,5,0,1,0,0,2,10,+9
8620,Houston Rockets,,Gerald Green,San Antonio Spurs,W,02/01/2018,30:06,4,13,.308,3,11,.273,4,5,.800,0,5,5,0,1,0,0,3,15,+8
8621,Houston Rockets,,Nenê Hilário,San Antonio Spurs,W,02/01/2018,12:31,1,3,.333,0,0,,1,2,.500,2,1,3,1,2,0,1,1,3,+1
8622,San Antonio Spurs,,Patty Mills,Houston Rockets,L,02/01/2018,23:37,2,8,.250,0,6,.000,0,0,,0,2,2,2,0,0,1,1,4,-7
8623,San Antonio Spurs,,Manu Ginóbili,Houston Rockets,L,02/01/2018,20:06,2,8,.250,1,3,.333,0,0,,0,0,0,3,0,0,3,4,5,-8
8624,San Antonio Spurs,,Bryn Forbes,Houston Rockets,L,02/01/2018,18:15,3,6,.500,1,2,.500,4,4,1.000,0,2,2,1,1,0,0,2,11,-2
8625,San Antonio Spurs,,Tony Parker,Houston Rockets,L,02/01/2018,17:11,2,6,.333,0,1,.000,0,0,,0,1,1,1,0,0,1,1,4,+1
8626,San Antonio Spurs,,Dāvis Bertāns,Houston Rockets,L,02/01/2018,13:19,1,5,.200,1,2,.500,0,0,,0,2,2,1,0,1,0,1,3,-4
8627,San Antonio Spurs,,Darrun Hilliard,Houston Rockets,L,02/01/2018,8:16,1,2,.500,0,0,,2,2,1.000,0,2,2,1,0,0,0,0,4,+9
8628,San Antonio Spurs,,Brandon Paul,Houston Rockets,L,02/01/2018,1:36,1,1,1.000,0,0,,1,1,1.000,1,0,1,0,0,0,0,0,3,+3
8629,San Antonio Spurs,,Joffrey Lauvergne,Houston Rockets,L,02/01/2018,1:36,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
8630,Oklahoma City Thunder,,Álex Abrines,Denver Nuggets,L,02/01/2018,28:41,4,7,.571,2,5,.400,3,4,.750,0,2,2,1,0,2,1,1,13,-1
8631,Oklahoma City Thunder,,Jerami Grant,Denver Nuggets,L,02/01/2018,24:36,6,9,.667,0,1,.000,6,9,.667,1,5,6,2,0,1,0,4,18,+16
8632,Oklahoma City Thunder,,Patrick Patterson,Denver Nuggets,L,02/01/2018,15:16,3,5,.600,0,2,.000,0,0,,1,1,2,0,0,1,0,0,6,-1
8633,Oklahoma City Thunder,,Raymond Felton,Denver Nuggets,L,02/01/2018,14:07,2,7,.286,0,2,.000,0,0,,0,0,0,3,1,0,0,1,4,+3
8634,Oklahoma City Thunder,,Josh Huestis,Denver Nuggets,L,02/01/2018,12:10,0,4,.000,0,2,.000,0,0,,2,2,4,0,0,0,0,1,0,-4
8635,Denver Nuggets,,Torrey Craig,Oklahoma City Thunder,W,02/01/2018,21:32,3,5,.600,0,1,.000,1,2,.500,2,1,3,1,0,1,0,4,7,-5
8636,Denver Nuggets,,Trey Lyles,Oklahoma City Thunder,W,02/01/2018,14:39,1,7,.143,0,4,.000,1,2,.500,0,4,4,2,0,3,2,2,3,0
8637,Denver Nuggets,,Emmanuel Mudiay,Oklahoma City Thunder,W,02/01/2018,13:39,3,8,.375,0,3,.000,1,1,1.000,0,3,3,3,0,0,2,2,7,0
8638,Denver Nuggets,,Kenneth Faried,Oklahoma City Thunder,W,02/01/2018,9:31,2,4,.500,0,0,,0,2,.000,2,1,3,0,0,1,0,2,4,+1
8639,Denver Nuggets,,Darrell Arthur,Oklahoma City Thunder,W,02/01/2018,1:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
8640,Indiana Pacers,,Cory Joseph,Charlotte Hornets,L,02/02/2018,25:54,5,8,.625,1,4,.250,1,1,1.000,0,4,4,1,2,0,0,3,12,-5
8641,Indiana Pacers,,Lance Stephenson,Charlotte Hornets,L,02/02/2018,23:24,5,11,.455,3,6,.500,2,2,1.000,0,1,1,3,0,0,2,4,15,-6
8642,Indiana Pacers,,Domantas Sabonis,Charlotte Hornets,L,02/02/2018,16:32,2,4,.500,0,0,,4,4,1.000,0,3,3,2,1,1,1,5,8,-8
8643,Indiana Pacers,,T.J. Leaf,Charlotte Hornets,L,02/02/2018,8:26,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-7
8644,Indiana Pacers,,Joe Young,Charlotte Hornets,L,02/02/2018,3:54,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,0
8645,Indiana Pacers,,Al Jefferson,Charlotte Hornets,L,02/02/2018,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
8646,Charlotte Hornets,,Michael Carter-Williams,Indiana Pacers,W,02/02/2018,24:38,2,6,.333,0,1,.000,0,0,,2,2,4,3,2,1,1,3,4,+4
8647,Charlotte Hornets,,Jeremy Lamb,Indiana Pacers,W,02/02/2018,21:53,5,9,.556,1,4,.250,3,3,1.000,2,1,3,2,1,0,0,1,14,+3
8648,Charlotte Hornets,,Cody Zeller,Indiana Pacers,W,02/02/2018,15:59,2,6,.333,0,0,,1,2,.500,1,2,3,1,1,0,2,4,5,+11
8649,Charlotte Hornets,,Treveon Graham,Indiana Pacers,W,02/02/2018,15:13,0,1,.000,0,0,,5,6,.833,1,2,3,3,1,0,0,3,5,+2
8650,Atlanta Hawks,,John Collins,Boston Celtics,L,02/02/2018,24:48,4,5,.800,0,0,,0,0,,0,1,1,0,0,1,1,2,8,-3
8651,Atlanta Hawks,,Marco Belinelli,Boston Celtics,L,02/02/2018,21:36,2,8,.250,2,6,.333,9,10,.900,0,0,0,2,0,0,0,2,15,-9
8652,Atlanta Hawks,,Dewayne Dedmon,Boston Celtics,L,02/02/2018,20:59,4,6,.667,1,3,.333,0,0,,2,5,7,1,1,0,0,2,9,+4
8653,Atlanta Hawks,,Tyler Dorsey,Boston Celtics,L,02/02/2018,16:03,0,2,.000,0,2,.000,1,2,.500,0,1,1,1,1,0,0,2,1,+10
8654,Atlanta Hawks,,Mike Muscala,Boston Celtics,L,02/02/2018,15:44,0,1,.000,0,1,.000,0,0,,0,3,3,0,0,1,1,0,0,+2
8655,Atlanta Hawks,,Isaiah Taylor,Boston Celtics,L,02/02/2018,9:34,0,1,.000,0,0,,2,2,1.000,0,1,1,3,0,0,0,0,2,+13
8656,Atlanta Hawks,,Malcolm Delaney,Boston Celtics,L,02/02/2018,9:16,0,3,.000,0,1,.000,0,0,,0,1,1,5,0,0,1,0,0,-5
8657,Atlanta Hawks,,Luke Babbitt,Boston Celtics,L,02/02/2018,2:09,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0,+6
8658,Boston Celtics,,Semi Ojeleye,Atlanta Hawks,W,02/02/2018,27:05,2,5,.400,1,3,.333,0,0,,0,4,4,0,0,0,0,1,5,-2
8659,Boston Celtics,,Abdel Nader,Atlanta Hawks,W,02/02/2018,26:48,2,8,.250,0,3,.000,1,2,.500,1,5,6,2,0,0,2,2,5,-12
8660,Boston Celtics,,Daniel Theis,Atlanta Hawks,W,02/02/2018,22:55,1,5,.200,0,2,.000,2,2,1.000,1,2,3,3,1,2,1,4,4,-15
8661,Boston Celtics,,Kadeem Allen,Atlanta Hawks,W,02/02/2018,7:38,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,1,0,-10
8662,Boston Celtics,,Guerschon Yabusele,Atlanta Hawks,W,02/02/2018,2:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
8663,Los Angeles Lakers,,Jordan Clarkson,Brooklyn Nets,W,02/02/2018,26:03,3,14,.214,3,6,.500,2,2,1.000,1,3,4,2,0,1,2,2,11,+5
8664,Los Angeles Lakers,,Kyle Kuzma,Brooklyn Nets,W,02/02/2018,20:17,3,9,.333,0,1,.000,0,0,,2,1,3,1,1,0,0,1,6,-2
8665,Los Angeles Lakers,,Larry Nance,Brooklyn Nets,W,02/02/2018,15:54,3,5,.600,1,1,1.000,0,0,,4,4,8,2,1,0,1,0,7,+3
8666,Los Angeles Lakers,,Corey Brewer,Brooklyn Nets,W,02/02/2018,12:38,3,6,.500,0,1,.000,0,0,,2,1,3,0,1,0,0,3,6,+5
8667,Los Angeles Lakers,,Alex Caruso,Brooklyn Nets,W,02/02/2018,11:12,0,2,.000,0,2,.000,0,0,,1,0,1,1,1,2,1,0,0,+2
8668,Brooklyn Nets,,Joe Harris,Los Angeles Lakers,L,02/02/2018,24:42,3,5,.600,2,4,.500,3,3,1.000,0,7,7,1,1,0,0,2,11,-13
8669,Brooklyn Nets,,D'Angelo Russell,Los Angeles Lakers,L,02/02/2018,23:41,7,18,.389,1,5,.200,0,1,.000,0,4,4,3,0,0,1,2,15,+1
8670,Brooklyn Nets,,Caris LeVert,Los Angeles Lakers,L,02/02/2018,17:36,3,5,.600,1,2,.500,0,0,,0,2,2,1,0,1,4,1,7,-13
8671,Brooklyn Nets,,Jahlil Okafor,Los Angeles Lakers,L,02/02/2018,15:24,1,4,.250,0,0,,3,4,.750,0,2,2,0,0,3,1,1,5,-4
8672,Brooklyn Nets,,James Webb,Los Angeles Lakers,L,02/02/2018,12:21,1,1,1.000,1,1,1.000,0,0,,1,2,3,1,0,0,0,2,3,-2
8673,Portland Trail Blazers,,Shabazz Napier,Toronto Raptors,L,02/02/2018,21:29,0,2,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,2,1,1,-14
8674,Portland Trail Blazers,,Pat Connaughton,Toronto Raptors,L,02/02/2018,15:24,2,5,.400,1,1,1.000,1,2,.500,1,1,2,2,0,0,1,0,6,-13
8675,Portland Trail Blazers,,Ed Davis,Toronto Raptors,L,02/02/2018,12:24,2,3,.667,0,0,,2,2,1.000,0,3,3,0,0,0,0,1,6,-22
8676,Portland Trail Blazers,,Noah Vonleh,Toronto Raptors,L,02/02/2018,10:29,1,2,.500,0,0,,2,4,.500,0,2,2,1,0,0,0,0,4,-1
8677,Portland Trail Blazers,,Zach Collins,Toronto Raptors,L,02/02/2018,10:25,0,2,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,0,5,1,-19
8678,Portland Trail Blazers,,Meyers Leonard,Toronto Raptors,L,02/02/2018,7:36,2,3,.667,1,1,1.000,2,2,1.000,0,2,2,0,1,0,1,1,7,+1
8679,Portland Trail Blazers,,Jake Layman,Toronto Raptors,L,02/02/2018,6:42,0,3,.000,0,1,.000,0,0,,1,1,2,0,1,0,0,0,0,+1
8680,Portland Trail Blazers,,Maurice Harkless,Toronto Raptors,L,02/02/2018,6:42,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+1
8681,Toronto Raptors,,Delon Wright,Portland Trail Blazers,W,02/02/2018,22:12,2,7,.286,2,3,.667,0,0,,1,3,4,3,0,1,0,1,6,+20
8682,Toronto Raptors,,Fred VanVleet,Portland Trail Blazers,W,02/02/2018,21:29,6,12,.500,3,5,.600,1,1,1.000,1,4,5,0,0,0,1,2,16,+11
8683,Toronto Raptors,,Jakob Poeltl,Portland Trail Blazers,W,02/02/2018,19:43,2,2,1.000,0,0,,0,0,,2,3,5,0,1,2,1,3,4,+15
8684,Toronto Raptors,,Pascal Siakam,Portland Trail Blazers,W,02/02/2018,19:13,4,8,.500,1,3,.333,4,4,1.000,4,1,5,1,0,0,0,5,13,+19
8685,Toronto Raptors,,Norman Powell,Portland Trail Blazers,W,02/02/2018,19:11,5,7,.714,1,1,1.000,0,0,,0,1,1,3,0,0,1,0,11,-2
8686,Toronto Raptors,,Alfonzo McKinnie,Portland Trail Blazers,W,02/02/2018,4:07,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,-1
8687,Toronto Raptors,,Lucas Nogueira,Portland Trail Blazers,W,02/02/2018,4:07,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,1,0,-1
8688,New York Knicks,,Lance Thomas,Milwaukee Bucks,L,02/02/2018,18:30,1,4,.250,1,3,.333,0,0,,1,0,1,0,0,1,0,4,3,-5
8689,New York Knicks,,Frank Ntilikina,Milwaukee Bucks,L,02/02/2018,16:54,4,9,.444,1,1,1.000,0,0,,1,1,2,5,1,0,2,2,9,-3
8690,New York Knicks,,Michael Beasley,Milwaukee Bucks,L,02/02/2018,13:21,3,8,.375,0,0,,0,0,,1,4,5,1,0,1,1,1,6,-4
8691,New York Knicks,,Kyle O'Quinn,Milwaukee Bucks,L,02/02/2018,12:31,2,2,1.000,0,0,,0,0,,0,4,4,2,1,0,1,2,4,-12
8692,New York Knicks,,Doug McDermott,Milwaukee Bucks,L,02/02/2018,7:33,2,3,.667,0,1,.000,0,0,,0,0,0,1,0,0,1,0,4,-7
8693,Milwaukee Bucks,,Matthew Dellavedova,New York Knicks,W,02/02/2018,27:29,1,5,.200,1,4,.250,1,1,1.000,0,4,4,4,0,0,3,4,4,+12
8694,Milwaukee Bucks,,Sterling Brown,New York Knicks,W,02/02/2018,17:26,4,6,.667,1,3,.333,0,0,,1,2,3,1,3,1,1,1,9,+4
8695,Milwaukee Bucks,,Thon Maker,New York Knicks,W,02/02/2018,16:48,2,4,.500,1,3,.333,2,3,.667,0,1,1,0,1,2,1,0,7,+7
8696,Milwaukee Bucks,,Jabari Parker,New York Knicks,W,02/02/2018,14:48,4,7,.571,0,1,.000,4,6,.667,1,2,3,0,0,0,0,1,12,-4
8697,Milwaukee Bucks,,Sean Kilpatrick,New York Knicks,W,02/02/2018,5:36,1,2,.500,0,1,.000,1,1,1.000,0,0,0,0,1,0,0,0,3,+2
8698,Miami Heat,,Wayne Ellington,Philadelphia 76ers,L,02/02/2018,30:43,6,16,.375,4,12,.333,0,0,,0,0,0,0,1,0,1,1,16,+9
8699,Miami Heat,,Bam Adebayo,Philadelphia 76ers,L,02/02/2018,29:11,5,9,.556,0,0,,5,10,.500,5,8,13,6,0,0,0,4,15,+9
8700,Miami Heat,,Justise Winslow,Philadelphia 76ers,L,02/02/2018,27:49,2,10,.200,0,1,.000,3,4,.750,4,8,12,1,0,0,1,2,7,+9
8701,Miami Heat,,Kelly Olynyk,Philadelphia 76ers,L,02/02/2018,25:18,6,10,.600,2,6,.333,5,8,.625,3,3,6,1,0,1,3,1,19,+11
8702,Philadelphia 76ers,,T.J. McConnell,Miami Heat,W,02/02/2018,22:43,2,6,.333,0,0,,0,0,,0,3,3,5,1,0,0,2,4,-2
8703,Philadelphia 76ers,,Amir Johnson,Miami Heat,W,02/02/2018,16:20,2,3,.667,0,0,,0,0,,1,1,2,2,1,0,0,4,4,-4
8704,Philadelphia 76ers,,Trevor Booker,Miami Heat,W,02/02/2018,14:25,1,3,.333,0,0,,0,0,,1,3,4,2,2,0,0,2,2,+2
8705,Philadelphia 76ers,,Jerryd Bayless,Miami Heat,W,02/02/2018,12:15,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-6
8706,Philadelphia 76ers,,Justin Anderson,Miami Heat,W,02/02/2018,11:35,4,4,1.000,2,2,1.000,1,4,.250,0,1,1,1,1,0,0,1,11,+2
8707,New Orleans Pelicans,,Darius Miller,Oklahoma City Thunder,W,02/02/2018,25:43,4,6,.667,3,5,.600,0,0,,0,2,2,1,0,0,0,0,11,-14
8708,New Orleans Pelicans,,Ian Clark,Oklahoma City Thunder,W,02/02/2018,19:04,1,2,.500,0,0,,0,0,,0,0,0,3,0,0,2,3,2,-9
8709,New Orleans Pelicans,,Cheick Diallo,Oklahoma City Thunder,W,02/02/2018,15:49,3,4,.750,0,0,,1,1,1.000,1,8,9,0,0,1,1,0,7,+2
8710,New Orleans Pelicans,,Mike James,Oklahoma City Thunder,W,02/02/2018,3:58,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0,+1
8711,Oklahoma City Thunder,,Álex Abrines,New Orleans Pelicans,L,02/02/2018,23:35,4,8,.500,4,8,.500,2,2,1.000,0,1,1,0,0,0,0,3,14,+5
8712,Oklahoma City Thunder,,Jerami Grant,New Orleans Pelicans,L,02/02/2018,23:23,6,7,.857,0,0,,0,0,,3,9,12,1,0,0,0,4,12,-19
8713,Oklahoma City Thunder,,Raymond Felton,New Orleans Pelicans,L,02/02/2018,15:30,2,7,.286,1,3,.333,0,0,,0,1,1,4,1,1,0,2,5,-8
8714,Oklahoma City Thunder,,Patrick Patterson,New Orleans Pelicans,L,02/02/2018,12:59,0,6,.000,0,4,.000,0,0,,1,1,2,1,1,0,0,0,0,-5
8715,Oklahoma City Thunder,,Josh Huestis,New Orleans Pelicans,L,02/02/2018,9:47,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,1,0,1,0,-2
8716,Utah Jazz,,Royce O'Neale,Phoenix Suns,W,02/02/2018,26:39,4,10,.400,0,2,.000,0,0,,0,6,6,4,2,0,0,5,8,-5
8717,Utah Jazz,,Joe Johnson,Phoenix Suns,W,02/02/2018,21:54,5,10,.500,2,5,.400,0,0,,0,4,4,2,0,0,0,1,12,0
8718,Utah Jazz,,Alec Burks,Phoenix Suns,W,02/02/2018,21:07,2,6,.333,0,3,.000,0,0,,0,4,4,3,0,0,1,3,4,-2
8719,Utah Jazz,,Jonas Jerebko,Phoenix Suns,W,02/02/2018,10:36,1,1,1.000,0,0,,0,2,.000,0,1,1,1,0,0,1,0,2,-1
8720,Utah Jazz,,Raul Neto,Phoenix Suns,W,02/02/2018,10:07,2,5,.400,0,1,.000,0,0,,0,3,3,1,0,0,0,2,4,-5
8721,Utah Jazz,,Ekpe Udoh,Phoenix Suns,W,02/02/2018,6:54,2,2,1.000,0,0,,3,3,1.000,0,2,2,0,0,1,1,2,7,-1
8722,Phoenix Suns,,Dragan Bender,Utah Jazz,L,02/02/2018,28:27,5,10,.500,4,8,.500,2,2,1.000,1,8,9,5,0,1,2,2,16,-11
8723,Phoenix Suns,,Jared Dudley,Utah Jazz,L,02/02/2018,25:02,0,3,.000,0,2,.000,0,0,,0,0,0,2,0,0,1,3,0,-13
8724,Phoenix Suns,,Tyler Ulis,Utah Jazz,L,02/02/2018,20:04,6,8,.750,2,3,.667,0,0,,0,1,1,2,0,0,0,3,14,+9
8725,Phoenix Suns,,Troy Daniels,Utah Jazz,L,02/02/2018,19:18,1,3,.333,0,2,.000,0,0,,0,2,2,0,0,0,1,5,2,-18
8726,Phoenix Suns,,Josh Gray,Utah Jazz,L,02/02/2018,8:53,2,3,.667,1,1,1.000,2,3,.667,0,1,1,1,1,1,0,1,7,-4
8727,Phoenix Suns,,Danuel House,Utah Jazz,L,02/02/2018,8:29,2,3,.667,0,1,.000,0,1,.000,0,2,2,0,0,0,0,0,4,+11
8728,Phoenix Suns,,Alec Peters,Utah Jazz,L,02/02/2018,6:07,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0,+3
8729,Phoenix Suns,,Davon Reed,Utah Jazz,L,02/02/2018,5:07,1,2,.500,1,1,1.000,0,0,,0,0,0,0,1,0,0,0,3,+3
8730,Golden State Warriors,,Patrick McCaw,Sacramento Kings,W,02/02/2018,27:37,0,2,.000,0,1,.000,0,0,,0,3,3,3,3,0,3,1,0,+9
8731,Golden State Warriors,,Nick Young,Sacramento Kings,W,02/02/2018,15:50,4,6,.667,4,6,.667,0,0,,0,1,1,0,0,0,0,1,12,+15
8732,Golden State Warriors,,JaVale McGee,Sacramento Kings,W,02/02/2018,10:30,2,4,.500,0,0,,0,0,,0,2,2,0,0,2,0,1,4,+2
8733,Golden State Warriors,,Omri Casspi,Sacramento Kings,W,02/02/2018,9:57,1,3,.333,0,0,,0,1,.000,0,4,4,0,1,0,2,2,2,0
8734,Golden State Warriors,,Kevon Looney,Sacramento Kings,W,02/02/2018,9:41,2,4,.500,0,0,,0,0,,1,2,3,0,0,0,0,0,4,+6
8735,Golden State Warriors,,Damian Jones,Sacramento Kings,W,02/02/2018,1:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
8736,Golden State Warriors,,Quinn Cook,Sacramento Kings,W,02/02/2018,1:26,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,0
8737,Sacramento Kings,,George Hill,Golden State Warriors,L,02/02/2018,21:39,0,1,.000,0,0,,0,2,.000,0,2,2,1,2,0,1,2,0,-3
8738,Sacramento Kings,,Buddy Hield,Golden State Warriors,L,02/02/2018,21:37,7,14,.500,2,4,.500,0,1,.000,1,2,3,0,3,1,0,2,16,-13
8739,Sacramento Kings,,Vince Carter,Golden State Warriors,L,02/02/2018,19:52,1,6,.167,1,3,.333,3,3,1.000,0,2,2,2,3,0,1,0,6,-3
8740,Sacramento Kings,,Garrett Temple,Golden State Warriors,L,02/02/2018,9:46,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-14
8741,Sacramento Kings,,Kosta Koufos,Golden State Warriors,L,02/02/2018,5:10,2,4,.500,0,0,,0,0,,1,2,3,0,0,0,1,1,4,-3
8742,Sacramento Kings,,JaKarr Sampson,Golden State Warriors,L,02/02/2018,3:46,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-3
8743,Sacramento Kings,,Georgios Papagiannis,Golden State Warriors,L,02/02/2018,1:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
8744,Chicago Bulls,,Bobby Portis,Los Angeles Clippers,L,02/03/2018,24:52,3,13,.231,0,3,.000,4,4,1.000,6,7,13,3,1,0,3,2,10,-10
8745,Chicago Bulls,,Denzel Valentine,Los Angeles Clippers,L,02/03/2018,18:51,2,11,.182,0,6,.000,2,2,1.000,0,1,1,3,1,1,0,4,6,-21
8746,Chicago Bulls,,David Nwaba,Los Angeles Clippers,L,02/03/2018,12:30,0,1,.000,0,0,,2,2,1.000,0,0,0,1,0,0,0,1,2,-21
8747,Chicago Bulls,,Cristiano Felício,Los Angeles Clippers,L,02/03/2018,8:36,2,4,.500,0,0,,0,0,,1,1,2,0,0,0,0,1,4,-13
8748,Chicago Bulls,,Ryan Arcidiacono,Los Angeles Clippers,L,02/03/2018,6:27,1,2,.500,0,1,.000,0,0,,0,0,0,0,1,0,0,0,2,-9
8749,Los Angeles Clippers,,Lou Williams,Chicago Bulls,W,02/03/2018,33:15,5,16,.313,0,7,.000,11,11,1.000,0,1,1,6,0,0,2,1,21,+8
8750,Los Angeles Clippers,,Tyrone Wallace,Chicago Bulls,W,02/03/2018,24:49,1,4,.250,0,0,,6,6,1.000,1,5,6,4,0,0,2,3,8,-7
8751,Los Angeles Clippers,,Montrezl Harrell,Chicago Bulls,W,02/03/2018,18:35,7,11,.636,0,0,,0,2,.000,1,6,7,1,0,2,1,0,14,+13
8752,Los Angeles Clippers,,Wesley Johnson,Chicago Bulls,W,02/03/2018,15:05,1,2,.500,1,1,1.000,0,0,,0,4,4,0,2,0,1,4,3,+9
8753,Miami Heat,,Wayne Ellington,Detroit Pistons,L,02/03/2018,29:50,4,9,.444,2,7,.286,1,1,1.000,1,4,5,1,2,0,0,3,11,+2
8754,Miami Heat,,James Johnson,Detroit Pistons,L,02/03/2018,28:49,7,12,.583,3,6,.500,1,1,1.000,3,2,5,7,2,0,3,2,18,-5
8755,Miami Heat,,Tyler Johnson,Detroit Pistons,L,02/03/2018,21:57,1,4,.250,1,2,.500,0,0,,0,1,1,2,2,0,2,1,3,-5
8756,Detroit Pistons,,Anthony Tolliver,Miami Heat,W,02/03/2018,27:52,5,8,.625,3,5,.600,0,0,,1,4,5,1,0,0,1,1,13,+3
8757,Detroit Pistons,,Langston Galloway,Miami Heat,W,02/03/2018,20:44,4,8,.500,2,6,.333,3,3,1.000,0,0,0,4,0,1,1,0,13,-4
8758,Detroit Pistons,,Henry Ellenson,Miami Heat,W,02/03/2018,8:14,0,3,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0,-11
8759,Detroit Pistons,,Willie Reed,Miami Heat,W,02/03/2018,1:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
8760,Philadelphia 76ers,,Jerryd Bayless,Indiana Pacers,L,02/03/2018,23:05,4,12,.333,3,7,.429,0,0,,1,1,2,1,0,0,3,3,11,+11
8761,Philadelphia 76ers,,Trevor Booker,Indiana Pacers,L,02/03/2018,15:32,1,4,.250,0,0,,0,0,,1,2,3,1,0,0,1,2,2,-13
8762,Philadelphia 76ers,,Amir Johnson,Indiana Pacers,L,02/03/2018,13:56,2,2,1.000,0,0,,0,0,,1,4,5,1,0,0,0,3,4,+14
8763,Philadelphia 76ers,,T.J. McConnell,Indiana Pacers,L,02/03/2018,13:14,2,3,.667,1,1,1.000,0,0,,1,0,1,2,0,0,1,0,5,-12
8764,Philadelphia 76ers,,Justin Anderson,Indiana Pacers,L,02/03/2018,12:31,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,2,2,-15
8765,Indiana Pacers,,Domantas Sabonis,Philadelphia 76ers,W,02/03/2018,32:12,2,5,.400,0,0,,6,7,.857,3,5,8,6,1,1,2,4,10,+14
8766,Indiana Pacers,,Cory Joseph,Philadelphia 76ers,W,02/03/2018,25:33,3,8,.375,2,6,.333,0,0,,0,4,4,2,2,0,2,1,8,+8
8767,Indiana Pacers,,Lance Stephenson,Philadelphia 76ers,W,02/03/2018,23:03,5,11,.455,2,5,.400,2,2,1.000,0,9,9,4,1,2,3,3,14,+15
8768,Indiana Pacers,,Al Jefferson,Philadelphia 76ers,W,02/03/2018,13:37,4,6,.667,0,0,,1,1,1.000,0,1,1,0,2,0,1,1,9,+14
8769,Indiana Pacers,,Joe Young,Philadelphia 76ers,W,02/03/2018,5:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,+1
8770,Washington Wizards,,Kelly Oubre,Orlando Magic,W,02/03/2018,26:00,2,10,.200,0,4,.000,2,2,1.000,0,1,1,1,4,0,0,3,6,-14
8771,Washington Wizards,,Tim Frazier,Orlando Magic,W,02/03/2018,20:02,4,7,.571,1,2,.500,0,0,,1,1,2,7,2,0,2,3,9,-3
8772,Washington Wizards,,Ian Mahinmi,Orlando Magic,W,02/03/2018,18:34,1,1,1.000,0,0,,1,2,.500,2,2,4,0,0,2,1,2,3,-2
8773,Washington Wizards,,Jodie Meeks,Orlando Magic,W,02/03/2018,15:40,2,5,.400,0,3,.000,2,2,1.000,0,1,1,2,0,1,0,0,6,-4
8774,Washington Wizards,,Jason Smith,Orlando Magic,W,02/03/2018,14:30,2,5,.400,0,2,.000,2,2,1.000,0,0,0,2,0,0,0,2,6,-11
8775,Washington Wizards,,Chris McCullough,Orlando Magic,W,02/03/2018,2:54,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,0,2,-3
