,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
18002,Miami Heat,,Josh Richardson,Toronto Raptors,L,02/13/2018,36:32,3,9,.333,2,5,.400,2,2,1.000,0,3,3,5,1,1,3,2,10,+1
18003,Miami Heat,,Goran Dragić,Toronto Raptors,L,02/13/2018,31:12,10,19,.526,3,5,.600,5,6,.833,1,1,2,4,1,0,3,3,28,+6
18004,Miami Heat,,Hassan Whiteside,Toronto Raptors,L,02/13/2018,22:50,5,9,.556,0,0,,0,0,,2,8,10,1,2,1,1,1,10,-10
18005,Miami Heat,,Tyler Johnson,Toronto Raptors,L,02/13/2018,22:04,3,8,.375,0,1,.000,1,2,.500,0,4,4,2,1,0,0,2,7,+12
18006,Miami Heat,,Justise Winslow,Toronto Raptors,L,02/13/2018,20:46,2,4,.500,1,1,1.000,0,0,,0,2,2,2,0,0,1,4,5,-2
18007,Toronto Raptors,,DeMar DeRozan,Miami Heat,W,02/13/2018,35:00,11,25,.440,1,7,.143,4,6,.667,1,1,2,4,1,0,3,2,27,+10
18008,Toronto Raptors,,Kyle Lowry,Miami Heat,W,02/13/2018,32:40,8,17,.471,4,8,.500,2,3,.667,2,2,4,8,2,0,1,3,22,0
18009,Toronto Raptors,,Jonas Valančiūnas,Miami Heat,W,02/13/2018,30:08,2,4,.500,0,0,,2,2,1.000,1,9,10,1,1,1,2,2,6,-1
18010,Toronto Raptors,,Serge Ibaka,Miami Heat,W,02/13/2018,25:47,5,7,.714,0,1,.000,4,4,1.000,1,9,10,0,0,0,0,0,14,+8
18011,Toronto Raptors,,OG Anunoby,Miami Heat,W,02/13/2018,12:52,2,3,.667,2,2,1.000,0,0,,0,2,2,0,0,0,2,1,6,-4
18012,Miami Heat,,Wayne Ellington,Toronto Raptors,L,02/13/2018,31:14,5,11,.455,5,11,.455,0,0,,2,5,7,1,0,0,0,0,15,-4
18013,Miami Heat,,James Johnson,Toronto Raptors,L,02/13/2018,28:46,7,11,.636,1,4,.250,1,2,.500,1,6,7,0,0,0,2,2,16,-14
18014,Miami Heat,,Bam Adebayo,Toronto Raptors,L,02/13/2018,25:10,3,6,.500,0,0,,5,5,1.000,1,4,5,3,0,1,2,3,11,+7
18015,Miami Heat,,Dwyane Wade,Toronto Raptors,L,02/13/2018,21:26,4,9,.444,0,2,.000,2,2,1.000,3,8,11,6,0,0,4,1,10,-11
18016,Toronto Raptors,,Fred VanVleet,Miami Heat,W,02/13/2018,23:14,4,8,.500,2,3,.667,0,0,,0,5,5,6,2,0,0,1,10,+4
18017,Toronto Raptors,,Delon Wright,Miami Heat,W,02/13/2018,21:01,4,6,.667,2,3,.667,0,0,,1,0,1,2,1,1,0,2,10,-8
18018,Toronto Raptors,,Pascal Siakam,Miami Heat,W,02/13/2018,19:28,2,8,.250,0,1,.000,1,1,1.000,0,4,4,1,0,0,0,2,5,0
18019,Toronto Raptors,,Jakob Poeltl,Miami Heat,W,02/13/2018,17:52,1,1,1.000,0,0,,2,2,1.000,1,0,1,0,0,1,0,4,4,+4
18020,Toronto Raptors,,C.J. Miles,Miami Heat,W,02/13/2018,15:13,3,11,.273,2,10,.200,3,5,.600,0,0,0,0,0,0,0,1,11,-3
18021,Toronto Raptors,,Norman Powell,Miami Heat,W,02/13/2018,6:45,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,1,0,+5
18022,Atlanta Hawks,,Dennis Schröder,Milwaukee Bucks,L,02/13/2018,31:22,8,16,.500,2,4,.500,0,0,,2,1,3,4,1,0,5,2,18,-6
18023,Atlanta Hawks,,Taurean Waller-Prince,Milwaukee Bucks,L,02/13/2018,30:01,4,12,.333,1,5,.200,2,4,.500,0,1,1,2,2,0,2,1,11,0
18024,Atlanta Hawks,,Kent Bazemore,Milwaukee Bucks,L,02/13/2018,29:14,6,15,.400,4,7,.571,1,2,.500,0,5,5,4,0,1,2,4,17,-3
18025,Atlanta Hawks,,Ersan İlyasova,Milwaukee Bucks,L,02/13/2018,27:55,5,15,.333,1,7,.143,4,6,.667,3,4,7,2,2,0,0,1,15,-4
18026,Atlanta Hawks,,Dewayne Dedmon,Milwaukee Bucks,L,02/13/2018,27:34,5,8,.625,2,3,.667,1,1,1.000,2,8,10,0,1,1,1,2,13,-1
18027,Milwaukee Bucks,,Khris Middleton,Atlanta Hawks,W,02/13/2018,34:40,7,15,.467,1,3,.333,6,7,.857,1,6,7,3,1,1,2,4,21,+10
18028,Milwaukee Bucks,,Eric Bledsoe,Atlanta Hawks,W,02/13/2018,34:40,5,14,.357,2,6,.333,2,2,1.000,1,2,3,9,1,3,6,3,14,+10
18029,Milwaukee Bucks,,Giannis Antetokounmpo,Atlanta Hawks,W,02/13/2018,34:16,7,16,.438,0,4,.000,1,2,.500,3,12,15,3,1,2,1,5,15,+4
18030,Milwaukee Bucks,,Tony Snell,Atlanta Hawks,W,02/13/2018,31:28,2,7,.286,2,3,.667,0,0,,1,2,3,2,0,0,0,1,6,+8
18031,Milwaukee Bucks,,Thon Maker,Atlanta Hawks,W,02/13/2018,24:46,5,7,.714,1,2,.500,1,2,.500,1,2,3,1,0,0,0,1,12,+13
18032,Atlanta Hawks,,John Collins,Milwaukee Bucks,L,02/13/2018,22:31,2,5,.400,0,0,,0,0,,4,1,5,1,1,4,0,1,4,-5
18033,Atlanta Hawks,,Mike Muscala,Milwaukee Bucks,L,02/13/2018,17:26,2,7,.286,2,5,.400,2,2,1.000,1,2,3,0,0,0,1,2,8,0
18034,Atlanta Hawks,,Malcolm Delaney,Milwaukee Bucks,L,02/13/2018,15:19,0,3,.000,0,1,.000,4,5,.800,0,7,7,2,0,0,1,0,4,-9
18035,Atlanta Hawks,,Isaiah Taylor,Milwaukee Bucks,L,02/13/2018,13:58,0,1,.000,0,0,,0,0,,0,3,3,4,0,0,0,1,0,+8
18036,Atlanta Hawks,,Tyler Dorsey,Milwaukee Bucks,L,02/13/2018,12:37,0,2,.000,0,2,.000,0,0,,1,2,3,1,0,0,0,0,0,-10
18037,Atlanta Hawks,,DeAndre' Bembry,Milwaukee Bucks,L,02/13/2018,12:03,1,2,.500,0,1,.000,0,0,,1,2,3,1,0,0,0,0,2,+5
18038,Milwaukee Bucks,,Tyler Zeller,Atlanta Hawks,W,02/13/2018,23:14,7,9,.778,0,0,,0,0,,5,3,8,0,0,2,1,2,14,-8
18039,Milwaukee Bucks,,Jabari Parker,Atlanta Hawks,W,02/13/2018,17:47,2,8,.250,0,0,,3,4,.750,1,2,3,0,0,0,0,0,7,0
18040,Milwaukee Bucks,,Sterling Brown,Atlanta Hawks,W,02/13/2018,16:31,1,6,.167,1,4,.250,0,0,,1,3,4,1,1,1,0,2,3,-1
18041,Milwaukee Bucks,,Jason Terry,Atlanta Hawks,W,02/13/2018,13:20,1,2,.500,1,2,.500,0,0,,0,1,1,3,2,1,0,0,3,-5
18042,Milwaukee Bucks,,Sean Kilpatrick,Atlanta Hawks,W,02/13/2018,9:18,1,4,.250,0,1,.000,0,0,,0,1,1,1,0,0,0,0,2,-6
18043,Houston Rockets,,James Harden,Minnesota Timberwolves,W,02/13/2018,35:49,10,20,.500,6,10,.600,8,9,.889,0,6,6,13,0,1,1,2,34,+11
18044,Houston Rockets,,Chris Paul,Minnesota Timberwolves,W,02/13/2018,33:34,5,11,.455,1,5,.200,2,3,.667,2,6,8,7,1,1,2,1,13,+22
18045,Houston Rockets,,Luc Mbah a Moute,Minnesota Timberwolves,W,02/13/2018,29:01,3,6,.500,1,3,.333,0,0,,0,4,4,2,0,1,2,4,7,+15
18046,Houston Rockets,,P.J. Tucker,Minnesota Timberwolves,W,02/13/2018,28:18,3,4,.750,3,4,.750,1,2,.500,0,1,1,0,0,0,0,2,10,+14
18047,Houston Rockets,,Clint Capela,Minnesota Timberwolves,W,02/13/2018,25:42,5,7,.714,0,0,,4,6,.667,3,9,12,1,0,1,0,3,14,-3
18048,Minnesota Timberwolves,,Andrew Wiggins,Houston Rockets,L,02/13/2018,40:39,2,14,.143,0,5,.000,3,4,.750,1,2,3,0,1,1,1,3,7,-25
18049,Minnesota Timberwolves,,Jeff Teague,Houston Rockets,L,02/13/2018,38:27,10,15,.667,2,3,.667,3,3,1.000,0,5,5,8,0,0,1,2,25,-3
18050,Minnesota Timberwolves,,Jimmy Butler,Houston Rockets,L,02/13/2018,36:18,5,13,.385,0,3,.000,5,5,1.000,0,7,7,6,0,0,0,1,15,-9
18051,Minnesota Timberwolves,,Karl-Anthony Towns,Houston Rockets,L,02/13/2018,35:19,12,16,.750,2,3,.667,9,9,1.000,5,7,12,3,1,3,1,6,35,-4
18052,Minnesota Timberwolves,,Taj Gibson,Houston Rockets,L,02/13/2018,33:34,5,8,.625,0,0,,2,2,1.000,1,4,5,0,0,0,0,2,12,+4
18053,Houston Rockets,,Eric Gordon,Minnesota Timberwolves,W,02/13/2018,30:17,3,10,.300,3,9,.333,4,4,1.000,0,0,0,1,0,0,0,3,13,+5
18054,Houston Rockets,,Ryan Anderson,Minnesota Timberwolves,W,02/13/2018,26:02,7,12,.583,6,10,.600,1,2,.500,2,2,4,1,0,0,0,1,21,+12
18055,Houston Rockets,,Gerald Green,Minnesota Timberwolves,W,02/13/2018,17:35,2,6,.333,2,6,.333,0,0,,0,0,0,0,0,0,0,4,6,+6
18056,Houston Rockets,,Nenê Hilário,Minnesota Timberwolves,W,02/13/2018,13:42,3,7,.429,0,0,,2,3,.667,2,0,2,0,0,0,1,3,8,+8
18057,Minnesota Timberwolves,,Jamal Crawford,Houston Rockets,L,02/13/2018,19:53,5,13,.385,1,6,.167,0,0,,0,1,1,1,1,0,2,0,11,-12
18058,Minnesota Timberwolves,,Nemanja Bjelica,Houston Rockets,L,02/13/2018,12:18,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,-10
18059,Minnesota Timberwolves,,Gorgui Dieng,Houston Rockets,L,02/13/2018,11:59,0,1,.000,0,0,,0,0,,2,3,5,2,0,0,3,4,0,-12
18060,Minnesota Timberwolves,,Tyus Jones,Houston Rockets,L,02/13/2018,9:33,0,3,.000,0,2,.000,0,0,,0,2,2,2,0,0,0,0,0,-15
18061,Minnesota Timberwolves,,Aaron Brooks,Houston Rockets,L,02/13/2018,1:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
18062,Minnesota Timberwolves,,Cole Aldrich,Houston Rockets,L,02/13/2018,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2
18063,Cleveland Cavaliers,,LeBron James,Oklahoma City Thunder,W,02/13/2018,39:44,14,23,.609,3,7,.429,6,10,.600,0,8,8,8,0,1,5,1,37,-1
18064,Cleveland Cavaliers,,J.R. Smith,Oklahoma City Thunder,W,02/13/2018,30:56,6,10,.600,6,9,.667,0,0,,0,6,6,3,1,0,0,4,18,-5
18065,Cleveland Cavaliers,,George Hill,Oklahoma City Thunder,W,02/13/2018,23:42,3,7,.429,1,4,.250,0,0,,1,0,1,4,1,0,0,3,7,-5
18066,Cleveland Cavaliers,,Tristan Thompson,Oklahoma City Thunder,W,02/13/2018,23:08,1,2,.500,0,0,,0,0,,1,3,4,1,0,0,1,3,2,-6
18067,Cleveland Cavaliers,,Cedi Osman,Oklahoma City Thunder,W,02/13/2018,14:49,2,6,.333,1,2,.500,0,0,,0,3,3,1,0,0,0,3,5,-4
18068,Oklahoma City Thunder,,Steven Adams,Cleveland Cavaliers,L,02/13/2018,42:07,8,12,.667,0,0,,6,10,.600,12,5,17,1,2,1,1,3,22,-1
18069,Oklahoma City Thunder,,Paul George,Cleveland Cavaliers,L,02/13/2018,39:31,8,19,.421,5,13,.385,4,4,1.000,0,4,4,6,1,0,3,3,25,-4
18070,Oklahoma City Thunder,,Russell Westbrook,Cleveland Cavaliers,L,02/13/2018,38:58,7,19,.368,0,3,.000,7,8,.875,2,5,7,12,2,0,1,2,21,-3
18071,Oklahoma City Thunder,,Carmelo Anthony,Cleveland Cavaliers,L,02/13/2018,36:16,10,22,.455,3,9,.333,1,2,.500,2,5,7,0,1,1,1,3,24,+3
18072,Oklahoma City Thunder,,Álex Abrines,Cleveland Cavaliers,L,02/13/2018,23:25,0,3,.000,0,3,.000,0,0,,0,3,3,1,0,0,0,2,0,+1
18073,Cleveland Cavaliers,,Jeff Green,Oklahoma City Thunder,W,02/13/2018,26:35,3,7,.429,0,2,.000,4,4,1.000,0,4,4,1,0,0,0,4,10,+14
18074,Cleveland Cavaliers,,Larry Nance,Oklahoma City Thunder,W,02/13/2018,24:52,5,10,.500,0,0,,3,6,.500,8,1,9,2,1,2,0,3,13,+14
18075,Cleveland Cavaliers,,Rodney Hood,Oklahoma City Thunder,W,02/13/2018,24:26,5,10,.500,4,8,.500,0,0,,0,2,2,0,2,0,0,5,14,+8
18076,Cleveland Cavaliers,,Jordan Clarkson,Oklahoma City Thunder,W,02/13/2018,23:32,6,10,.600,1,3,.333,1,2,.500,0,3,3,4,0,0,1,2,14,+16
18077,Cleveland Cavaliers,,Kyle Korver,Oklahoma City Thunder,W,02/13/2018,8:16,0,3,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,0,0,+9
18078,Oklahoma City Thunder,,Jerami Grant,Cleveland Cavaliers,L,02/13/2018,21:22,5,9,.556,1,2,.500,3,6,.500,0,6,6,2,0,1,0,1,14,-19
18079,Oklahoma City Thunder,,Josh Huestis,Cleveland Cavaliers,L,02/13/2018,14:46,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-2
18080,Oklahoma City Thunder,,Raymond Felton,Cleveland Cavaliers,L,02/13/2018,14:00,2,6,.333,2,5,.400,0,0,,1,2,3,0,0,0,2,2,6,-11
18081,Oklahoma City Thunder,,Patrick Patterson,Cleveland Cavaliers,L,02/13/2018,9:35,0,0,,0,0,,0,0,,1,2,3,1,0,0,1,2,0,-4
18082,Sacramento Kings,,Bogdan Bogdanović,Dallas Mavericks,W,02/13/2018,33:54,8,17,.471,3,7,.429,0,0,,0,5,5,4,0,0,1,3,19,-3
18083,Sacramento Kings,,De'Aaron Fox,Dallas Mavericks,W,02/13/2018,31:12,5,12,.417,1,3,.333,0,0,,0,4,4,7,1,0,3,0,11,-5
18084,Sacramento Kings,,Justin Jackson,Dallas Mavericks,W,02/13/2018,30:43,5,9,.556,1,4,.250,1,1,1.000,1,5,6,3,0,0,1,1,12,-4
18085,Sacramento Kings,,Willie Cauley-Stein,Dallas Mavericks,W,02/13/2018,28:23,4,8,.500,0,0,,2,4,.500,1,3,4,1,1,2,0,4,10,+8
18086,Sacramento Kings,,Zach Randolph,Dallas Mavericks,W,02/13/2018,25:47,10,15,.667,2,3,.667,0,0,,1,6,7,3,0,0,3,1,22,+9
18087,Dallas Mavericks,,J.J. Barea,Sacramento Kings,L,02/13/2018,31:47,7,13,.538,5,9,.556,0,0,,1,4,5,13,1,0,4,2,19,+8
18088,Dallas Mavericks,,Dirk Nowitzki,Sacramento Kings,L,02/13/2018,31:47,4,10,.400,1,4,.250,3,3,1.000,0,6,6,3,0,1,1,3,12,+8
18089,Dallas Mavericks,,Harrison Barnes,Sacramento Kings,L,02/13/2018,30:15,6,14,.429,3,8,.375,3,5,.600,0,5,5,2,1,0,0,0,18,-14
18090,Dallas Mavericks,,Dennis Smith,Sacramento Kings,L,02/13/2018,30:13,6,15,.400,2,9,.222,3,4,.750,0,3,3,3,1,0,1,3,17,-13
18091,Dallas Mavericks,,Wesley Matthews,Sacramento Kings,L,02/13/2018,28:54,4,12,.333,3,7,.429,2,2,1.000,1,4,5,2,0,0,1,0,13,-12
18092,Sacramento Kings,,Vince Carter,Dallas Mavericks,W,02/13/2018,26:51,3,6,.500,2,5,.400,0,0,,0,4,4,7,3,0,0,4,8,+6
18093,Sacramento Kings,,Kosta Koufos,Dallas Mavericks,W,02/13/2018,22:13,5,5,1.000,0,0,,1,2,.500,2,5,7,2,0,1,0,2,11,-4
18094,Sacramento Kings,,Garrett Temple,Dallas Mavericks,W,02/13/2018,19:03,4,7,.571,2,3,.667,3,4,.750,0,0,0,2,0,0,1,4,13,+8
18095,Sacramento Kings,,Buddy Hield,Dallas Mavericks,W,02/13/2018,17:11,3,8,.375,1,4,.250,1,1,1.000,0,1,1,1,1,0,0,0,8,+13
18096,Sacramento Kings,,JaKarr Sampson,Dallas Mavericks,W,02/13/2018,4:43,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,-3
18097,Dallas Mavericks,,Dwight Powell,Sacramento Kings,L,02/13/2018,26:11,6,9,.667,1,1,1.000,5,6,.833,2,4,6,5,0,0,1,0,18,+2
18098,Dallas Mavericks,,Doug McDermott,Sacramento Kings,L,02/13/2018,19:06,2,3,.667,0,0,,2,3,.667,0,3,3,1,1,0,0,0,6,+7
18099,Dallas Mavericks,,Kyle Collinsworth,Sacramento Kings,L,02/13/2018,19:02,3,5,.600,0,1,.000,0,0,,0,1,1,0,0,0,1,1,6,+7
18100,Dallas Mavericks,,Yogi Ferrell,Sacramento Kings,L,02/13/2018,14:56,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,1,0,1,0,-11
18101,Dallas Mavericks,,Salah Mejri,Sacramento Kings,L,02/13/2018,5:31,0,0,,0,0,,0,0,,0,1,1,0,0,2,0,1,0,-2
18102,Dallas Mavericks,,Maxi Kleber,Sacramento Kings,L,02/13/2018,2:16,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-4
18103,Dallas Mavericks,,Jalen Jones,Sacramento Kings,L,02/13/2018,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-1
18104,San Antonio Spurs,,Danny Green,Denver Nuggets,L,02/13/2018,32:28,2,3,.667,1,2,.500,2,2,1.000,2,4,6,2,2,0,0,3,7,0
18105,San Antonio Spurs,,Dāvis Bertāns,Denver Nuggets,L,02/13/2018,27:22,4,9,.444,3,8,.375,1,2,.500,0,4,4,1,0,0,1,0,12,-5
18106,San Antonio Spurs,,Dejounte Murray,Denver Nuggets,L,02/13/2018,27:17,6,10,.600,0,0,,0,0,,3,3,6,2,2,3,4,4,12,-8
18107,San Antonio Spurs,,Kyle Anderson,Denver Nuggets,L,02/13/2018,21:28,1,3,.333,0,0,,0,2,.000,0,2,2,2,0,2,2,2,2,-24
18108,San Antonio Spurs,,Pau Gasol,Denver Nuggets,L,02/13/2018,20:35,4,10,.400,0,1,.000,2,2,1.000,0,7,7,3,0,1,2,2,10,-21
18109,Denver Nuggets,,Will Barton,San Antonio Spurs,W,02/13/2018,42:56,9,19,.474,2,7,.286,0,0,,2,3,5,6,2,0,2,2,20,+15
18110,Denver Nuggets,,Jamal Murray,San Antonio Spurs,W,02/13/2018,37:48,6,9,.667,3,6,.500,2,3,.667,2,3,5,1,2,0,3,4,17,+19
18111,Denver Nuggets,,Gary Harris,San Antonio Spurs,W,02/13/2018,35:15,7,17,.412,1,3,.333,0,0,,0,0,0,3,2,0,0,4,15,+6
18112,Denver Nuggets,,Wilson Chandler,San Antonio Spurs,W,02/13/2018,34:02,8,19,.421,0,5,.000,1,2,.500,2,6,8,5,2,2,0,0,17,+10
18113,Denver Nuggets,,Nikola Jokić,San Antonio Spurs,W,02/13/2018,32:57,8,15,.533,2,5,.400,5,6,.833,5,8,13,11,0,1,1,0,23,+11
18114,San Antonio Spurs,,Patty Mills,Denver Nuggets,L,02/13/2018,25:58,3,8,.375,2,6,.333,0,0,,0,1,1,3,1,0,2,4,8,-2
18115,San Antonio Spurs,,Joffrey Lauvergne,Denver Nuggets,L,02/13/2018,23:54,12,15,.800,0,0,,2,4,.500,4,7,11,2,0,1,2,1,26,+18
18116,San Antonio Spurs,,Tony Parker,Denver Nuggets,L,02/13/2018,21:45,7,11,.636,0,0,,3,4,.750,0,1,1,4,1,0,0,0,17,-2
18117,San Antonio Spurs,,Bryn Forbes,Denver Nuggets,L,02/13/2018,19:32,2,8,.250,0,4,.000,1,2,.500,0,3,3,3,0,0,1,1,5,+7
18118,San Antonio Spurs,,Manu Ginóbili,Denver Nuggets,L,02/13/2018,13:53,2,3,.667,0,1,.000,4,4,1.000,1,0,1,2,0,0,4,3,8,0
18119,San Antonio Spurs,,Darrun Hilliard,Denver Nuggets,L,02/13/2018,2:53,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
18120,San Antonio Spurs,,Derrick White,Denver Nuggets,L,02/13/2018,2:22,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-2
18121,San Antonio Spurs,,Brandon Paul,Denver Nuggets,L,02/13/2018,0:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
18122,Denver Nuggets,,Devin Harris,San Antonio Spurs,W,02/13/2018,20:23,1,4,.250,1,4,.250,4,4,1.000,0,1,1,3,1,0,1,3,7,-2
18123,Denver Nuggets,,Trey Lyles,San Antonio Spurs,W,02/13/2018,16:55,4,6,.667,0,1,.000,3,3,1.000,0,2,2,0,0,0,1,2,11,-5
18124,Denver Nuggets,,Malik Beasley,San Antonio Spurs,W,02/13/2018,13:03,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,1,0,2,-4
18125,Denver Nuggets,,Darrell Arthur,San Antonio Spurs,W,02/13/2018,6:08,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,2,3,5,-8
18126,Denver Nuggets,,Monte Morris,San Antonio Spurs,W,02/13/2018,0:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
18127,Atlanta Hawks,,John Collins,Detroit Pistons,L,02/14/2018,31:26,3,8,.375,0,2,.000,5,6,.833,1,9,10,0,1,2,1,5,11,+4
18128,Atlanta Hawks,,Tyler Dorsey,Detroit Pistons,L,02/14/2018,31:20,4,11,.364,1,4,.250,0,0,,2,3,5,6,1,0,1,0,9,-6
18129,Atlanta Hawks,,Taurean Waller-Prince,Detroit Pistons,L,02/14/2018,28:38,4,15,.267,0,6,.000,6,7,.857,1,2,3,1,1,0,1,3,14,-4
18130,Atlanta Hawks,,Malcolm Delaney,Detroit Pistons,L,02/14/2018,27:24,3,9,.333,1,2,.500,4,5,.800,0,0,0,7,3,0,3,3,11,-18
18131,Atlanta Hawks,,Dewayne Dedmon,Detroit Pistons,L,02/14/2018,25:12,4,9,.444,0,3,.000,0,0,,0,7,7,0,0,0,1,2,8,-9
18132,Detroit Pistons,,Blake Griffin,Atlanta Hawks,W,02/14/2018,36:10,4,10,.400,4,7,.571,1,3,.333,1,11,12,9,0,1,6,2,13,+11
18133,Detroit Pistons,,Andre Drummond,Atlanta Hawks,W,02/14/2018,35:02,5,10,.500,0,0,,3,3,1.000,4,11,15,0,0,3,2,2,13,+2
18134,Detroit Pistons,,Ish Smith,Atlanta Hawks,W,02/14/2018,33:22,8,13,.615,0,0,,6,7,.857,0,4,4,9,2,0,1,5,22,+13
18135,Detroit Pistons,,Reggie Bullock,Atlanta Hawks,W,02/14/2018,29:34,6,13,.462,3,7,.429,0,0,,1,2,3,1,1,1,3,1,15,+21
18136,Detroit Pistons,,Stanley Johnson,Atlanta Hawks,W,02/14/2018,29:17,4,9,.444,1,3,.333,5,6,.833,1,4,5,2,0,0,1,4,14,+12
18137,Atlanta Hawks,,Isaiah Taylor,Detroit Pistons,L,02/14/2018,25:24,6,9,.667,0,2,.000,1,1,1.000,1,0,1,7,1,0,3,5,13,+14
18138,Atlanta Hawks,,Mike Muscala,Detroit Pistons,L,02/14/2018,25:07,3,8,.375,1,5,.200,0,0,,2,5,7,0,1,1,0,0,7,+1
18139,Atlanta Hawks,,Andrew White,Detroit Pistons,L,02/14/2018,16:44,6,11,.545,3,7,.429,0,0,,1,1,2,1,1,0,1,3,15,+3
18140,Atlanta Hawks,,DeAndre' Bembry,Detroit Pistons,L,02/14/2018,14:49,3,6,.500,0,2,.000,0,0,,0,6,6,3,0,1,0,0,6,-8
18141,Atlanta Hawks,,Miles Plumlee,Detroit Pistons,L,02/14/2018,13:57,2,3,.667,0,0,,0,0,,0,2,2,0,0,0,0,0,4,-7
18142,Detroit Pistons,,Anthony Tolliver,Atlanta Hawks,W,02/14/2018,24:37,3,10,.300,3,8,.375,2,2,1.000,2,1,3,2,0,0,0,1,11,-1
18143,Detroit Pistons,,James Ennis,Atlanta Hawks,W,02/14/2018,18:54,3,6,.500,1,3,.333,4,4,1.000,1,2,3,1,0,0,0,1,11,-6
18144,Detroit Pistons,,Luke Kennard,Atlanta Hawks,W,02/14/2018,18:26,2,7,.286,1,4,.250,0,0,,0,2,2,0,0,0,1,0,5,-15
18145,Detroit Pistons,,Jameer Nelson,Atlanta Hawks,W,02/14/2018,14:38,0,5,.000,0,1,.000,0,0,,0,0,0,2,0,0,2,2,0,-7
18146,Charlotte Hornets,,Kemba Walker,Orlando Magic,W,02/14/2018,41:35,6,19,.316,4,8,.500,4,4,1.000,1,4,5,6,4,1,1,2,20,+1
18147,Charlotte Hornets,,Dwight Howard,Orlando Magic,W,02/14/2018,32:21,9,16,.563,0,0,,4,6,.667,2,11,13,2,0,2,1,2,22,+13
18148,Charlotte Hornets,,Nicolas Batum,Orlando Magic,W,02/14/2018,32:09,5,11,.455,4,7,.571,0,0,,1,4,5,7,1,0,2,0,14,+12
18149,Charlotte Hornets,,Marvin Williams,Orlando Magic,W,02/14/2018,32:00,2,8,.250,1,5,.200,1,2,.500,2,4,6,1,4,0,2,1,6,+13
18150,Charlotte Hornets,,Michael Kidd-Gilchrist,Orlando Magic,W,02/14/2018,23:19,2,7,.286,0,0,,1,2,.500,0,2,2,1,1,0,0,2,5,-10
18151,Orlando Magic,,Mario Hezonja,Charlotte Hornets,L,02/14/2018,35:21,10,20,.500,1,6,.167,0,0,,2,8,10,3,2,0,0,4,21,-9
18152,Orlando Magic,,D.J. Augustin,Charlotte Hornets,L,02/14/2018,30:40,5,11,.455,4,6,.667,2,2,1.000,0,1,1,4,1,0,4,2,16,-3
18153,Orlando Magic,,Evan Fournier,Charlotte Hornets,L,02/14/2018,30:02,5,15,.333,2,10,.200,1,2,.500,0,1,1,1,2,0,2,2,13,-5
18154,Orlando Magic,,Bismack Biyombo,Charlotte Hornets,L,02/14/2018,25:06,3,7,.429,0,0,,5,6,.833,4,7,11,1,0,0,0,3,11,-5
18155,Orlando Magic,,Jonathon Simmons,Charlotte Hornets,L,02/14/2018,24:41,2,5,.400,0,1,.000,1,1,1.000,0,5,5,3,1,0,5,0,5,-9
18156,Charlotte Hornets,,Jeremy Lamb,Orlando Magic,W,02/14/2018,25:32,6,10,.600,2,3,.667,3,3,1.000,0,5,5,3,1,1,4,4,17,+9
18157,Charlotte Hornets,,Cody Zeller,Orlando Magic,W,02/14/2018,15:35,3,3,1.000,0,0,,0,0,,1,6,7,1,1,0,2,1,6,-10
18158,Charlotte Hornets,,Treveon Graham,Orlando Magic,W,02/14/2018,13:58,2,4,.500,2,3,.667,0,0,,0,0,0,1,0,0,0,2,6,-14
18159,Charlotte Hornets,,Michael Carter-Williams,Orlando Magic,W,02/14/2018,13:55,2,5,.400,0,2,.000,2,2,1.000,1,1,2,1,2,0,0,1,6,-8
18160,Charlotte Hornets,,Frank Kaminsky,Orlando Magic,W,02/14/2018,9:36,1,5,.200,0,2,.000,0,0,,0,0,0,3,0,0,0,0,2,+4
18161,Orlando Magic,,Shelvin Mack,Charlotte Hornets,L,02/14/2018,23:33,2,8,.250,2,3,.667,2,2,1.000,1,6,7,3,1,0,5,1,8,+6
18162,Orlando Magic,,Wesley Iwundu,Charlotte Hornets,L,02/14/2018,19:30,1,1,1.000,0,0,,2,2,1.000,1,6,7,1,0,0,1,0,4,0
