,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
5859,Miami Heat,,Hassan Whiteside,Utah Jazz,W,01/07/2018,25:45,5,11,.455,0,0,,4,4,1.000,4,6,10,1,0,4,0,0,14,-5
5860,New York Knicks,,Kristaps Porziņģis,Dallas Mavericks,W,01/07/2018,38:29,9,25,.360,3,5,.600,8,8,1.000,0,8,8,1,0,1,2,3,29,+10
5861,New York Knicks,,Courtney Lee,Dallas Mavericks,W,01/07/2018,34:40,3,10,.300,1,4,.250,4,4,1.000,0,5,5,2,0,0,1,0,11,-2
5862,New York Knicks,,Enes Kanter,Dallas Mavericks,W,01/07/2018,25:22,6,14,.429,0,0,,1,2,.500,7,11,18,1,1,0,4,2,13,+8
5863,New York Knicks,,Lance Thomas,Dallas Mavericks,W,01/07/2018,25:11,1,2,.500,0,1,.000,0,0,,0,4,4,0,1,0,1,2,2,+1
5864,New York Knicks,,Jarrett Jack,Dallas Mavericks,W,01/07/2018,25:01,5,8,.625,0,1,.000,2,2,1.000,0,3,3,8,0,1,3,4,12,+6
5865,Dallas Mavericks,,Harrison Barnes,New York Knicks,L,01/07/2018,36:00,10,22,.455,3,5,.600,2,2,1.000,2,5,7,3,0,0,3,1,25,0
5866,Dallas Mavericks,,Wesley Matthews,New York Knicks,L,01/07/2018,33:49,4,10,.400,0,1,.000,6,8,.750,0,1,1,1,2,1,0,3,14,-6
5867,Dallas Mavericks,,Dennis Smith,New York Knicks,L,01/07/2018,24:33,5,14,.357,1,2,.500,0,0,,1,2,3,5,2,0,0,3,11,-10
5868,Dallas Mavericks,,Dirk Nowitzki,New York Knicks,L,01/07/2018,22:34,1,7,.143,0,3,.000,3,3,1.000,1,4,5,1,0,1,1,2,5,-17
5869,Dallas Mavericks,,Maxi Kleber,New York Knicks,L,01/07/2018,19:05,0,3,.000,0,2,.000,0,0,,3,1,4,0,1,1,0,2,0,-8
5870,Oklahoma City Thunder,,Paul George,Phoenix Suns,L,01/07/2018,34:29,5,14,.357,3,8,.375,6,7,.857,0,8,8,5,1,0,5,2,19,-7
5871,Oklahoma City Thunder,,Russell Westbrook,Phoenix Suns,L,01/07/2018,33:43,11,21,.524,1,1,1.000,3,7,.429,3,7,10,11,2,0,6,2,26,-10
5872,Oklahoma City Thunder,,Carmelo Anthony,Phoenix Suns,L,01/07/2018,32:11,6,14,.429,1,5,.200,1,1,1.000,0,4,4,1,1,1,0,1,14,-4
5873,Oklahoma City Thunder,,Steven Adams,Phoenix Suns,L,01/07/2018,32:08,9,11,.818,0,0,,0,2,.000,2,3,5,1,0,3,0,1,18,-7
5874,Oklahoma City Thunder,,Terrance Ferguson,Phoenix Suns,L,01/07/2018,18:23,1,5,.200,0,3,.000,0,0,,0,1,1,1,3,0,0,6,2,-7
5875,Phoenix Suns,,Tyler Ulis,Oklahoma City Thunder,W,01/07/2018,31:58,3,8,.375,1,5,.200,0,0,,0,0,0,5,2,1,0,3,7,-1
5876,Phoenix Suns,,T.J. Warren,Oklahoma City Thunder,W,01/07/2018,31:03,9,15,.600,0,0,,5,5,1.000,2,3,5,1,0,0,0,1,23,-9
5877,Phoenix Suns,,Devin Booker,Oklahoma City Thunder,W,01/07/2018,30:32,6,17,.353,5,10,.500,9,12,.750,0,2,2,4,0,0,4,4,26,-1
5878,Phoenix Suns,,Tyson Chandler,Oklahoma City Thunder,W,01/07/2018,30:16,4,7,.571,0,0,,0,0,,5,8,13,2,1,0,1,1,8,-11
5879,Phoenix Suns,,Marquese Chriss,Oklahoma City Thunder,W,01/07/2018,10:22,0,3,.000,0,3,.000,2,2,1.000,0,0,0,2,1,1,0,0,2,-10
5880,San Antonio Spurs,,Kyle Anderson,Portland Trail Blazers,L,01/07/2018,35:41,2,4,.500,0,1,.000,4,4,1.000,0,6,6,5,1,0,3,2,8,+6
5881,San Antonio Spurs,,LaMarcus Aldridge,Portland Trail Blazers,L,01/07/2018,34:59,12,21,.571,1,2,.500,5,7,.714,7,7,14,1,1,1,0,3,30,+10
5882,San Antonio Spurs,,Pau Gasol,Portland Trail Blazers,L,01/07/2018,28:04,6,11,.545,1,2,.500,3,5,.600,1,8,9,5,0,2,2,0,16,+4
5883,San Antonio Spurs,,Bryn Forbes,Portland Trail Blazers,L,01/07/2018,27:12,5,10,.500,0,3,.000,0,0,,0,1,1,2,0,0,1,5,10,+1
5884,San Antonio Spurs,,Dejounte Murray,Portland Trail Blazers,L,01/07/2018,20:36,1,6,.167,0,1,.000,1,1,1.000,0,1,1,4,0,0,3,1,3,+2
5885,Portland Trail Blazers,,CJ McCollum,San Antonio Spurs,W,01/07/2018,38:17,11,24,.458,1,3,.333,2,3,.667,3,2,5,7,2,0,0,2,25,-7
5886,Portland Trail Blazers,,Shabazz Napier,San Antonio Spurs,W,01/07/2018,33:17,7,9,.778,1,3,.333,0,0,,1,4,5,7,2,1,3,4,15,+2
5887,Portland Trail Blazers,,Al-Farouq Aminu,San Antonio Spurs,W,01/07/2018,31:50,4,10,.400,1,5,.200,0,0,,0,1,1,1,2,0,0,2,9,-8
5888,Portland Trail Blazers,,Jusuf Nurkić,San Antonio Spurs,W,01/07/2018,30:57,7,15,.467,0,0,,3,5,.600,2,11,13,1,0,1,1,4,17,-7
5889,Portland Trail Blazers,,Evan Turner,San Antonio Spurs,W,01/07/2018,23:56,4,9,.444,0,2,.000,0,0,,0,1,1,1,0,1,2,0,8,-8
5890,Atlanta Hawks,,Dennis Schröder,Los Angeles Lakers,L,01/07/2018,32:40,10,23,.435,0,4,.000,7,8,.875,1,2,3,5,0,0,2,0,27,0
5891,Atlanta Hawks,,Ersan İlyasova,Los Angeles Lakers,L,01/07/2018,28:19,3,10,.300,1,4,.250,1,2,.500,4,5,9,2,2,0,2,1,8,-7
5892,Atlanta Hawks,,Kent Bazemore,Los Angeles Lakers,L,01/07/2018,25:56,6,15,.400,3,9,.333,0,1,.000,0,1,1,3,0,2,4,4,15,0
5893,Atlanta Hawks,,Taurean Waller-Prince,Los Angeles Lakers,L,01/07/2018,24:51,2,7,.286,0,2,.000,2,2,1.000,1,6,7,2,0,0,2,4,6,-2
5894,Atlanta Hawks,,Miles Plumlee,Los Angeles Lakers,L,01/07/2018,24:40,3,3,1.000,0,0,,0,0,,1,3,4,1,1,0,1,1,6,-3
5895,Los Angeles Lakers,,Brandon Ingram,Atlanta Hawks,W,01/07/2018,29:44,6,7,.857,2,2,1.000,6,7,.857,0,1,1,7,0,1,5,2,20,0
5896,Los Angeles Lakers,,Lonzo Ball,Atlanta Hawks,W,01/07/2018,29:42,5,13,.385,3,9,.333,0,0,,2,8,10,6,1,0,2,4,13,+11
5897,Los Angeles Lakers,,Kentavious Caldwell-Pope,Atlanta Hawks,W,01/07/2018,23:17,5,8,.625,3,5,.600,1,1,1.000,0,1,1,0,2,0,1,0,14,0
5898,Los Angeles Lakers,,Julius Randle,Atlanta Hawks,W,01/07/2018,22:55,4,11,.364,0,2,.000,7,8,.875,3,6,9,4,1,0,2,4,15,-1
5899,Los Angeles Lakers,,Brook Lopez,Atlanta Hawks,W,01/07/2018,19:25,3,10,.300,2,7,.286,0,0,,0,3,3,2,4,2,2,3,8,+6
5900,Milwaukee Bucks,,Malcolm Brogdon,Indiana Pacers,L,01/08/2018,37:35,6,11,.545,0,1,.000,0,1,.000,1,4,5,4,0,0,0,6,12,+2
5901,Milwaukee Bucks,,Giannis Antetokounmpo,Indiana Pacers,L,01/08/2018,32:14,3,8,.375,0,1,.000,11,14,.786,1,6,7,3,2,1,4,1,17,-19
5902,Milwaukee Bucks,,Khris Middleton,Indiana Pacers,L,01/08/2018,31:49,6,14,.429,2,6,.333,5,6,.833,0,5,5,4,1,0,3,2,19,-9
5903,Milwaukee Bucks,,Eric Bledsoe,Indiana Pacers,L,01/08/2018,27:53,5,13,.385,1,6,.167,0,0,,0,2,2,2,4,1,4,5,11,-7
5904,Milwaukee Bucks,,John Henson,Indiana Pacers,L,01/08/2018,24:24,5,8,.625,0,1,.000,2,2,1.000,3,3,6,1,0,1,2,1,12,+1
5905,Indiana Pacers,,Victor Oladipo,Milwaukee Bucks,W,01/08/2018,32:56,6,11,.545,1,5,.200,2,2,1.000,0,3,3,5,3,1,4,2,15,+9
5906,Indiana Pacers,,Thaddeus Young,Milwaukee Bucks,W,01/08/2018,30:44,7,12,.583,1,3,.333,0,1,.000,1,7,8,1,0,0,5,3,15,+10
5907,Indiana Pacers,,Darren Collison,Milwaukee Bucks,W,01/08/2018,27:42,3,6,.500,1,1,1.000,4,4,1.000,1,1,2,7,1,1,1,2,11,+6
5908,Indiana Pacers,,Myles Turner,Milwaukee Bucks,W,01/08/2018,24:05,7,10,.700,0,1,.000,1,4,.250,2,4,6,1,2,3,1,4,15,+1
5909,Indiana Pacers,,Bojan Bogdanović,Milwaukee Bucks,W,01/08/2018,21:43,4,7,.571,1,3,.333,2,2,1.000,0,2,2,4,0,0,0,0,11,+8
5910,Toronto Raptors,,DeMar DeRozan,Brooklyn Nets,W,01/08/2018,42:27,14,30,.467,1,4,.250,6,9,.667,0,3,3,6,1,1,2,1,35,+1
5911,Toronto Raptors,,Serge Ibaka,Brooklyn Nets,W,01/08/2018,38:40,4,11,.364,1,3,.333,2,2,1.000,3,9,12,0,2,6,2,3,11,+9
5912,Toronto Raptors,,Kyle Lowry,Brooklyn Nets,W,01/08/2018,37:47,7,14,.500,3,6,.500,1,1,1.000,0,5,5,11,1,0,4,2,18,-4
5913,Toronto Raptors,,Jonas Valančiūnas,Brooklyn Nets,W,01/08/2018,26:19,9,15,.600,1,2,.500,2,4,.500,1,12,13,1,0,1,1,3,21,-2
5914,Toronto Raptors,,OG Anunoby,Brooklyn Nets,W,01/08/2018,15:46,1,3,.333,0,2,.000,1,1,1.000,0,0,0,0,0,0,0,4,3,+4
5915,Brooklyn Nets,,Spencer Dinwiddie,Toronto Raptors,L,01/08/2018,41:38,10,24,.417,3,10,.300,8,9,.889,1,4,5,8,2,0,1,2,31,+4
5916,Brooklyn Nets,,Joe Harris,Toronto Raptors,L,01/08/2018,37:24,4,11,.364,2,5,.400,2,2,1.000,2,4,6,2,0,0,1,5,12,-7
5917,Brooklyn Nets,,Rondae Hollis-Jefferson,Toronto Raptors,L,01/08/2018,35:51,5,13,.385,0,1,.000,4,5,.800,3,14,17,5,2,0,1,3,14,+4
5918,Brooklyn Nets,,Allen Crabbe,Toronto Raptors,L,01/08/2018,33:46,6,11,.545,4,6,.667,4,4,1.000,0,7,7,3,0,0,2,4,20,+8
5919,Brooklyn Nets,,Tyler Zeller,Toronto Raptors,L,01/08/2018,10:55,2,7,.286,0,1,.000,1,2,.500,1,2,3,1,0,0,2,3,5,-15
5920,Houston Rockets,,Trevor Ariza,Chicago Bulls,W,01/08/2018,41:19,6,16,.375,6,13,.462,0,0,,0,9,9,4,1,2,1,0,18,+5
5921,Houston Rockets,,Eric Gordon,Chicago Bulls,W,01/08/2018,37:44,8,18,.444,4,12,.333,4,5,.800,2,4,6,9,1,0,4,1,24,+11
5922,Houston Rockets,,Chris Paul,Chicago Bulls,W,01/08/2018,35:46,8,17,.471,3,11,.273,5,5,1.000,1,7,8,9,2,1,6,3,24,0
5923,Houston Rockets,,Clint Capela,Chicago Bulls,W,01/08/2018,33:36,5,7,.714,0,0,,5,7,.714,2,14,16,3,0,2,2,5,15,+9
5924,Houston Rockets,,Ryan Anderson,Chicago Bulls,W,01/08/2018,26:24,2,6,.333,1,4,.250,1,2,.500,1,1,2,1,1,0,1,0,6,+1
5925,Chicago Bulls,,Justin Holiday,Houston Rockets,L,01/08/2018,39:59,4,10,.400,2,7,.286,1,1,1.000,0,4,4,4,1,1,1,0,11,-4
5926,Chicago Bulls,,Denzel Valentine,Houston Rockets,L,01/08/2018,36:09,7,12,.583,5,8,.625,0,0,,1,7,8,5,1,0,3,3,19,-4
5927,Chicago Bulls,,Lauri Markkanen,Houston Rockets,L,01/08/2018,34:28,6,10,.600,3,5,.600,1,1,1.000,0,8,8,2,0,1,2,3,16,-8
5928,Chicago Bulls,,Kris Dunn,Houston Rockets,L,01/08/2018,30:14,9,20,.450,1,2,.500,0,0,,0,4,4,8,3,1,1,4,19,-16
5929,Chicago Bulls,,Robin Lopez,Houston Rockets,L,01/08/2018,14:39,0,4,.000,0,0,,2,2,1.000,0,1,1,1,0,1,1,2,2,-14
5930,Cleveland Cavaliers,,LeBron James,Minnesota Timberwolves,L,01/08/2018,26:35,4,8,.500,1,3,.333,1,3,.333,1,7,8,5,0,2,3,2,10,-39
5931,Cleveland Cavaliers,,J.R. Smith,Minnesota Timberwolves,L,01/08/2018,25:21,0,7,.000,0,6,.000,2,2,1.000,1,0,1,0,0,0,1,0,2,-37
5932,Cleveland Cavaliers,,Jae Crowder,Minnesota Timberwolves,L,01/08/2018,21:08,2,5,.400,0,3,.000,0,0,,0,4,4,0,0,1,0,2,4,-35
5933,Cleveland Cavaliers,,Kevin Love,Minnesota Timberwolves,L,01/08/2018,20:38,1,7,.143,1,4,.250,0,0,,1,1,2,0,0,0,0,0,3,-30
5934,Cleveland Cavaliers,,Isaiah Thomas,Minnesota Timberwolves,L,01/08/2018,18:49,3,11,.273,1,5,.200,2,2,1.000,1,0,1,3,0,0,3,1,9,-20
5935,Minnesota Timberwolves,,Taj Gibson,Cleveland Cavaliers,W,01/08/2018,31:15,8,13,.615,0,1,.000,0,0,,2,11,13,1,0,1,0,3,16,+35
5936,Minnesota Timberwolves,,Andrew Wiggins,Cleveland Cavaliers,W,01/08/2018,30:44,9,19,.474,2,6,.333,5,6,.833,2,4,6,1,0,0,0,2,25,+35
5937,Minnesota Timberwolves,,Karl-Anthony Towns,Cleveland Cavaliers,W,01/08/2018,30:10,8,11,.727,1,2,.500,2,2,1.000,3,9,12,4,0,1,2,3,19,+31
5938,Minnesota Timberwolves,,Tyus Jones,Cleveland Cavaliers,W,01/08/2018,28:10,3,8,.375,0,4,.000,0,0,,1,1,2,8,2,0,1,1,6,+36
5939,Minnesota Timberwolves,,Jimmy Butler,Cleveland Cavaliers,W,01/08/2018,27:20,7,13,.538,4,6,.667,3,4,.750,2,6,8,9,3,0,2,1,21,+39
5940,Detroit Pistons,,Andre Drummond,New Orleans Pelicans,L,01/08/2018,38:31,8,14,.571,0,0,,0,2,.000,5,9,14,3,2,1,4,3,16,-11
5941,Detroit Pistons,,Tobias Harris,New Orleans Pelicans,L,01/08/2018,38:16,8,18,.444,3,5,.600,6,6,1.000,3,2,5,4,1,1,0,1,25,-3
5942,Detroit Pistons,,Avery Bradley,New Orleans Pelicans,L,01/08/2018,35:22,10,23,.435,3,9,.333,1,2,.500,1,2,3,6,1,1,3,3,24,-11
5943,Detroit Pistons,,Ish Smith,New Orleans Pelicans,L,01/08/2018,33:39,6,12,.500,0,1,.000,4,4,1.000,2,4,6,4,0,0,2,2,16,-6
5944,Detroit Pistons,,Reggie Bullock,New Orleans Pelicans,L,01/08/2018,31:50,3,9,.333,2,6,.333,2,2,1.000,0,3,3,3,0,0,0,1,10,+14
5945,New Orleans Pelicans,,Jrue Holiday,Detroit Pistons,W,01/08/2018,43:30,5,18,.278,1,4,.250,3,5,.600,1,5,6,3,2,4,7,1,14,+15
5946,New Orleans Pelicans,,DeMarcus Cousins,Detroit Pistons,W,01/08/2018,40:01,7,14,.500,1,6,.167,5,7,.714,2,8,10,4,2,2,5,4,20,+12
5947,New Orleans Pelicans,,E'Twaun Moore,Detroit Pistons,W,01/08/2018,34:44,11,14,.786,1,3,.333,0,0,,1,3,4,2,1,0,2,2,23,+7
5948,New Orleans Pelicans,,Rajon Rondo,Detroit Pistons,W,01/08/2018,32:08,6,10,.600,0,1,.000,0,0,,0,4,4,15,2,0,1,3,12,+11
5949,New Orleans Pelicans,,Anthony Davis,Detroit Pistons,W,01/08/2018,26:46,12,14,.857,1,1,1.000,5,6,.833,2,8,10,1,0,1,0,1,30,+19
5950,San Antonio Spurs,,LaMarcus Aldridge,Sacramento Kings,W,01/08/2018,36:18,13,20,.650,0,2,.000,5,6,.833,4,8,12,1,0,1,1,2,31,-2
5951,San Antonio Spurs,,Bryn Forbes,Sacramento Kings,W,01/08/2018,29:39,5,13,.385,2,5,.400,0,0,,0,1,1,1,1,0,0,1,12,+8
5952,San Antonio Spurs,,Kyle Anderson,Sacramento Kings,W,01/08/2018,28:06,1,3,.333,0,1,.000,1,2,.500,0,7,7,2,5,0,2,2,3,+8
5953,San Antonio Spurs,,Pau Gasol,Sacramento Kings,W,01/08/2018,24:01,1,8,.125,0,1,.000,0,0,,3,6,9,2,1,0,0,2,2,+5
5954,San Antonio Spurs,,Tony Parker,Sacramento Kings,W,01/08/2018,23:01,3,9,.333,0,1,.000,1,2,.500,0,0,0,1,1,0,2,0,7,-5
5955,Sacramento Kings,,Willie Cauley-Stein,San Antonio Spurs,L,01/08/2018,30:18,8,12,.667,0,0,,6,8,.750,2,7,9,0,0,0,3,2,22,-11
5956,Sacramento Kings,,De'Aaron Fox,San Antonio Spurs,L,01/08/2018,30:09,5,9,.556,1,3,.333,0,0,,1,3,4,10,0,0,4,0,11,-13
5957,Sacramento Kings,,Buddy Hield,San Antonio Spurs,L,01/08/2018,28:13,4,12,.333,2,8,.250,0,0,,0,3,3,1,1,0,3,0,10,+9
5958,Sacramento Kings,,Zach Randolph,San Antonio Spurs,L,01/08/2018,24:58,4,12,.333,1,3,.333,0,0,,1,6,7,0,1,0,2,4,9,-6
5959,Sacramento Kings,,Malachi Richardson,San Antonio Spurs,L,01/08/2018,11:47,0,2,.000,0,1,.000,1,2,.500,0,0,0,0,1,0,0,0,1,+4
5960,Denver Nuggets,,Jamal Murray,Golden State Warriors,L,01/08/2018,41:55,8,22,.364,2,6,.333,3,4,.750,2,0,2,6,1,0,2,2,21,-6
5961,Denver Nuggets,,Wilson Chandler,Golden State Warriors,L,01/08/2018,38:16,3,9,.333,0,1,.000,2,2,1.000,5,5,10,3,0,0,0,3,8,-3
5962,Denver Nuggets,,Nikola Jokić,Golden State Warriors,L,01/08/2018,36:09,9,16,.563,1,1,1.000,3,3,1.000,4,8,12,11,3,1,6,3,22,+2
5963,Denver Nuggets,,Gary Harris,Golden State Warriors,L,01/08/2018,34:49,9,18,.500,4,7,.571,0,0,,0,2,2,3,0,0,0,0,22,-4
5964,Denver Nuggets,,Mason Plumlee,Golden State Warriors,L,01/08/2018,27:09,5,5,1.000,0,0,,2,2,1.000,2,6,8,0,0,1,2,1,12,-12
5965,Golden State Warriors,,Klay Thompson,Denver Nuggets,W,01/08/2018,35:26,8,17,.471,3,6,.500,0,0,,1,4,5,1,0,2,0,0,19,+10
5966,Golden State Warriors,,Draymond Green,Denver Nuggets,W,01/08/2018,35:25,8,12,.667,2,6,.333,5,6,.833,0,5,5,10,1,3,2,1,23,0
5967,Golden State Warriors,,Stephen Curry,Denver Nuggets,W,01/08/2018,34:50,9,17,.529,5,10,.500,9,10,.900,1,3,4,9,2,0,6,3,32,+3
5968,Golden State Warriors,,Andre Iguodala,Denver Nuggets,W,01/08/2018,29:30,2,4,.500,1,3,.333,0,0,,1,2,3,1,1,2,1,1,5,0
5969,Golden State Warriors,,Zaza Pachulia,Denver Nuggets,W,01/08/2018,12:57,2,4,.500,0,0,,0,0,,2,4,6,2,0,0,2,2,4,+3
5970,Atlanta Hawks,,Taurean Waller-Prince,Los Angeles Clippers,L,01/08/2018,35:58,8,16,.500,4,8,.500,0,0,,0,4,4,3,1,2,2,3,20,-2
5971,Atlanta Hawks,,Ersan İlyasova,Los Angeles Clippers,L,01/08/2018,29:39,4,9,.444,1,4,.250,4,6,.667,5,8,13,2,0,1,2,2,13,-11
5972,Atlanta Hawks,,Kent Bazemore,Los Angeles Clippers,L,01/08/2018,29:20,4,14,.286,1,4,.250,4,6,.667,2,4,6,4,5,0,1,2,13,-10
5973,Atlanta Hawks,,Dennis Schröder,Los Angeles Clippers,L,01/08/2018,27:12,7,19,.368,0,3,.000,4,4,1.000,2,2,4,1,2,1,4,5,18,-13
5974,Atlanta Hawks,,Miles Plumlee,Los Angeles Clippers,L,01/08/2018,14:12,2,2,1.000,0,0,,1,2,.500,3,3,6,1,0,0,2,1,5,-6
5975,Los Angeles Clippers,,Lou Williams,Atlanta Hawks,W,01/08/2018,40:48,12,29,.414,4,9,.444,6,6,1.000,1,2,3,4,0,0,6,1,34,+4
5976,Los Angeles Clippers,,Jawun Evans,Atlanta Hawks,W,01/08/2018,39:11,4,11,.364,1,1,1.000,4,5,.800,1,7,8,4,4,1,0,2,13,+7
5977,Los Angeles Clippers,,C.J. Williams,Atlanta Hawks,W,01/08/2018,37:10,5,7,.714,3,4,.750,2,2,1.000,0,3,3,2,4,2,1,4,15,+1
5978,Los Angeles Clippers,,DeAndre Jordan,Atlanta Hawks,W,01/08/2018,33:54,10,13,.769,0,0,,5,8,.625,8,10,18,2,0,1,2,5,25,+12
5979,Los Angeles Clippers,,Wesley Johnson,Atlanta Hawks,W,01/08/2018,32:23,2,7,.286,1,3,.333,0,0,,1,6,7,1,2,2,3,4,5,+8
5980,Miami Heat,,Goran Dragić,Toronto Raptors,W,01/09/2018,39:27,10,21,.476,1,3,.333,3,5,.600,3,9,12,4,1,1,1,2,24,-3
5981,Miami Heat,,Josh Richardson,Toronto Raptors,W,01/09/2018,38:21,3,13,.231,0,3,.000,0,0,,1,5,6,4,0,3,5,1,6,-2
5982,Miami Heat,,Hassan Whiteside,Toronto Raptors,W,01/09/2018,29:48,6,16,.375,0,0,,1,1,1.000,6,9,15,1,0,2,2,4,13,-6
5983,Miami Heat,,Derrick Jones,Toronto Raptors,W,01/09/2018,28:22,2,5,.400,0,1,.000,4,4,1.000,2,3,5,1,0,2,0,3,8,-2
5984,Miami Heat,,Kelly Olynyk,Toronto Raptors,W,01/09/2018,22:00,2,5,.400,0,0,,0,0,,2,3,5,1,0,0,3,3,4,-7
5985,Toronto Raptors,,DeMar DeRozan,Miami Heat,L,01/09/2018,35:28,10,29,.345,1,3,.333,4,4,1.000,2,2,4,6,0,0,1,3,25,+3
5986,Toronto Raptors,,Delon Wright,Miami Heat,L,01/09/2018,29:27,5,9,.556,1,2,.500,2,2,1.000,0,7,7,4,1,1,0,2,13,-3
5987,Toronto Raptors,,OG Anunoby,Miami Heat,L,01/09/2018,26:28,1,3,.333,0,0,,0,0,,0,5,5,0,1,0,0,1,2,0
5988,Toronto Raptors,,Serge Ibaka,Miami Heat,L,01/09/2018,21:39,4,10,.400,1,2,.500,2,3,.667,1,4,5,0,0,2,0,1,11,0
5989,Toronto Raptors,,Jonas Valančiūnas,Miami Heat,L,01/09/2018,20:48,4,8,.500,0,1,.000,0,0,,1,2,3,0,0,2,0,1,8,+1
5990,Portland Trail Blazers,,Shabazz Napier,Oklahoma City Thunder,W,01/09/2018,33:58,5,10,.500,2,3,.667,9,10,.900,0,5,5,2,2,0,4,2,21,+11
5991,Portland Trail Blazers,,CJ McCollum,Oklahoma City Thunder,W,01/09/2018,32:53,11,19,.579,1,5,.200,4,4,1.000,0,3,3,7,1,0,1,1,27,+14
5992,Portland Trail Blazers,,Al-Farouq Aminu,Oklahoma City Thunder,W,01/09/2018,31:00,4,10,.400,2,6,.333,0,0,,1,6,7,0,3,0,1,2,10,+13
5993,Portland Trail Blazers,,Jusuf Nurkić,Oklahoma City Thunder,W,01/09/2018,23:04,8,15,.533,0,0,,4,5,.800,4,4,8,2,1,0,3,4,20,+13
5994,Portland Trail Blazers,,Evan Turner,Oklahoma City Thunder,W,01/09/2018,21:40,2,3,.667,1,1,1.000,2,2,1.000,0,0,0,3,1,1,2,2,7,+12
5995,Oklahoma City Thunder,,Russell Westbrook,Portland Trail Blazers,L,01/09/2018,35:10,7,20,.350,1,3,.333,7,10,.700,2,7,9,12,3,2,6,1,22,-13
5996,Oklahoma City Thunder,,Carmelo Anthony,Portland Trail Blazers,L,01/09/2018,33:37,8,17,.471,3,9,.333,0,0,,0,6,6,0,1,2,2,3,19,-6
5997,Oklahoma City Thunder,,Paul George,Portland Trail Blazers,L,01/09/2018,32:34,8,18,.444,5,9,.556,1,2,.500,0,4,4,2,0,0,3,4,22,-15
5998,Oklahoma City Thunder,,Steven Adams,Portland Trail Blazers,L,01/09/2018,31:54,6,8,.750,0,0,,4,4,1.000,5,1,6,1,0,0,2,2,16,-13
5999,Oklahoma City Thunder,,Terrance Ferguson,Portland Trail Blazers,L,01/09/2018,30:22,0,2,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,3,0,-10
6000,Orlando Magic,,Evan Fournier,Dallas Mavericks,L,01/09/2018,34:56,6,14,.429,0,4,.000,0,0,,1,3,4,2,0,1,1,4,12,-24
6001,Orlando Magic,,Mario Hezonja,Dallas Mavericks,L,01/09/2018,26:48,5,9,.556,2,4,.500,2,2,1.000,2,2,4,4,1,0,1,1,14,-23
6002,Orlando Magic,,Elfrid Payton,Dallas Mavericks,L,01/09/2018,23:18,3,7,.429,2,2,1.000,0,2,.000,1,1,2,4,1,0,3,2,8,-24
6003,Orlando Magic,,Bismack Biyombo,Dallas Mavericks,L,01/09/2018,21:34,3,6,.500,0,0,,0,0,,2,6,8,1,0,1,3,3,6,-24
6004,Orlando Magic,,Jonathon Simmons,Dallas Mavericks,L,01/09/2018,20:22,1,7,.143,0,2,.000,1,1,1.000,0,1,1,2,0,0,0,4,3,-28
6005,Dallas Mavericks,,Harrison Barnes,Orlando Magic,W,01/09/2018,36:25,5,9,.556,2,3,.667,3,4,.750,0,6,6,2,1,0,1,1,15,+27
6006,Dallas Mavericks,,Dennis Smith,Orlando Magic,W,01/09/2018,33:32,8,19,.421,2,5,.400,2,2,1.000,1,5,6,3,2,1,0,5,20,+16
6007,Dallas Mavericks,,Wesley Matthews,Orlando Magic,W,01/09/2018,33:11,5,10,.500,2,6,.333,4,5,.800,1,4,5,3,1,0,1,4,16,+27
6008,Dallas Mavericks,,Dirk Nowitzki,Orlando Magic,W,01/09/2018,24:03,6,13,.462,1,3,.333,7,7,1.000,0,3,3,1,0,0,0,1,20,0
6009,Dallas Mavericks,,Maxi Kleber,Orlando Magic,W,01/09/2018,4:34,1,2,.500,0,1,.000,0,0,,0,1,1,0,1,0,0,1,2,-5
6010,Sacramento Kings,,De'Aaron Fox,Los Angeles Lakers,L,01/09/2018,32:10,6,16,.375,3,5,.600,0,1,.000,0,1,1,3,4,1,3,1,15,-26
6011,Sacramento Kings,,Willie Cauley-Stein,Los Angeles Lakers,L,01/09/2018,28:11,3,10,.300,0,1,.000,2,6,.333,0,4,4,3,1,0,1,2,8,-23
6012,Sacramento Kings,,Buddy Hield,Los Angeles Lakers,L,01/09/2018,22:31,4,11,.364,3,4,.750,2,2,1.000,0,1,1,2,1,0,2,2,13,-14
6013,Sacramento Kings,,Zach Randolph,Los Angeles Lakers,L,01/09/2018,22:22,2,12,.167,0,1,.000,3,4,.750,4,8,12,1,0,0,3,2,7,-15
6014,Sacramento Kings,,Malachi Richardson,Los Angeles Lakers,L,01/09/2018,5:03,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-16
6015,Los Angeles Lakers,,Lonzo Ball,Sacramento Kings,W,01/09/2018,36:42,2,10,.200,1,7,.143,0,0,,2,9,11,11,5,1,1,1,5,+33
6016,Los Angeles Lakers,,Kentavious Caldwell-Pope,Sacramento Kings,W,01/09/2018,32:53,5,11,.455,2,7,.286,4,5,.800,0,4,4,2,2,1,1,1,16,+27
6017,Los Angeles Lakers,,Julius Randle,Sacramento Kings,W,01/09/2018,30:20,8,13,.615,1,1,1.000,5,6,.833,3,11,14,6,1,0,6,1,22,+33
