,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
48,49,"Mon, Jan 28, 2019",01/28/2019,Los Angeles Clippers,W,123,118,16,33,W 1,regular season
49,50,"Wed, Jan 30, 2019",01/30/2019,Sacramento Kings,L,113,135,16,34,L 1,regular season
50,51,"Fri, Feb 1, 2019",02/01/2019,Utah Jazz,L,112,128,16,35,L 2,regular season
51,52,"Sat, Feb 2, 2019",02/02/2019,Phoenix Suns,W,118,112,17,35,W 1,regular season
52,53,"Mon, Feb 4, 2019",02/04/2019,Washington Wizards,W,137,129,18,35,W 2,regular season
53,54,"Thu, Feb 7, 2019",02/07/2019,Toronto Raptors,L,101,119,18,36,L 1,regular season
54,55,"Sat, Feb 9, 2019",02/09/2019,Charlotte Hornets,L,120,129,18,37,L 2,regular season
55,56,"Sun, Feb 10, 2019",02/10/2019,Orlando Magic,L,108,124,18,38,L 3,regular season
56,57,"Tue, Feb 12, 2019",02/12/2019,Los Angeles Lakers,W,117,113,19,38,W 1,regular season
57,58,"Thu, Feb 14, 2019",02/14/2019,New York Knicks,L,91,106,19,39,L 1,regular season
58,59,"Fri, Feb 22, 2019",02/22/2019,Detroit Pistons,L,122,125,19,40,L 2,regular season
59,60,"Sat, Feb 23, 2019",02/23/2019,Phoenix Suns,W,120,112,20,40,W 1,regular season
60,61,"Mon, Feb 25, 2019",02/25/2019,Houston Rockets,L,111,119,20,41,L 1,regular season
61,62,"Wed, Feb 27, 2019",02/27/2019,Minnesota Timberwolves,W,131,123,21,41,W 1,regular season
62,63,"Fri, Mar 1, 2019",03/01/2019,Chicago Bulls,L,161,168,21,42,L 1,regular season
63,64,"Sun, Mar 3, 2019",03/03/2019,Chicago Bulls,W,123,118,22,42,W 1,regular season
64,65,"Mon, Mar 4, 2019",03/04/2019,Miami Heat,L,113,114,22,43,L 1,regular season
65,66,"Wed, Mar 6, 2019",03/06/2019,San Antonio Spurs,L,104,111,22,44,L 2,regular season
66,67,"Sat, Mar 9, 2019",03/09/2019,Brooklyn Nets,L,112,114,22,45,L 3,regular season
67,68,"Sun, Mar 10, 2019",03/10/2019,New Orleans Pelicans,W,128,116,23,45,W 1,regular season
68,69,"Wed, Mar 13, 2019",03/13/2019,Memphis Grizzlies,W,132,111,24,45,W 2,regular season
69,70,"Sat, Mar 16, 2019",03/16/2019,Boston Celtics,L,120,129,24,46,L 1,regular season
70,71,"Sun, Mar 17, 2019",03/17/2019,Orlando Magic,L,91,101,24,47,L 2,regular season
71,72,"Tue, Mar 19, 2019",03/19/2019,Houston Rockets,L,105,121,24,48,L 3,regular season
72,73,"Thu, Mar 21, 2019",03/21/2019,Utah Jazz,W,117,114,25,48,W 1,regular season
73,74,"Sat, Mar 23, 2019",03/23/2019,Philadelphia 76ers,W,129,127,26,48,W 2,regular season
74,75,"Tue, Mar 26, 2019",03/26/2019,New Orleans Pelicans,W,130,120,27,48,W 3,regular season
75,76,"Fri, Mar 29, 2019",03/29/2019,Portland Trail Blazers,L,98,118,27,49,L 1,regular season
76,77,"Sun, Mar 31, 2019",03/31/2019,Milwaukee Bucks,W,136,135,28,49,W 1,regular season
77,78,"Tue, Apr 2, 2019",04/02/2019,San Antonio Spurs,L,111,117,28,50,L 1,regular season
78,79,"Wed, Apr 3, 2019",04/03/2019,Philadelphia 76ers,W,130,122,29,50,W 1,regular season
79,80,"Fri, Apr 5, 2019",04/05/2019,Orlando Magic,L,113,149,29,51,L 1,regular season
80,81,"Sun, Apr 7, 2019",04/07/2019,Milwaukee Bucks,L,107,115,29,52,L 2,regular season
81,82,"Wed, Apr 10, 2019",04/10/2019,Indiana Pacers,L,134,135,29,53,L 3,regular season
