,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
39,40,"Sun, Jan 6, 2019",01/06/2019,Minnesota Timberwolves,L,86,108,21,19,L 3,regular season
40,41,"Mon, Jan 7, 2019",01/07/2019,Dallas Mavericks,W,107,97,22,19,W 1,regular season
41,42,"Wed, Jan 9, 2019",01/09/2019,Detroit Pistons,W,113,100,23,19,W 2,regular season
42,43,"Fri, Jan 11, 2019",01/11/2019,Utah Jazz,L,95,113,23,20,L 1,regular season
43,44,"Sun, Jan 13, 2019",01/13/2019,Cleveland Cavaliers,L,95,101,23,21,L 2,regular season
44,45,"Tue, Jan 15, 2019",01/15/2019,Chicago Bulls,W,107,100,24,21,W 1,regular season
45,46,"Thu, Jan 17, 2019",01/17/2019,Oklahoma City Thunder,W,138,128,25,21,W 2,regular season
46,47,"Sat, Jan 19, 2019",01/19/2019,Houston Rockets,L,134,138,25,22,L 1,regular season
47,48,"Mon, Jan 21, 2019",01/21/2019,Golden State Warriors,L,111,130,25,23,L 2,regular season
48,49,"Thu, Jan 24, 2019",01/24/2019,Minnesota Timberwolves,L,105,120,25,24,L 3,regular season
49,50,"Sun, Jan 27, 2019",01/27/2019,Phoenix Suns,W,116,102,26,24,W 1,regular season
50,51,"Tue, Jan 29, 2019",01/29/2019,Philadelphia 76ers,L,105,121,26,25,L 1,regular season
51,52,"Thu, Jan 31, 2019",01/31/2019,Los Angeles Clippers,W,123,120,27,25,W 1,regular season
52,53,"Sat, Feb 2, 2019",02/02/2019,Golden State Warriors,L,101,115,27,26,L 1,regular season
53,54,"Tue, Feb 5, 2019",02/05/2019,Indiana Pacers,L,94,136,27,27,L 2,regular season
54,55,"Thu, Feb 7, 2019",02/07/2019,Boston Celtics,W,129,128,28,27,W 1,regular season
55,56,"Sun, Feb 10, 2019",02/10/2019,Philadelphia 76ers,L,120,143,28,28,L 1,regular season
56,57,"Tue, Feb 12, 2019",02/12/2019,Atlanta Hawks,L,113,117,28,29,L 2,regular season
57,58,"Thu, Feb 21, 2019",02/21/2019,Houston Rockets,W,111,106,29,29,W 1,regular season
58,59,"Sat, Feb 23, 2019",02/23/2019,New Orleans Pelicans,L,115,128,29,30,L 1,regular season
59,60,"Mon, Feb 25, 2019",02/25/2019,Memphis Grizzlies,L,105,110,29,31,L 2,regular season
60,61,"Wed, Feb 27, 2019",02/27/2019,New Orleans Pelicans,W,125,119,30,31,W 1,regular season
61,62,"Fri, Mar 1, 2019",03/01/2019,Milwaukee Bucks,L,120,131,30,32,L 1,regular season
62,63,"Sat, Mar 2, 2019",03/02/2019,Phoenix Suns,L,109,118,30,33,L 2,regular season
63,64,"Mon, Mar 4, 2019",03/04/2019,Los Angeles Clippers,L,105,113,30,34,L 3,regular season
64,65,"Wed, Mar 6, 2019",03/06/2019,Denver Nuggets,L,99,115,30,35,L 4,regular season
65,66,"Sat, Mar 9, 2019",03/09/2019,Boston Celtics,L,107,120,30,36,L 5,regular season
66,67,"Tue, Mar 12, 2019",03/12/2019,Chicago Bulls,W,123,107,31,36,W 1,regular season
67,68,"Thu, Mar 14, 2019",03/14/2019,Toronto Raptors,L,98,111,31,37,L 1,regular season
68,69,"Fri, Mar 15, 2019",03/15/2019,Detroit Pistons,L,97,111,31,38,L 2,regular season
69,70,"Sun, Mar 17, 2019",03/17/2019,New York Knicks,L,123,124,31,39,L 3,regular season
70,71,"Tue, Mar 19, 2019",03/19/2019,Milwaukee Bucks,L,101,115,31,40,L 4,regular season
71,72,"Fri, Mar 22, 2019",03/22/2019,Brooklyn Nets,L,106,111,31,41,L 5,regular season
72,73,"Sun, Mar 24, 2019",03/24/2019,Sacramento Kings,W,111,106,32,41,W 1,regular season
73,74,"Tue, Mar 26, 2019",03/26/2019,Washington Wizards,W,124,106,33,41,W 2,regular season
74,75,"Wed, Mar 27, 2019",03/27/2019,Utah Jazz,L,100,115,33,42,L 1,regular season
75,76,"Fri, Mar 29, 2019",03/29/2019,Charlotte Hornets,W,129,115,34,42,W 1,regular season
76,77,"Sun, Mar 31, 2019",03/31/2019,New Orleans Pelicans,W,130,102,35,42,W 2,regular season
77,78,"Tue, Apr 2, 2019",04/02/2019,Oklahoma City Thunder,L,103,119,35,43,L 1,regular season
78,79,"Thu, Apr 4, 2019",04/04/2019,Golden State Warriors,L,90,108,35,44,L 2,regular season
79,80,"Fri, Apr 5, 2019",04/05/2019,Los Angeles Clippers,W,122,117,36,44,W 1,regular season
80,81,"Sun, Apr 7, 2019",04/07/2019,Utah Jazz,W,113,109,37,44,W 2,regular season
81,82,"Tue, Apr 9, 2019",04/09/2019,Portland Trail Blazers,L,101,104,37,45,L 1,regular season
