,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
30,31,"Sun, Dec 16, 2018",12/16/2018,Atlanta Hawks,W,144,127,13,18,W 5,regular season
31,32,"Tue, Dec 18, 2018",12/18/2018,Los Angeles Lakers,W,115,110,14,18,W 6,regular season
32,33,"Wed, Dec 19, 2018",12/19/2018,Chicago Bulls,W,96,93,15,18,W 7,regular season
33,34,"Fri, Dec 21, 2018",12/21/2018,Indiana Pacers,L,106,114,15,19,L 1,regular season
34,35,"Sun, Dec 23, 2018",12/23/2018,Phoenix Suns,W,111,103,16,19,W 1,regular season
35,36,"Wed, Dec 26, 2018",12/26/2018,Charlotte Hornets,W,134,132,17,19,W 2,regular season
36,37,"Fri, Dec 28, 2018",12/28/2018,Charlotte Hornets,L,87,100,17,20,L 1,regular season
37,38,"Sat, Dec 29, 2018",12/29/2018,Milwaukee Bucks,L,115,129,17,21,L 2,regular season
38,39,"Wed, Jan 2, 2019",01/02/2019,New Orleans Pelicans,W,126,121,18,21,W 1,regular season
39,40,"Fri, Jan 4, 2019",01/04/2019,Memphis Grizzlies,W,109,100,19,21,W 2,regular season
40,41,"Sun, Jan 6, 2019",01/06/2019,Chicago Bulls,W,117,100,20,21,W 3,regular season
41,42,"Mon, Jan 7, 2019",01/07/2019,Boston Celtics,L,95,116,20,22,L 1,regular season
42,43,"Wed, Jan 9, 2019",01/09/2019,Atlanta Hawks,W,116,100,21,22,W 1,regular season
43,44,"Fri, Jan 11, 2019",01/11/2019,Toronto Raptors,L,105,122,21,23,L 1,regular season
44,45,"Mon, Jan 14, 2019",01/14/2019,Boston Celtics,W,109,102,22,23,W 1,regular season
45,46,"Wed, Jan 16, 2019",01/16/2019,Houston Rockets,W,145,142,23,23,W 2,regular season
46,47,"Fri, Jan 18, 2019",01/18/2019,Orlando Magic,W,117,115,24,23,W 3,regular season
47,48,"Mon, Jan 21, 2019",01/21/2019,Sacramento Kings,W,123,94,25,23,W 4,regular season
48,49,"Wed, Jan 23, 2019",01/23/2019,Orlando Magic,W,114,110,26,23,W 5,regular season
49,50,"Fri, Jan 25, 2019",01/25/2019,New York Knicks,W,109,99,27,23,W 6,regular season
50,51,"Mon, Jan 28, 2019",01/28/2019,Boston Celtics,L,104,112,27,24,L 1,regular season
51,52,"Tue, Jan 29, 2019",01/29/2019,Chicago Bulls,W,122,117,28,24,W 1,regular season
52,53,"Thu, Jan 31, 2019",01/31/2019,San Antonio Spurs,L,114,117,28,25,L 1,regular season
53,54,"Sat, Feb 2, 2019",02/02/2019,Orlando Magic,L,89,102,28,26,L 2,regular season
54,55,"Mon, Feb 4, 2019",02/04/2019,Milwaukee Bucks,L,94,113,28,27,L 3,regular season
55,56,"Wed, Feb 6, 2019",02/06/2019,Denver Nuggets,W,135,130,29,27,W 1,regular season
56,57,"Fri, Feb 8, 2019",02/08/2019,Chicago Bulls,L,106,125,29,28,L 1,regular season
57,58,"Mon, Feb 11, 2019",02/11/2019,Toronto Raptors,L,125,127,29,29,L 2,regular season
58,59,"Wed, Feb 13, 2019",02/13/2019,Cleveland Cavaliers,W,148,139,30,29,W 1,regular season
59,60,"Thu, Feb 21, 2019",02/21/2019,Portland Trail Blazers,L,99,113,30,30,L 1,regular season
60,61,"Sat, Feb 23, 2019",02/23/2019,Charlotte Hornets,W,117,115,31,30,W 1,regular season
61,62,"Mon, Feb 25, 2019",02/25/2019,San Antonio Spurs,W,101,85,32,30,W 2,regular season
62,63,"Wed, Feb 27, 2019",02/27/2019,Washington Wizards,L,116,125,32,31,L 1,regular season
63,64,"Fri, Mar 1, 2019",03/01/2019,Charlotte Hornets,L,112,123,32,32,L 2,regular season
64,65,"Sat, Mar 2, 2019",03/02/2019,Miami Heat,L,88,117,32,33,L 3,regular season
65,66,"Mon, Mar 4, 2019",03/04/2019,Dallas Mavericks,W,127,88,33,33,W 1,regular season
66,67,"Wed, Mar 6, 2019",03/06/2019,Cleveland Cavaliers,W,113,107,34,33,W 2,regular season
67,68,"Sat, Mar 9, 2019",03/09/2019,Atlanta Hawks,W,114,112,35,33,W 3,regular season
68,69,"Mon, Mar 11, 2019",03/11/2019,Detroit Pistons,W,103,75,36,33,W 4,regular season
69,70,"Wed, Mar 13, 2019",03/13/2019,Oklahoma City Thunder,L,96,108,36,34,L 1,regular season
70,71,"Sat, Mar 16, 2019",03/16/2019,Utah Jazz,L,98,114,36,35,L 2,regular season
71,72,"Sun, Mar 17, 2019",03/17/2019,Los Angeles Clippers,L,116,119,36,36,L 3,regular season
72,73,"Tue, Mar 19, 2019",03/19/2019,Sacramento Kings,W,123,121,37,36,W 1,regular season
73,74,"Fri, Mar 22, 2019",03/22/2019,Los Angeles Lakers,W,111,106,38,36,W 2,regular season
74,75,"Mon, Mar 25, 2019",03/25/2019,Portland Trail Blazers,L,144,148,38,37,L 1,regular season
75,76,"Thu, Mar 28, 2019",03/28/2019,Philadelphia 76ers,L,110,123,38,38,L 2,regular season
76,77,"Sat, Mar 30, 2019",03/30/2019,Boston Celtics,W,110,96,39,38,W 1,regular season
77,78,"Mon, Apr 1, 2019",04/01/2019,Milwaukee Bucks,L,121,131,39,39,L 1,regular season
78,79,"Wed, Apr 3, 2019",04/03/2019,Toronto Raptors,L,105,115,39,40,L 2,regular season
79,80,"Sat, Apr 6, 2019",04/06/2019,Milwaukee Bucks,W,133,128,40,40,W 1,regular season
80,81,"Sun, Apr 7, 2019",04/07/2019,Indiana Pacers,W,108,96,41,40,W 2,regular season
81,82,"Wed, Apr 10, 2019",04/10/2019,Miami Heat,W,113,94,42,40,W 3,regular season
82,1,"Sat, Apr 13, 2019",04/13/2019,Philadelphia 76ers,W,111,102,1,0,W 1,regular season
83,2,"Mon, Apr 15, 2019",04/15/2019,Philadelphia 76ers,L,123,145,1,1,L 1,playoffs
84,3,"Thu, Apr 18, 2019",04/18/2019,Philadelphia 76ers,L,115,131,1,2,L 2,playoffs
85,4,"Sat, Apr 20, 2019",04/20/2019,Philadelphia 76ers,L,108,112,1,3,L 3,playoffs
86,5,"Tue, Apr 23, 2019",04/23/2019,Philadelphia 76ers,L,100,122,1,4,L 4,playoffs
