,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
40,41,"Thu, Jan 10, 2019",01/10/2019,Miami Heat,L,99,115,25,16,L 1,regular season
41,42,"Sat, Jan 12, 2019",01/12/2019,Orlando Magic,L,103,105,25,17,L 2,regular season
42,43,"Mon, Jan 14, 2019",01/14/2019,Brooklyn Nets,L,102,109,25,18,L 3,regular season
43,44,"Wed, Jan 16, 2019",01/16/2019,Toronto Raptors,W,117,108,26,18,W 1,regular season
44,45,"Fri, Jan 18, 2019",01/18/2019,Memphis Grizzlies,W,122,116,27,18,W 2,regular season
45,46,"Sat, Jan 19, 2019",01/19/2019,Atlanta Hawks,W,113,105,28,18,W 3,regular season
46,47,"Mon, Jan 21, 2019",01/21/2019,Miami Heat,W,107,99,29,18,W 4,regular season
47,48,"Wed, Jan 23, 2019",01/23/2019,Cleveland Cavaliers,W,123,103,30,18,W 5,regular season
48,49,"Sat, Jan 26, 2019",01/26/2019,Golden State Warriors,L,111,115,30,19,L 1,regular season
49,50,"Mon, Jan 28, 2019",01/28/2019,Brooklyn Nets,W,112,104,31,19,W 1,regular season
50,51,"Wed, Jan 30, 2019",01/30/2019,Charlotte Hornets,W,126,94,32,19,W 2,regular season
51,52,"Fri, Feb 1, 2019",02/01/2019,New York Knicks,W,113,99,33,19,W 3,regular season
52,53,"Sun, Feb 3, 2019",02/03/2019,Oklahoma City Thunder,W,134,129,34,19,W 4,regular season
53,54,"Tue, Feb 5, 2019",02/05/2019,Cleveland Cavaliers,W,103,96,35,19,W 5,regular season
54,55,"Thu, Feb 7, 2019",02/07/2019,Los Angeles Lakers,L,128,129,35,20,L 1,regular season
55,56,"Sat, Feb 9, 2019",02/09/2019,Los Angeles Clippers,L,112,123,35,21,L 2,regular season
56,57,"Tue, Feb 12, 2019",02/12/2019,Philadelphia 76ers,W,112,109,36,21,W 1,regular season
57,58,"Wed, Feb 13, 2019",02/13/2019,Detroit Pistons,W,118,110,37,21,W 2,regular season
58,59,"Thu, Feb 21, 2019",02/21/2019,Milwaukee Bucks,L,97,98,37,22,L 1,regular season
59,60,"Sat, Feb 23, 2019",02/23/2019,Chicago Bulls,L,116,126,37,23,L 2,regular season
60,61,"Tue, Feb 26, 2019",02/26/2019,Toronto Raptors,L,95,118,37,24,L 3,regular season
61,62,"Wed, Feb 27, 2019",02/27/2019,Portland Trail Blazers,L,92,97,37,25,L 4,regular season
62,63,"Fri, Mar 1, 2019",03/01/2019,Washington Wizards,W,107,96,38,25,W 1,regular season
63,64,"Sun, Mar 3, 2019",03/03/2019,Houston Rockets,L,104,115,38,26,L 1,regular season
64,65,"Tue, Mar 5, 2019",03/05/2019,Golden State Warriors,W,128,95,39,26,W 1,regular season
65,66,"Wed, Mar 6, 2019",03/06/2019,Sacramento Kings,W,111,109,40,26,W 2,regular season
66,67,"Sat, Mar 9, 2019",03/09/2019,Los Angeles Lakers,W,120,107,41,26,W 3,regular season
67,68,"Mon, Mar 11, 2019",03/11/2019,Los Angeles Clippers,L,115,140,41,27,L 1,regular season
68,69,"Thu, Mar 14, 2019",03/14/2019,Sacramento Kings,W,126,120,42,27,W 1,regular season
69,70,"Sat, Mar 16, 2019",03/16/2019,Atlanta Hawks,W,129,120,43,27,W 2,regular season
70,71,"Mon, Mar 18, 2019",03/18/2019,Denver Nuggets,L,105,114,43,28,L 1,regular season
71,72,"Wed, Mar 20, 2019",03/20/2019,Philadelphia 76ers,L,115,118,43,29,L 2,regular season
72,73,"Sat, Mar 23, 2019",03/23/2019,Charlotte Hornets,L,117,124,43,30,L 3,regular season
73,74,"Sun, Mar 24, 2019",03/24/2019,San Antonio Spurs,L,96,115,43,31,L 4,regular season
74,75,"Tue, Mar 26, 2019",03/26/2019,Cleveland Cavaliers,W,116,106,44,31,W 1,regular season
75,76,"Fri, Mar 29, 2019",03/29/2019,Indiana Pacers,W,114,112,45,31,W 2,regular season
76,77,"Sat, Mar 30, 2019",03/30/2019,Brooklyn Nets,L,96,110,45,32,L 1,regular season
77,78,"Mon, Apr 1, 2019",04/01/2019,Miami Heat,W,110,105,46,32,W 1,regular season
78,79,"Wed, Apr 3, 2019",04/03/2019,Miami Heat,W,112,102,47,32,W 2,regular season
79,80,"Fri, Apr 5, 2019",04/05/2019,Indiana Pacers,W,117,97,48,32,W 3,regular season
80,81,"Sun, Apr 7, 2019",04/07/2019,Orlando Magic,L,108,116,48,33,L 1,regular season
81,82,"Tue, Apr 9, 2019",04/09/2019,Washington Wizards,W,116,110,49,33,W 1,regular season
82,1,"Sun, Apr 14, 2019",04/14/2019,Indiana Pacers,W,84,74,1,0,W 1,regular season
83,2,"Wed, Apr 17, 2019",04/17/2019,Indiana Pacers,W,99,91,2,0,W 2,playoffs
84,3,"Fri, Apr 19, 2019",04/19/2019,Indiana Pacers,W,104,96,3,0,W 3,playoffs
85,4,"Sun, Apr 21, 2019",04/21/2019,Indiana Pacers,W,110,106,4,0,W 4,playoffs
86,5,"Sun, Apr 28, 2019",04/28/2019,Milwaukee Bucks,W,112,90,5,0,W 5,playoffs
87,6,"Tue, Apr 30, 2019",04/30/2019,Milwaukee Bucks,L,102,123,5,1,L 1,playoffs
88,7,"Fri, May 3, 2019",05/03/2019,Milwaukee Bucks,L,116,123,5,2,L 2,playoffs
89,8,"Mon, May 6, 2019",05/06/2019,Milwaukee Bucks,L,101,113,5,3,L 3,playoffs
90,9,"Wed, May 8, 2019",05/08/2019,Milwaukee Bucks,L,91,116,5,4,L 4,playoffs
