,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
28,29,"Wed, Dec 12, 2018",12/12/2018,Toronto Raptors,L,93,113,19,10,L 1,regular season
29,30,"Fri, Dec 14, 2018",12/14/2018,Sacramento Kings,W,130,125,20,10,W 1,regular season
30,31,"Mon, Dec 17, 2018",12/17/2018,Memphis Grizzlies,W,110,93,21,10,W 2,regular season
31,32,"Wed, Dec 19, 2018",12/19/2018,Utah Jazz,L,103,108,21,11,L 1,regular season
32,33,"Sat, Dec 22, 2018",12/22/2018,Dallas Mavericks,W,120,116,22,11,W 1,regular season
33,34,"Sun, Dec 23, 2018",12/23/2018,Los Angeles Clippers,W,129,127,23,11,W 2,regular season
34,35,"Tue, Dec 25, 2018",12/25/2018,Los Angeles Lakers,L,101,127,23,12,L 1,regular season
35,36,"Thu, Dec 27, 2018",12/27/2018,Portland Trail Blazers,L,109,110,23,13,L 2,regular season
36,37,"Sat, Dec 29, 2018",12/29/2018,Portland Trail Blazers,W,115,105,24,13,W 1,regular season
37,38,"Mon, Dec 31, 2018",12/31/2018,Phoenix Suns,W,132,109,25,13,W 2,regular season
38,39,"Thu, Jan 3, 2019",01/03/2019,Houston Rockets,L,134,135,25,14,L 1,regular season
39,40,"Sat, Jan 5, 2019",01/05/2019,Sacramento Kings,W,127,123,26,14,W 1,regular season
40,41,"Tue, Jan 8, 2019",01/08/2019,New York Knicks,W,122,95,27,14,W 2,regular season
41,42,"Fri, Jan 11, 2019",01/11/2019,Chicago Bulls,W,146,109,28,14,W 3,regular season
42,43,"Sun, Jan 13, 2019",01/13/2019,Dallas Mavericks,W,119,114,29,14,W 4,regular season
43,44,"Tue, Jan 15, 2019",01/15/2019,Denver Nuggets,W,142,111,30,14,W 5,regular season
44,45,"Wed, Jan 16, 2019",01/16/2019,New Orleans Pelicans,W,147,140,31,14,W 6,regular season
45,46,"Fri, Jan 18, 2019",01/18/2019,Los Angeles Clippers,W,112,94,32,14,W 7,regular season
46,47,"Mon, Jan 21, 2019",01/21/2019,Los Angeles Lakers,W,130,111,33,14,W 8,regular season
47,48,"Thu, Jan 24, 2019",01/24/2019,Washington Wizards,W,126,118,34,14,W 9,regular season
48,49,"Sat, Jan 26, 2019",01/26/2019,Boston Celtics,W,115,111,35,14,W 10,regular season
49,50,"Mon, Jan 28, 2019",01/28/2019,Indiana Pacers,W,132,100,36,14,W 11,regular season
50,51,"Thu, Jan 31, 2019",01/31/2019,Philadelphia 76ers,L,104,113,36,15,L 1,regular season
51,52,"Sat, Feb 2, 2019",02/02/2019,Los Angeles Lakers,W,115,101,37,15,W 1,regular season
52,53,"Wed, Feb 6, 2019",02/06/2019,San Antonio Spurs,W,141,102,38,15,W 2,regular season
53,54,"Fri, Feb 8, 2019",02/08/2019,Phoenix Suns,W,117,107,39,15,W 3,regular season
54,55,"Sun, Feb 10, 2019",02/10/2019,Miami Heat,W,120,118,40,15,W 4,regular season
55,56,"Tue, Feb 12, 2019",02/12/2019,Utah Jazz,W,115,108,41,15,W 5,regular season
56,57,"Wed, Feb 13, 2019",02/13/2019,Portland Trail Blazers,L,107,129,41,16,L 1,regular season
57,58,"Thu, Feb 21, 2019",02/21/2019,Sacramento Kings,W,125,123,42,16,W 1,regular season
58,59,"Sat, Feb 23, 2019",02/23/2019,Houston Rockets,L,112,118,42,17,L 1,regular season
59,60,"Mon, Feb 25, 2019",02/25/2019,Charlotte Hornets,W,121,110,43,17,W 1,regular season
60,61,"Wed, Feb 27, 2019",02/27/2019,Miami Heat,L,125,126,43,18,L 1,regular season
61,62,"Thu, Feb 28, 2019",02/28/2019,Orlando Magic,L,96,103,43,19,L 2,regular season
62,63,"Sat, Mar 2, 2019",03/02/2019,Philadelphia 76ers,W,120,117,44,19,W 1,regular season
63,64,"Tue, Mar 5, 2019",03/05/2019,Boston Celtics,L,95,128,44,20,L 1,regular season
64,65,"Fri, Mar 8, 2019",03/08/2019,Denver Nuggets,W,122,105,45,20,W 1,regular season
65,66,"Sun, Mar 10, 2019",03/10/2019,Phoenix Suns,L,111,115,45,21,L 1,regular season
66,67,"Wed, Mar 13, 2019",03/13/2019,Houston Rockets,W,106,104,46,21,W 1,regular season
67,68,"Sat, Mar 16, 2019",03/16/2019,Oklahoma City Thunder,W,110,88,47,21,W 2,regular season
68,69,"Mon, Mar 18, 2019",03/18/2019,San Antonio Spurs,L,105,111,47,22,L 1,regular season
69,70,"Tue, Mar 19, 2019",03/19/2019,Minnesota Timberwolves,W,117,107,48,22,W 1,regular season
70,71,"Thu, Mar 21, 2019",03/21/2019,Indiana Pacers,W,112,89,49,22,W 2,regular season
71,72,"Sat, Mar 23, 2019",03/23/2019,Dallas Mavericks,L,91,126,49,23,L 1,regular season
72,73,"Sun, Mar 24, 2019",03/24/2019,Detroit Pistons,W,121,114,50,23,W 1,regular season
73,74,"Wed, Mar 27, 2019",03/27/2019,Memphis Grizzlies,W,118,103,51,23,W 2,regular season
74,75,"Fri, Mar 29, 2019",03/29/2019,Minnesota Timberwolves,L,130,131,51,24,L 1,regular season
75,76,"Sun, Mar 31, 2019",03/31/2019,Charlotte Hornets,W,137,90,52,24,W 1,regular season
76,77,"Tue, Apr 2, 2019",04/02/2019,Denver Nuggets,W,116,102,53,24,W 2,regular season
77,78,"Thu, Apr 4, 2019",04/04/2019,Los Angeles Lakers,W,108,90,54,24,W 3,regular season
78,79,"Fri, Apr 5, 2019",04/05/2019,Cleveland Cavaliers,W,120,114,55,24,W 4,regular season
79,80,"Sun, Apr 7, 2019",04/07/2019,Los Angeles Clippers,W,131,104,56,24,W 5,regular season
80,81,"Tue, Apr 9, 2019",04/09/2019,New Orleans Pelicans,W,112,103,57,24,W 6,regular season
81,82,"Wed, Apr 10, 2019",04/10/2019,Memphis Grizzlies,L,117,132,57,25,L 1,regular season
82,1,"Sat, Apr 13, 2019",04/13/2019,Los Angeles Clippers,W,121,104,1,0,W 1,regular season
83,2,"Mon, Apr 15, 2019",04/15/2019,Los Angeles Clippers,L,131,135,1,1,L 1,playoffs
84,3,"Thu, Apr 18, 2019",04/18/2019,Los Angeles Clippers,W,132,105,2,1,W 1,playoffs
85,4,"Sun, Apr 21, 2019",04/21/2019,Los Angeles Clippers,W,113,105,3,1,W 2,playoffs
86,5,"Wed, Apr 24, 2019",04/24/2019,Los Angeles Clippers,L,121,129,3,2,L 1,playoffs
87,6,"Fri, Apr 26, 2019",04/26/2019,Los Angeles Clippers,W,129,110,4,2,W 1,playoffs
88,7,"Sun, Apr 28, 2019",04/28/2019,Houston Rockets,W,104,100,5,2,W 2,playoffs
89,8,"Tue, Apr 30, 2019",04/30/2019,Houston Rockets,W,115,109,6,2,W 3,playoffs
90,9,"Sat, May 4, 2019",05/04/2019,Houston Rockets,L,121,126,6,3,L 1,playoffs
91,10,"Mon, May 6, 2019",05/06/2019,Houston Rockets,L,108,112,6,4,L 2,playoffs
92,11,"Wed, May 8, 2019",05/08/2019,Houston Rockets,W,104,99,7,4,W 1,playoffs
93,12,"Fri, May 10, 2019",05/10/2019,Houston Rockets,W,118,113,8,4,W 2,playoffs
94,13,"Tue, May 14, 2019",05/14/2019,Portland Trail Blazers,W,116,94,9,4,W 3,playoffs
95,14,"Thu, May 16, 2019",05/16/2019,Portland Trail Blazers,W,114,111,10,4,W 4,playoffs
96,15,"Sat, May 18, 2019",05/18/2019,Portland Trail Blazers,W,110,99,11,4,W 5,playoffs
97,16,"Mon, May 20, 2019",05/20/2019,Portland Trail Blazers,W,119,117,12,4,W 6,playoffs
98,17,"Thu, May 30, 2019",05/30/2019,Toronto Raptors,L,109,118,12,5,L 1,playoffs
99,18,"Sun, Jun 2, 2019",06/02/2019,Toronto Raptors,W,109,104,13,5,W 1,playoffs
100,19,"Wed, Jun 5, 2019",06/05/2019,Toronto Raptors,L,109,123,13,6,L 1,playoffs
101,20,"Fri, Jun 7, 2019",06/07/2019,Toronto Raptors,L,92,105,13,7,L 2,playoffs
102,21,"Mon, Jun 10, 2019",06/10/2019,Toronto Raptors,W,106,105,14,7,W 1,playoffs
103,22,"Thu, Jun 13, 2019",06/13/2019,Toronto Raptors,L,110,114,14,8,L 1,playoffs
