,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
47,48,"Mon, Jan 21, 2019",01/21/2019,Portland Trail Blazers,L,104,109,26,22,L 1,regular season
48,49,"Wed, Jan 23, 2019",01/23/2019,Denver Nuggets,W,114,108,27,22,W 1,regular season
49,50,"Fri, Jan 25, 2019",01/25/2019,Minnesota Timberwolves,W,106,102,28,22,W 2,regular season
50,51,"Sun, Jan 27, 2019",01/27/2019,Minnesota Timberwolves,W,125,111,29,22,W 3,regular season
51,52,"Wed, Jan 30, 2019",01/30/2019,Portland Trail Blazers,L,105,132,29,23,L 1,regular season
52,53,"Fri, Feb 1, 2019",02/01/2019,Atlanta Hawks,W,128,112,30,23,W 1,regular season
53,54,"Sat, Feb 2, 2019",02/02/2019,Houston Rockets,L,98,125,30,24,L 1,regular season
54,55,"Wed, Feb 6, 2019",02/06/2019,Phoenix Suns,W,116,88,31,24,W 1,regular season
55,56,"Sat, Feb 9, 2019",02/09/2019,San Antonio Spurs,W,125,105,32,24,W 2,regular season
56,57,"Tue, Feb 12, 2019",02/12/2019,Golden State Warriors,L,108,115,32,25,L 1,regular season
57,58,"Fri, Feb 22, 2019",02/22/2019,Oklahoma City Thunder,L,147,148,32,26,L 2,regular season
58,59,"Sat, Feb 23, 2019",02/23/2019,Dallas Mavericks,W,125,109,33,26,W 1,regular season
59,60,"Wed, Feb 27, 2019",02/27/2019,Los Angeles Clippers,W,111,105,34,26,W 2,regular season
60,61,"Thu, Feb 28, 2019",02/28/2019,Denver Nuggets,W,111,104,35,26,W 3,regular season
61,62,"Sat, Mar 2, 2019",03/02/2019,Milwaukee Bucks,W,115,111,36,26,W 4,regular season
62,63,"Mon, Mar 4, 2019",03/04/2019,New Orleans Pelicans,L,112,115,36,27,L 1,regular season
63,64,"Wed, Mar 6, 2019",03/06/2019,New Orleans Pelicans,W,114,104,37,27,W 1,regular season
64,65,"Fri, Mar 8, 2019",03/08/2019,Memphis Grizzlies,L,104,114,37,28,L 1,regular season
65,66,"Mon, Mar 11, 2019",03/11/2019,Oklahoma City Thunder,L,89,98,37,29,L 2,regular season
66,67,"Wed, Mar 13, 2019",03/13/2019,Phoenix Suns,W,114,97,38,29,W 1,regular season
67,68,"Thu, Mar 14, 2019",03/14/2019,Minnesota Timberwolves,W,120,100,39,29,W 2,regular season
68,69,"Sat, Mar 16, 2019",03/16/2019,Brooklyn Nets,W,114,98,40,29,W 3,regular season
69,70,"Mon, Mar 18, 2019",03/18/2019,Washington Wizards,W,116,95,41,29,W 4,regular season
70,71,"Wed, Mar 20, 2019",03/20/2019,New York Knicks,W,137,116,42,29,W 5,regular season
71,72,"Thu, Mar 21, 2019",03/21/2019,Atlanta Hawks,L,114,117,42,30,L 1,regular season
72,73,"Sat, Mar 23, 2019",03/23/2019,Chicago Bulls,W,114,83,43,30,W 1,regular season
73,74,"Mon, Mar 25, 2019",03/25/2019,Phoenix Suns,W,125,92,44,30,W 2,regular season
74,75,"Wed, Mar 27, 2019",03/27/2019,Los Angeles Lakers,W,115,100,45,30,W 3,regular season
75,76,"Fri, Mar 29, 2019",03/29/2019,Washington Wizards,W,128,124,46,30,W 4,regular season
76,77,"Mon, Apr 1, 2019",04/01/2019,Charlotte Hornets,W,111,102,47,30,W 5,regular season
77,78,"Wed, Apr 3, 2019",04/03/2019,Phoenix Suns,W,118,97,48,30,W 6,regular season
78,79,"Fri, Apr 5, 2019",04/05/2019,Sacramento Kings,W,119,98,49,30,W 7,regular season
79,80,"Sun, Apr 7, 2019",04/07/2019,Los Angeles Lakers,L,109,113,49,31,L 1,regular season
80,81,"Tue, Apr 9, 2019",04/09/2019,Denver Nuggets,W,118,108,50,31,W 1,regular season
81,82,"Wed, Apr 10, 2019",04/10/2019,Los Angeles Clippers,L,137,143,50,32,L 1,regular season
82,1,"Sun, Apr 14, 2019",04/14/2019,Houston Rockets,L,90,122,0,1,L 1,regular season
83,2,"Wed, Apr 17, 2019",04/17/2019,Houston Rockets,L,98,118,0,2,L 2,playoffs
84,3,"Sat, Apr 20, 2019",04/20/2019,Houston Rockets,L,101,104,0,3,L 3,playoffs
85,4,"Mon, Apr 22, 2019",04/22/2019,Houston Rockets,W,107,91,1,3,W 1,playoffs
86,5,"Wed, Apr 24, 2019",04/24/2019,Houston Rockets,L,93,100,1,4,L 1,playoffs
