,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
38,39,"Sun, Jan 6, 2019",01/06/2019,Toronto Raptors,L,105,121,26,13,L 1,regular season
39,40,"Tue, Jan 8, 2019",01/08/2019,Cleveland Cavaliers,W,123,115,27,13,W 1,regular season
40,41,"Wed, Jan 9, 2019",01/09/2019,Boston Celtics,L,108,135,27,14,L 1,regular season
41,42,"Fri, Jan 11, 2019",01/11/2019,New York Knicks,W,121,106,28,14,W 1,regular season
42,43,"Tue, Jan 15, 2019",01/15/2019,Phoenix Suns,W,131,97,29,14,W 2,regular season
43,44,"Thu, Jan 17, 2019",01/17/2019,Philadelphia 76ers,L,96,120,29,15,L 1,regular season
44,45,"Sat, Jan 19, 2019",01/19/2019,Dallas Mavericks,W,111,99,30,15,W 1,regular season
45,46,"Sun, Jan 20, 2019",01/20/2019,Charlotte Hornets,W,120,95,31,15,W 2,regular season
46,47,"Wed, Jan 23, 2019",01/23/2019,Toronto Raptors,W,110,106,32,15,W 3,regular season
47,48,"Sat, Jan 26, 2019",01/26/2019,Memphis Grizzlies,L,103,106,32,16,L 1,regular season
48,49,"Mon, Jan 28, 2019",01/28/2019,Golden State Warriors,L,100,132,32,17,L 2,regular season
49,50,"Wed, Jan 30, 2019",01/30/2019,Washington Wizards,L,89,107,32,18,L 3,regular season
50,51,"Thu, Jan 31, 2019",01/31/2019,Orlando Magic,L,100,107,32,19,L 4,regular season
51,52,"Sat, Feb 2, 2019",02/02/2019,Miami Heat,W,95,88,33,19,W 1,regular season
52,53,"Mon, Feb 4, 2019",02/04/2019,New Orleans Pelicans,W,109,107,34,19,W 2,regular season
53,54,"Tue, Feb 5, 2019",02/05/2019,Los Angeles Lakers,W,136,94,35,19,W 3,regular season
54,55,"Thu, Feb 7, 2019",02/07/2019,Los Angeles Clippers,W,116,92,36,19,W 4,regular season
55,56,"Sat, Feb 9, 2019",02/09/2019,Cleveland Cavaliers,W,105,90,37,19,W 5,regular season
56,57,"Mon, Feb 11, 2019",02/11/2019,Charlotte Hornets,W,99,90,38,19,W 6,regular season
57,58,"Wed, Feb 13, 2019",02/13/2019,Milwaukee Bucks,L,97,106,38,20,L 1,regular season
58,59,"Fri, Feb 22, 2019",02/22/2019,New Orleans Pelicans,W,126,111,39,20,W 1,regular season
59,60,"Sat, Feb 23, 2019",02/23/2019,Washington Wizards,W,119,112,40,20,W 2,regular season
60,61,"Mon, Feb 25, 2019",02/25/2019,Detroit Pistons,L,109,113,40,21,L 1,regular season
61,62,"Wed, Feb 27, 2019",02/27/2019,Dallas Mavericks,L,101,110,40,22,L 2,regular season
62,63,"Thu, Feb 28, 2019",02/28/2019,Minnesota Timberwolves,W,122,115,41,22,W 1,regular season
63,64,"Sat, Mar 2, 2019",03/02/2019,Orlando Magic,L,112,117,41,23,L 1,regular season
64,65,"Tue, Mar 5, 2019",03/05/2019,Chicago Bulls,W,105,96,42,23,W 1,regular season
65,66,"Thu, Mar 7, 2019",03/07/2019,Milwaukee Bucks,L,98,117,42,24,L 1,regular season
66,67,"Sun, Mar 10, 2019",03/10/2019,Philadelphia 76ers,L,89,106,42,25,L 2,regular season
67,68,"Tue, Mar 12, 2019",03/12/2019,New York Knicks,W,103,98,43,25,W 1,regular season
68,69,"Thu, Mar 14, 2019",03/14/2019,Oklahoma City Thunder,W,108,106,44,25,W 2,regular season
69,70,"Sat, Mar 16, 2019",03/16/2019,Denver Nuggets,L,100,102,44,26,L 1,regular season
70,71,"Mon, Mar 18, 2019",03/18/2019,Portland Trail Blazers,L,98,106,44,27,L 2,regular season
71,72,"Tue, Mar 19, 2019",03/19/2019,Los Angeles Clippers,L,109,115,44,28,L 3,regular season
72,73,"Thu, Mar 21, 2019",03/21/2019,Golden State Warriors,L,89,112,44,29,L 4,regular season
73,74,"Sun, Mar 24, 2019",03/24/2019,Denver Nuggets,W,124,88,45,29,W 1,regular season
74,75,"Wed, Mar 27, 2019",03/27/2019,Oklahoma City Thunder,L,99,107,45,30,L 1,regular season
75,76,"Fri, Mar 29, 2019",03/29/2019,Boston Celtics,L,112,114,45,31,L 2,regular season
76,77,"Sat, Mar 30, 2019",03/30/2019,Orlando Magic,L,116,121,45,32,L 3,regular season
77,78,"Mon, Apr 1, 2019",04/01/2019,Detroit Pistons,W,111,102,46,32,W 1,regular season
78,79,"Wed, Apr 3, 2019",04/03/2019,Detroit Pistons,W,108,89,47,32,W 2,regular season
79,80,"Fri, Apr 5, 2019",04/05/2019,Boston Celtics,L,97,117,47,33,L 1,regular season
80,81,"Sun, Apr 7, 2019",04/07/2019,Brooklyn Nets,L,96,108,47,34,L 2,regular season
81,82,"Wed, Apr 10, 2019",04/10/2019,Atlanta Hawks,W,135,134,48,34,W 1,regular season
82,1,"Sun, Apr 14, 2019",04/14/2019,Boston Celtics,L,74,84,0,1,L 1,regular season
83,2,"Wed, Apr 17, 2019",04/17/2019,Boston Celtics,L,91,99,0,2,L 2,playoffs
84,3,"Fri, Apr 19, 2019",04/19/2019,Boston Celtics,L,96,104,0,3,L 3,playoffs
85,4,"Sun, Apr 21, 2019",04/21/2019,Boston Celtics,L,106,110,0,4,L 4,playoffs
