,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
46,47,"Wed, Jan 29, 2020",01/29/2020,Oklahoma City Thunder,L,100,120,17,30,L 1,regular season
47,48,"Thu, Jan 30, 2020",01/30/2020,Los Angeles Clippers,W,124,103,18,30,W 1,regular season
48,49,"Sat, Feb 1, 2020",02/01/2020,Los Angeles Lakers,L,113,129,18,31,L 1,regular season
49,50,"Mon, Feb 3, 2020",02/03/2020,Minnesota Timberwolves,W,113,109,19,31,W 1,regular season
50,51,"Fri, Feb 7, 2020",02/07/2020,Miami Heat,W,105,97,20,31,W 2,regular season
51,52,"Sat, Feb 8, 2020",02/08/2020,San Antonio Spurs,W,122,102,21,31,W 3,regular season
52,53,"Mon, Feb 10, 2020",02/10/2020,Milwaukee Bucks,L,111,123,21,32,L 1,regular season
53,54,"Wed, Feb 12, 2020",02/12/2020,Dallas Mavericks,L,111,130,21,33,L 2,regular season
54,55,"Thu, Feb 20, 2020",02/20/2020,Memphis Grizzlies,W,129,125,22,33,W 1,regular season
55,56,"Sat, Feb 22, 2020",02/22/2020,Los Angeles Clippers,W,112,103,23,33,W 2,regular season
56,57,"Tue, Feb 25, 2020",02/25/2020,Golden State Warriors,W,112,94,24,33,W 3,regular season
57,58,"Thu, Feb 27, 2020",02/27/2020,Oklahoma City Thunder,L,108,112,24,34,L 1,regular season
58,59,"Fri, Feb 28, 2020",02/28/2020,Memphis Grizzlies,W,104,101,25,34,W 1,regular season
59,60,"Sun, Mar 1, 2020",03/01/2020,Detroit Pistons,W,106,100,26,34,W 2,regular season
60,61,"Tue, Mar 3, 2020",03/03/2020,Washington Wizards,W,133,126,27,34,W 3,regular season
61,62,"Thu, Mar 5, 2020",03/05/2020,Philadelphia 76ers,L,108,125,27,35,L 1,regular season
62,63,"Sat, Mar 7, 2020",03/07/2020,Portland Trail Blazers,W,123,111,28,35,W 1,regular season
63,64,"Sun, Mar 8, 2020",03/08/2020,Toronto Raptors,L,113,118,28,36,L 1,regular season
64,65,"Fri, Jul 31, 2020",07/31/2020,San Antonio Spurs,L,120,129,28,37,L 2,regular season
65,66,"Sun, Aug 2, 2020",08/02/2020,Orlando Magic,L,116,132,28,38,L 3,regular season
66,67,"Tue, Aug 4, 2020",08/04/2020,Dallas Mavericks,L,110,114,28,39,L 4,regular season
67,68,"Thu, Aug 6, 2020",08/06/2020,New Orleans Pelicans,W,140,125,29,39,W 1,regular season
68,69,"Fri, Aug 7, 2020",08/07/2020,Brooklyn Nets,L,106,119,29,40,L 1,regular season
69,70,"Sun, Aug 9, 2020",08/09/2020,Houston Rockets,L,112,129,29,41,L 2,regular season
70,71,"Tue, Aug 11, 2020",08/11/2020,New Orleans Pelicans,W,112,106,30,41,W 1,regular season
71,72,"Thu, Aug 13, 2020",08/13/2020,Los Angeles Lakers,W,136,122,31,41,W 2,regular season
