,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
24,25,"Sat, Dec 14, 2019",12/14/2019,Miami Heat,L,118,122,17,8,L 1,regular season
25,26,"Mon, Dec 16, 2019",12/16/2019,Milwaukee Bucks,W,120,116,18,8,W 1,regular season
26,27,"Wed, Dec 18, 2019",12/18/2019,Boston Celtics,L,103,109,18,9,L 1,regular season
27,28,"Fri, Dec 20, 2019",12/20/2019,Philadelphia 76ers,W,117,98,19,9,W 1,regular season
28,29,"Sun, Dec 22, 2019",12/22/2019,Toronto Raptors,L,107,110,19,10,L 1,regular season
29,30,"Thu, Dec 26, 2019",12/26/2019,San Antonio Spurs,W,102,98,20,10,W 1,regular season
30,31,"Sat, Dec 28, 2019",12/28/2019,Golden State Warriors,W,141,121,21,10,W 2,regular season
31,32,"Sun, Dec 29, 2019",12/29/2019,Los Angeles Lakers,L,95,108,21,11,L 1,regular season
32,33,"Tue, Dec 31, 2019",12/31/2019,Oklahoma City Thunder,L,101,106,21,12,L 2,regular season
33,34,"Thu, Jan 2, 2020",01/02/2020,Brooklyn Nets,W,123,111,22,12,W 1,regular season
34,35,"Sat, Jan 4, 2020",01/04/2020,Charlotte Hornets,L,120,123,22,13,L 1,regular season
35,36,"Mon, Jan 6, 2020",01/06/2020,Chicago Bulls,W,118,110,23,13,W 1,regular season
36,37,"Wed, Jan 8, 2020",01/08/2020,Denver Nuggets,L,106,107,23,14,L 1,regular season
37,38,"Fri, Jan 10, 2020",01/10/2020,Los Angeles Lakers,L,114,129,23,15,L 2,regular season
38,39,"Sat, Jan 11, 2020",01/11/2020,Philadelphia 76ers,W,109,91,24,15,W 1,regular season
39,40,"Tue, Jan 14, 2020",01/14/2020,Golden State Warriors,W,124,97,25,15,W 2,regular season
40,41,"Wed, Jan 15, 2020",01/15/2020,Sacramento Kings,W,127,123,26,15,W 3,regular season
41,42,"Fri, Jan 17, 2020",01/17/2020,Portland Trail Blazers,W,120,112,27,15,W 4,regular season
42,43,"Tue, Jan 21, 2020",01/21/2020,Los Angeles Clippers,L,107,110,27,16,L 1,regular season
43,44,"Thu, Jan 23, 2020",01/23/2020,Portland Trail Blazers,W,133,125,28,16,W 1,regular season
44,45,"Sat, Jan 25, 2020",01/25/2020,Utah Jazz,L,107,112,28,17,L 1,regular season
45,46,"Mon, Jan 27, 2020",01/27/2020,Oklahoma City Thunder,W,107,97,29,17,W 1,regular season
46,47,"Tue, Jan 28, 2020",01/28/2020,Phoenix Suns,L,104,133,29,18,L 1,regular season
47,48,"Fri, Jan 31, 2020",01/31/2020,Houston Rockets,L,121,128,29,19,L 2,regular season
48,49,"Sat, Feb 1, 2020",02/01/2020,Atlanta Hawks,W,123,100,30,19,W 1,regular season
49,50,"Mon, Feb 3, 2020",02/03/2020,Indiana Pacers,W,112,103,31,19,W 2,regular season
50,51,"Wed, Feb 5, 2020",02/05/2020,Memphis Grizzlies,L,107,121,31,20,L 1,regular season
51,52,"Fri, Feb 7, 2020",02/07/2020,Washington Wizards,L,118,119,31,21,L 2,regular season
52,53,"Sat, Feb 8, 2020",02/08/2020,Charlotte Hornets,W,116,100,32,21,W 1,regular season
53,54,"Mon, Feb 10, 2020",02/10/2020,Utah Jazz,L,119,123,32,22,L 1,regular season
54,55,"Wed, Feb 12, 2020",02/12/2020,Sacramento Kings,W,130,111,33,22,W 1,regular season
55,56,"Fri, Feb 21, 2020",02/21/2020,Orlando Magic,W,122,106,34,22,W 2,regular season
56,57,"Sat, Feb 22, 2020",02/22/2020,Atlanta Hawks,L,107,111,34,23,L 1,regular season
57,58,"Mon, Feb 24, 2020",02/24/2020,Minnesota Timberwolves,W,139,123,35,23,W 1,regular season
58,59,"Wed, Feb 26, 2020",02/26/2020,San Antonio Spurs,W,109,103,36,23,W 2,regular season
59,60,"Fri, Feb 28, 2020",02/28/2020,Miami Heat,L,118,126,36,24,L 1,regular season
60,61,"Sun, Mar 1, 2020",03/01/2020,Minnesota Timberwolves,W,111,91,37,24,W 1,regular season
61,62,"Mon, Mar 2, 2020",03/02/2020,Chicago Bulls,L,107,109,37,25,L 1,regular season
62,63,"Wed, Mar 4, 2020",03/04/2020,New Orleans Pelicans,W,127,123,38,25,W 1,regular season
63,64,"Fri, Mar 6, 2020",03/06/2020,Memphis Grizzlies,W,121,96,39,25,W 2,regular season
64,65,"Sun, Mar 8, 2020",03/08/2020,Indiana Pacers,L,109,112,39,26,L 1,regular season
65,66,"Tue, Mar 10, 2020",03/10/2020,San Antonio Spurs,L,109,119,39,27,L 2,regular season
66,67,"Wed, Mar 11, 2020",03/11/2020,Denver Nuggets,W,113,97,40,27,W 1,regular season
67,68,"Fri, Jul 31, 2020",07/31/2020,Houston Rockets,L,149,153,40,28,L 1,regular season
68,69,"Sun, Aug 2, 2020",08/02/2020,Phoenix Suns,L,115,117,40,29,L 2,regular season
69,70,"Tue, Aug 4, 2020",08/04/2020,Sacramento Kings,W,114,110,41,29,W 1,regular season
70,71,"Thu, Aug 6, 2020",08/06/2020,Los Angeles Clippers,L,111,126,41,30,L 1,regular season
71,72,"Sat, Aug 8, 2020",08/08/2020,Milwaukee Bucks,W,136,132,42,30,W 1,regular season
72,73,"Mon, Aug 10, 2020",08/10/2020,Utah Jazz,W,122,114,43,30,W 2,regular season
73,74,"Tue, Aug 11, 2020",08/11/2020,Portland Trail Blazers,L,131,134,43,31,L 1,regular season
74,75,"Thu, Aug 13, 2020",08/13/2020,Phoenix Suns,L,102,128,43,32,L 2,regular season
75,1,"Mon, Aug 17, 2020",08/17/2020,Los Angeles Clippers,L,110,118,0,1,L 1,playoffs
76,2,"Wed, Aug 19, 2020",08/19/2020,Los Angeles Clippers,W,127,114,1,1,W 1,playoffs
77,3,"Fri, Aug 21, 2020",08/21/2020,Los Angeles Clippers,L,122,130,1,2,L 1,playoffs
78,4,"Sun, Aug 23, 2020",08/23/2020,Los Angeles Clippers,W,135,133,2,2,W 1,playoffs
79,5,"Tue, Aug 25, 2020",08/25/2020,Los Angeles Clippers,L,111,154,2,3,L 1,playoffs
80,6,"Sun, Aug 30, 2020",08/30/2020,Los Angeles Clippers,L,97,111,2,4,L 2,playoffs
