,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
24,25,"Tue, Dec 10, 2019",12/10/2019,Denver Nuggets,W,97,92,18,7,W 3,regular season
25,26,"Thu, Dec 12, 2019",12/12/2019,Boston Celtics,W,115,109,19,7,W 4,regular season
26,27,"Fri, Dec 13, 2019",12/13/2019,New Orleans Pelicans,W,116,109,20,7,W 5,regular season
27,28,"Sun, Dec 15, 2019",12/15/2019,Brooklyn Nets,L,89,109,20,8,L 1,regular season
28,29,"Wed, Dec 18, 2019",12/18/2019,Miami Heat,L,104,108,20,9,L 2,regular season
29,30,"Fri, Dec 20, 2019",12/20/2019,Dallas Mavericks,L,98,117,20,10,L 3,regular season
30,31,"Sat, Dec 21, 2019",12/21/2019,Washington Wizards,W,125,108,21,10,W 1,regular season
31,32,"Mon, Dec 23, 2019",12/23/2019,Detroit Pistons,W,125,109,22,10,W 2,regular season
32,33,"Wed, Dec 25, 2019",12/25/2019,Milwaukee Bucks,W,121,109,23,10,W 3,regular season
33,34,"Fri, Dec 27, 2019",12/27/2019,Orlando Magic,L,97,98,23,11,L 1,regular season
34,35,"Sat, Dec 28, 2019",12/28/2019,Miami Heat,L,116,117,23,12,L 2,regular season
35,36,"Tue, Dec 31, 2019",12/31/2019,Indiana Pacers,L,97,115,23,13,L 3,regular season
36,37,"Fri, Jan 3, 2020",01/03/2020,Houston Rockets,L,108,118,23,14,L 4,regular season
37,38,"Mon, Jan 6, 2020",01/06/2020,Oklahoma City Thunder,W,120,113,24,14,W 1,regular season
38,39,"Thu, Jan 9, 2020",01/09/2020,Boston Celtics,W,109,98,25,14,W 2,regular season
39,40,"Sat, Jan 11, 2020",01/11/2020,Dallas Mavericks,L,91,109,25,15,L 1,regular season
40,41,"Mon, Jan 13, 2020",01/13/2020,Indiana Pacers,L,95,101,25,16,L 2,regular season
41,42,"Wed, Jan 15, 2020",01/15/2020,Brooklyn Nets,W,117,106,26,16,W 1,regular season
42,43,"Fri, Jan 17, 2020",01/17/2020,Chicago Bulls,W,100,89,27,16,W 2,regular season
43,44,"Sat, Jan 18, 2020",01/18/2020,New York Knicks,W,90,87,28,16,W 3,regular season
44,45,"Mon, Jan 20, 2020",01/20/2020,Brooklyn Nets,W,117,111,29,16,W 4,regular season
45,46,"Wed, Jan 22, 2020",01/22/2020,Toronto Raptors,L,95,107,29,17,L 1,regular season
46,47,"Sat, Jan 25, 2020",01/25/2020,Los Angeles Lakers,W,108,91,30,17,W 1,regular season
47,48,"Tue, Jan 28, 2020",01/28/2020,Golden State Warriors,W,115,104,31,17,W 2,regular season
48,49,"Thu, Jan 30, 2020",01/30/2020,Atlanta Hawks,L,117,127,31,18,L 1,regular season
49,50,"Sat, Feb 1, 2020",02/01/2020,Boston Celtics,L,95,116,31,19,L 2,regular season
50,51,"Mon, Feb 3, 2020",02/03/2020,Miami Heat,L,106,137,31,20,L 3,regular season
51,52,"Thu, Feb 6, 2020",02/06/2020,Milwaukee Bucks,L,101,112,31,21,L 4,regular season
52,53,"Fri, Feb 7, 2020",02/07/2020,Memphis Grizzlies,W,119,107,32,21,W 1,regular season
53,54,"Sun, Feb 9, 2020",02/09/2020,Chicago Bulls,W,118,111,33,21,W 2,regular season
54,55,"Tue, Feb 11, 2020",02/11/2020,Los Angeles Clippers,W,110,103,34,21,W 3,regular season
55,56,"Thu, Feb 20, 2020",02/20/2020,Brooklyn Nets,W,112,104,35,21,W 4,regular season
56,57,"Sat, Feb 22, 2020",02/22/2020,Milwaukee Bucks,L,98,119,35,22,L 1,regular season
57,58,"Mon, Feb 24, 2020",02/24/2020,Atlanta Hawks,W,129,112,36,22,W 1,regular season
58,59,"Wed, Feb 26, 2020",02/26/2020,Cleveland Cavaliers,L,94,108,36,23,L 1,regular season
59,60,"Thu, Feb 27, 2020",02/27/2020,New York Knicks,W,115,106,37,23,W 1,regular season
60,61,"Sun, Mar 1, 2020",03/01/2020,Los Angeles Clippers,L,130,136,37,24,L 1,regular season
61,62,"Tue, Mar 3, 2020",03/03/2020,Los Angeles Lakers,L,107,120,37,25,L 2,regular season
62,63,"Thu, Mar 5, 2020",03/05/2020,Sacramento Kings,W,125,108,38,25,W 1,regular season
63,64,"Sat, Mar 7, 2020",03/07/2020,Golden State Warriors,L,114,118,38,26,L 1,regular season
64,65,"Wed, Mar 11, 2020",03/11/2020,Detroit Pistons,W,124,106,39,26,W 1,regular season
65,66,"Sat, Aug 1, 2020",08/01/2020,Indiana Pacers,L,121,127,39,27,L 1,regular season
66,67,"Mon, Aug 3, 2020",08/03/2020,San Antonio Spurs,W,132,130,40,27,W 1,regular season
67,68,"Wed, Aug 5, 2020",08/05/2020,Washington Wizards,W,107,98,41,27,W 2,regular season
68,69,"Fri, Aug 7, 2020",08/07/2020,Orlando Magic,W,108,101,42,27,W 3,regular season
69,70,"Sun, Aug 9, 2020",08/09/2020,Portland Trail Blazers,L,121,124,42,28,L 1,regular season
70,71,"Tue, Aug 11, 2020",08/11/2020,Phoenix Suns,L,117,130,42,29,L 2,regular season
71,72,"Wed, Aug 12, 2020",08/12/2020,Toronto Raptors,L,121,125,42,30,L 3,regular season
72,73,"Fri, Aug 14, 2020",08/14/2020,Houston Rockets,W,134,96,43,30,W 1,regular season
73,1,"Mon, Aug 17, 2020",08/17/2020,Boston Celtics,L,101,109,0,1,L 1,playoffs
74,2,"Wed, Aug 19, 2020",08/19/2020,Boston Celtics,L,101,128,0,2,L 2,playoffs
75,3,"Fri, Aug 21, 2020",08/21/2020,Boston Celtics,L,94,102,0,3,L 3,playoffs
76,4,"Sun, Aug 23, 2020",08/23/2020,Boston Celtics,L,106,110,0,4,L 4,playoffs
