,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
36,37,"Mon, Jan 6, 2020",01/06/2020,Brooklyn Nets,W,101,89,17,20,W 1,regular season
37,38,"Wed, Jan 8, 2020",01/08/2020,Washington Wizards,W,123,89,18,20,W 2,regular season
38,39,"Fri, Jan 10, 2020",01/10/2020,Phoenix Suns,L,94,98,18,21,L 1,regular season
39,40,"Mon, Jan 13, 2020",01/13/2020,Sacramento Kings,W,114,112,19,21,W 1,regular season
40,41,"Wed, Jan 15, 2020",01/15/2020,Los Angeles Lakers,W,119,118,20,21,W 2,regular season
41,42,"Thu, Jan 16, 2020",01/16/2020,Los Angeles Clippers,L,95,122,20,22,L 1,regular season
42,43,"Sat, Jan 18, 2020",01/18/2020,Golden State Warriors,L,95,109,20,23,L 2,regular season
43,44,"Mon, Jan 20, 2020",01/20/2020,Charlotte Hornets,W,106,83,21,23,W 1,regular season
44,45,"Wed, Jan 22, 2020",01/22/2020,Oklahoma City Thunder,L,114,120,21,24,L 1,regular season
45,46,"Fri, Jan 24, 2020",01/24/2020,Boston Celtics,L,98,109,21,25,L 2,regular season
46,47,"Sun, Jan 26, 2020",01/26/2020,Los Angeles Clippers,L,97,112,21,26,L 3,regular season
47,48,"Mon, Jan 27, 2020",01/27/2020,Miami Heat,L,92,113,21,27,L 4,regular season
48,49,"Sat, Feb 1, 2020",02/01/2020,Miami Heat,L,89,102,21,28,L 5,regular season
49,50,"Mon, Feb 3, 2020",02/03/2020,Charlotte Hornets,W,112,100,22,28,W 1,regular season
50,51,"Wed, Feb 5, 2020",02/05/2020,Boston Celtics,L,100,116,22,29,L 1,regular season
51,52,"Thu, Feb 6, 2020",02/06/2020,New York Knicks,L,103,105,22,30,L 2,regular season
52,53,"Sat, Feb 8, 2020",02/08/2020,Milwaukee Bucks,L,95,111,22,31,L 3,regular season
53,54,"Mon, Feb 10, 2020",02/10/2020,Atlanta Hawks,W,135,126,23,31,W 1,regular season
54,55,"Wed, Feb 12, 2020",02/12/2020,Detroit Pistons,W,116,112,24,31,W 2,regular season
55,56,"Fri, Feb 21, 2020",02/21/2020,Dallas Mavericks,L,106,122,24,32,L 1,regular season
56,57,"Mon, Feb 24, 2020",02/24/2020,Brooklyn Nets,W,115,113,25,32,W 1,regular season
57,58,"Wed, Feb 26, 2020",02/26/2020,Atlanta Hawks,W,130,120,26,32,W 2,regular season
58,59,"Fri, Feb 28, 2020",02/28/2020,Minnesota Timberwolves,W,136,125,27,32,W 3,regular season
59,60,"Sat, Feb 29, 2020",02/29/2020,San Antonio Spurs,L,113,114,27,33,L 1,regular season
60,61,"Mon, Mar 2, 2020",03/02/2020,Portland Trail Blazers,L,107,130,27,34,L 2,regular season
61,62,"Wed, Mar 4, 2020",03/04/2020,Miami Heat,L,113,116,27,35,L 3,regular season
62,63,"Fri, Mar 6, 2020",03/06/2020,Minnesota Timberwolves,W,132,118,28,35,W 1,regular season
63,64,"Sun, Mar 8, 2020",03/08/2020,Houston Rockets,W,126,106,29,35,W 2,regular season
64,65,"Tue, Mar 10, 2020",03/10/2020,Memphis Grizzlies,W,120,115,30,35,W 3,regular season
65,66,"Fri, Jul 31, 2020",07/31/2020,Brooklyn Nets,W,128,118,31,35,W 4,regular season
66,67,"Sun, Aug 2, 2020",08/02/2020,Sacramento Kings,W,132,116,32,35,W 5,regular season
67,68,"Tue, Aug 4, 2020",08/04/2020,Indiana Pacers,L,109,120,32,36,L 1,regular season
68,69,"Wed, Aug 5, 2020",08/05/2020,Toronto Raptors,L,99,109,32,37,L 2,regular season
69,70,"Fri, Aug 7, 2020",08/07/2020,Philadelphia 76ers,L,101,108,32,38,L 3,regular season
70,71,"Sun, Aug 9, 2020",08/09/2020,Boston Celtics,L,119,122,32,39,L 4,regular season
71,72,"Tue, Aug 11, 2020",08/11/2020,Brooklyn Nets,L,96,108,32,40,L 5,regular season
72,73,"Thu, Aug 13, 2020",08/13/2020,New Orleans Pelicans,W,133,127,33,40,W 1,regular season
73,1,"Tue, Aug 18, 2020",08/18/2020,Milwaukee Bucks,W,122,110,1,0,W 1,playoffs
74,2,"Thu, Aug 20, 2020",08/20/2020,Milwaukee Bucks,L,96,111,1,1,L 1,playoffs
75,3,"Sat, Aug 22, 2020",08/22/2020,Milwaukee Bucks,L,107,121,1,2,L 2,playoffs
76,4,"Mon, Aug 24, 2020",08/24/2020,Milwaukee Bucks,L,106,121,1,3,L 3,playoffs
77,5,"Sat, Aug 29, 2020",08/29/2020,Milwaukee Bucks,L,104,118,1,4,L 4,playoffs
