,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
1702,Phoenix Suns,,Ryan Anderson,Memphis Grizzlies,L,10/27/2018,21:42,2,6,.333,1,3,.333,2,2,1.000,0,2,2,3,1,0,1,2,7,-7
1703,Memphis Grizzlies,,Marc Gasol,Phoenix Suns,W,10/27/2018,30:33,8,16,.500,3,6,.500,0,0,,0,8,8,3,3,0,2,2,19,+10
1704,Memphis Grizzlies,,Mike Conley,Phoenix Suns,W,10/27/2018,28:28,6,13,.462,0,4,.000,6,6,1.000,0,0,0,7,2,0,3,2,18,+11
1705,Memphis Grizzlies,,Garrett Temple,Phoenix Suns,W,10/27/2018,23:44,4,6,.667,1,1,1.000,6,6,1.000,0,3,3,1,1,0,0,3,15,+9
1706,Memphis Grizzlies,,Kyle Anderson,Phoenix Suns,W,10/27/2018,20:58,1,4,.250,0,0,,0,0,,1,4,5,1,0,0,1,1,2,-10
1707,Memphis Grizzlies,,Jaren Jackson,Phoenix Suns,W,10/27/2018,14:55,2,5,.400,0,1,.000,2,2,1.000,0,2,2,1,1,1,1,5,6,-1
1708,Phoenix Suns,,Mikal Bridges,Memphis Grizzlies,L,10/27/2018,24:17,2,8,.250,1,3,.333,2,2,1.000,1,5,6,2,0,0,1,3,7,-6
1709,Phoenix Suns,,T.J. Warren,Memphis Grizzlies,L,10/27/2018,18:25,1,4,.250,0,2,.000,1,1,1.000,0,3,3,1,0,1,0,1,3,-15
1710,Phoenix Suns,,Elie Okobo,Memphis Grizzlies,L,10/27/2018,18:03,4,9,.444,2,5,.400,2,2,1.000,0,0,0,2,0,0,1,5,12,-6
1711,Phoenix Suns,,Jamal Crawford,Memphis Grizzlies,L,10/27/2018,13:16,4,6,.667,3,5,.600,0,0,,0,0,0,0,0,0,0,1,11,-16
1712,Phoenix Suns,,Tyson Chandler,Memphis Grizzlies,L,10/27/2018,10:42,0,1,.000,0,0,,2,2,1.000,1,2,3,2,0,0,2,3,2,-7
1713,Phoenix Suns,,Troy Daniels,Memphis Grizzlies,L,10/27/2018,4:31,1,3,.333,1,2,.500,0,0,,0,0,0,1,0,0,1,1,3,+4
1714,Phoenix Suns,,Richaun Holmes,Memphis Grizzlies,L,10/27/2018,4:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+4
1715,Phoenix Suns,,Dragan Bender,Memphis Grizzlies,L,10/27/2018,4:08,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,0,0,2,+4
1716,Memphis Grizzlies,,Dillon Brooks,Phoenix Suns,W,10/27/2018,27:03,3,8,.375,1,5,.200,1,2,.500,1,5,6,2,2,0,1,3,8,+20
1717,Memphis Grizzlies,,Wayne Selden,Phoenix Suns,W,10/27/2018,25:22,6,8,.750,1,3,.333,1,1,1.000,0,1,1,2,2,0,1,2,14,+16
1718,Memphis Grizzlies,,MarShon Brooks,Phoenix Suns,W,10/27/2018,19:08,7,9,.778,2,3,.667,2,2,1.000,0,3,3,1,0,0,0,1,18,+10
1719,Memphis Grizzlies,,Shelvin Mack,Phoenix Suns,W,10/27/2018,15:33,4,4,1.000,0,0,,0,0,,0,0,0,6,1,0,0,0,8,+14
1720,Memphis Grizzlies,,Omri Casspi,Phoenix Suns,W,10/27/2018,14:03,2,2,1.000,1,1,1.000,0,1,.000,0,3,3,3,0,0,1,0,5,+27
1721,Memphis Grizzlies,,Ivan Rabb,Phoenix Suns,W,10/27/2018,11:10,0,2,.000,0,1,.000,0,0,,1,5,6,3,0,0,1,1,0,+7
1722,Memphis Grizzlies,,Andrew Harrison,Phoenix Suns,W,10/27/2018,4:31,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,-4
1723,Memphis Grizzlies,,Yuta Watanabe,Phoenix Suns,W,10/27/2018,4:31,0,0,,0,0,,2,2,1.000,0,2,2,0,0,0,1,0,2,-4
1724,Portland Trail Blazers,,Damian Lillard,Miami Heat,L,10/27/2018,36:52,15,28,.536,5,11,.455,7,7,1.000,2,5,7,6,0,0,1,3,42,-1
1725,Portland Trail Blazers,,CJ McCollum,Miami Heat,L,10/27/2018,35:43,7,20,.350,3,7,.429,2,5,.400,2,5,7,2,0,1,0,4,19,-1
1726,Portland Trail Blazers,,Jusuf Nurkić,Miami Heat,L,10/27/2018,24:07,2,7,.286,0,1,.000,1,1,1.000,1,6,7,0,1,1,3,3,5,0
1727,Portland Trail Blazers,,Al-Farouq Aminu,Miami Heat,L,10/27/2018,20:54,0,2,.000,0,2,.000,2,2,1.000,0,2,2,0,2,0,0,1,2,-9
1728,Portland Trail Blazers,,Jake Layman,Miami Heat,L,10/27/2018,12:45,3,4,.750,1,2,.500,0,0,,0,0,0,1,0,0,0,0,7,0
1729,Miami Heat,,Josh Richardson,Portland Trail Blazers,W,10/27/2018,36:15,5,15,.333,1,6,.167,0,1,.000,0,5,5,5,1,1,2,2,11,+4
1730,Miami Heat,,Goran Dragić,Portland Trail Blazers,W,10/27/2018,35:11,10,19,.526,4,9,.444,4,5,.800,1,2,3,5,0,0,2,2,28,+7
1731,Miami Heat,,Hassan Whiteside,Portland Trail Blazers,W,10/27/2018,34:25,2,8,.250,0,2,.000,1,4,.250,3,13,16,0,0,6,2,4,5,+4
1732,Miami Heat,,Rodney McGruder,Portland Trail Blazers,W,10/27/2018,33:09,5,10,.500,1,3,.333,3,3,1.000,4,6,10,2,1,0,1,2,14,+6
1733,Miami Heat,,Kelly Olynyk,Portland Trail Blazers,W,10/27/2018,28:48,6,9,.667,3,6,.500,4,5,.800,1,4,5,5,1,0,1,2,19,+8
1734,Portland Trail Blazers,,Evan Turner,Miami Heat,L,10/27/2018,25:12,3,10,.300,0,2,.000,2,2,1.000,0,4,4,3,2,2,2,4,8,-12
1735,Portland Trail Blazers,,Zach Collins,Miami Heat,L,10/27/2018,23:48,2,4,.500,1,2,.500,8,8,1.000,1,3,4,0,0,2,0,4,13,-7
1736,Portland Trail Blazers,,Seth Curry,Miami Heat,L,10/27/2018,19:24,1,2,.500,1,2,.500,0,0,,1,0,1,1,0,0,2,3,3,-1
1737,Portland Trail Blazers,,Meyers Leonard,Miami Heat,L,10/27/2018,17:24,1,5,.200,1,4,.250,2,2,1.000,0,4,4,0,1,0,0,2,5,+7
1738,Portland Trail Blazers,,Nik Stauskas,Miami Heat,L,10/27/2018,13:22,2,4,.500,0,0,,1,1,1.000,1,1,2,0,0,0,1,1,5,-8
1739,Portland Trail Blazers,,Maurice Harkless,Miami Heat,L,10/27/2018,10:26,1,2,.500,0,0,,0,0,,0,4,4,1,1,2,0,0,2,-13
1740,Miami Heat,,Dwyane Wade,Portland Trail Blazers,W,10/27/2018,20:49,7,12,.583,4,6,.667,1,2,.500,2,1,3,1,0,0,2,3,19,+6
1741,Miami Heat,,Justise Winslow,Portland Trail Blazers,W,10/27/2018,19:12,3,8,.375,1,2,.500,3,5,.600,0,5,5,1,3,1,0,3,10,+1
1742,Miami Heat,,Tyler Johnson,Portland Trail Blazers,W,10/27/2018,18:36,3,9,.333,1,5,.200,0,0,,1,2,3,2,1,0,0,1,7,+4
1743,Miami Heat,,Bam Adebayo,Portland Trail Blazers,W,10/27/2018,13:35,3,6,.500,0,0,,1,1,1.000,4,2,6,0,0,0,2,2,7,+5
1744,Orlando Magic,,Aaron Gordon,Milwaukee Bucks,L,10/27/2018,30:45,3,15,.200,0,6,.000,3,4,.750,2,3,5,2,1,0,1,5,9,-15
1745,Orlando Magic,,Evan Fournier,Milwaukee Bucks,L,10/27/2018,26:57,4,12,.333,1,6,.167,1,1,1.000,0,0,0,1,0,0,0,0,10,-7
1746,Orlando Magic,,Jonathan Isaac,Milwaukee Bucks,L,10/27/2018,22:22,0,6,.000,0,3,.000,2,2,1.000,0,3,3,1,1,3,1,2,2,-18
1747,Orlando Magic,,D.J. Augustin,Milwaukee Bucks,L,10/27/2018,21:36,4,9,.444,3,8,.375,0,0,,0,1,1,4,0,0,0,0,11,-6
1748,Orlando Magic,,Nikola Vučević,Milwaukee Bucks,L,10/27/2018,21:28,7,10,.700,0,0,,2,2,1.000,3,6,9,1,1,1,3,4,16,-12
1749,Milwaukee Bucks,,Malcolm Brogdon,Orlando Magic,W,10/27/2018,29:48,6,10,.600,2,2,1.000,2,2,1.000,1,3,4,2,0,0,2,0,16,+22
1750,Milwaukee Bucks,,Khris Middleton,Orlando Magic,W,10/27/2018,26:41,4,9,.444,2,4,.500,8,8,1.000,0,7,7,4,1,0,3,2,18,+17
1751,Milwaukee Bucks,,Eric Bledsoe,Orlando Magic,W,10/27/2018,22:55,2,7,.286,0,2,.000,2,2,1.000,1,3,4,4,1,1,2,3,6,+9
1752,Milwaukee Bucks,,Brook Lopez,Orlando Magic,W,10/27/2018,20:45,4,5,.800,2,3,.667,1,1,1.000,0,1,1,0,0,2,3,2,11,+18
1753,Milwaukee Bucks,,Giannis Antetokounmpo,Orlando Magic,W,10/27/2018,19:23,9,12,.750,0,0,,3,4,.750,0,7,7,1,0,1,4,2,21,+14
1754,Orlando Magic,,Jerian Grant,Milwaukee Bucks,L,10/27/2018,26:24,2,7,.286,1,3,.333,0,0,,2,3,5,2,3,1,2,2,5,-16
1755,Orlando Magic,,Mohamed Bamba,Milwaukee Bucks,L,10/27/2018,22:52,2,5,.400,2,3,.667,1,2,.500,1,5,6,0,0,0,0,1,7,-17
1756,Orlando Magic,,Terrence Ross,Milwaukee Bucks,L,10/27/2018,17:32,3,12,.250,1,7,.143,0,0,,0,1,1,4,0,0,1,4,7,-11
1757,Orlando Magic,,Jonathon Simmons,Milwaukee Bucks,L,10/27/2018,17:29,3,10,.300,2,4,.500,2,2,1.000,2,2,4,3,1,1,2,2,10,-23
1758,Orlando Magic,,Wesley Iwundu,Milwaukee Bucks,L,10/27/2018,12:08,2,5,.400,0,0,,4,4,1.000,1,2,3,0,0,0,1,2,8,0
1759,Orlando Magic,,Khem Birch,Milwaukee Bucks,L,10/27/2018,6:49,2,3,.667,0,0,,0,0,,0,1,1,0,2,0,0,0,4,+5
1760,Orlando Magic,,Jarell Martin,Milwaukee Bucks,L,10/27/2018,6:49,1,6,.167,0,3,.000,0,0,,0,2,2,1,0,0,0,0,2,+5
1761,Orlando Magic,,Isaiah Briscoe,Milwaukee Bucks,L,10/27/2018,6:49,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,0,0,0,+5
1762,Milwaukee Bucks,,Ersan İlyasova,Orlando Magic,W,10/27/2018,25:37,1,3,.333,0,2,.000,0,0,,2,8,10,6,1,0,1,2,2,+21
1763,Milwaukee Bucks,,Tony Snell,Orlando Magic,W,10/27/2018,23:19,3,5,.600,0,2,.000,1,2,.500,1,1,2,2,1,0,0,4,7,+10
1764,Milwaukee Bucks,,Pat Connaughton,Orlando Magic,W,10/27/2018,19:12,3,7,.429,2,4,.500,2,2,1.000,0,6,6,1,0,1,1,1,10,-1
1765,Milwaukee Bucks,,Donte DiVincenzo,Orlando Magic,W,10/27/2018,17:56,6,9,.667,1,4,.250,2,2,1.000,0,3,3,0,0,0,1,1,15,+17
1766,Milwaukee Bucks,,John Henson,Orlando Magic,W,10/27/2018,14:44,2,7,.286,0,1,.000,0,0,,0,5,5,3,2,1,1,0,4,+3
1767,Milwaukee Bucks,,Sterling Brown,Orlando Magic,W,10/27/2018,7:33,0,5,.000,0,3,.000,0,0,,1,3,4,0,0,0,2,1,0,-6
1768,Milwaukee Bucks,,Matthew Dellavedova,Orlando Magic,W,10/27/2018,6:03,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,1,0,3,-7
1769,Milwaukee Bucks,,Thon Maker,Orlando Magic,W,10/27/2018,6:03,0,1,.000,0,1,.000,0,0,,0,3,3,0,0,1,0,1,0,-7
1770,Los Angeles Lakers,,Josh Hart,San Antonio Spurs,L,10/27/2018,36:16,3,10,.300,2,6,.333,1,2,.500,0,2,2,1,1,0,2,1,9,-3
1771,Los Angeles Lakers,,LeBron James,San Antonio Spurs,L,10/27/2018,34:18,13,21,.619,2,6,.333,7,8,.875,1,10,11,4,2,0,4,3,35,-1
1772,Los Angeles Lakers,,Kyle Kuzma,San Antonio Spurs,L,10/27/2018,31:06,6,14,.429,3,8,.375,0,0,,1,3,4,1,0,0,0,3,15,-1
1773,Los Angeles Lakers,,Lonzo Ball,San Antonio Spurs,L,10/27/2018,26:55,2,8,.250,2,5,.400,0,2,.000,0,2,2,3,0,0,3,3,6,-7
1774,Los Angeles Lakers,,JaVale McGee,San Antonio Spurs,L,10/27/2018,24:29,4,5,.800,0,0,,1,2,.500,0,5,5,1,0,4,5,4,9,0
1775,San Antonio Spurs,,DeMar DeRozan,Los Angeles Lakers,W,10/27/2018,39:24,14,23,.609,0,0,,2,2,1.000,1,11,12,8,2,1,4,4,30,+2
1776,San Antonio Spurs,,LaMarcus Aldridge,Los Angeles Lakers,W,10/27/2018,32:59,7,16,.438,0,0,,1,2,.500,2,3,5,3,0,2,4,3,15,+6
1777,San Antonio Spurs,,Bryn Forbes,Los Angeles Lakers,W,10/27/2018,30:40,6,10,.600,1,3,.333,3,5,.600,0,1,1,1,2,0,2,3,16,-8
1778,San Antonio Spurs,,Dante Cunningham,Los Angeles Lakers,W,10/27/2018,26:02,1,5,.200,0,2,.000,2,2,1.000,2,3,5,0,1,0,0,0,4,-7
1779,San Antonio Spurs,,Dāvis Bertāns,Los Angeles Lakers,W,10/27/2018,13:03,0,2,.000,0,2,.000,0,0,,0,1,1,1,1,0,0,1,0,-1
1780,Los Angeles Lakers,,Rajon Rondo,San Antonio Spurs,L,10/27/2018,29:02,4,8,.500,2,4,.500,2,2,1.000,2,2,4,5,0,0,2,4,12,+2
1781,Los Angeles Lakers,,Lance Stephenson,San Antonio Spurs,L,10/27/2018,22:43,6,12,.500,2,3,.667,0,0,,1,8,9,2,1,0,1,4,14,0
1782,Los Angeles Lakers,,Johnathan Williams,San Antonio Spurs,L,10/27/2018,17:09,2,5,.400,0,0,,0,2,.000,2,2,4,1,1,0,0,2,4,-6
1783,Los Angeles Lakers,,Kentavious Caldwell-Pope,San Antonio Spurs,L,10/27/2018,16:04,1,2,.500,0,0,,0,0,,0,1,1,1,0,1,0,1,2,-1
1784,Los Angeles Lakers,,Sviatoslav Mykhailiuk,San Antonio Spurs,L,10/27/2018,1:56,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
1785,San Antonio Spurs,,Rudy Gay,Los Angeles Lakers,W,10/27/2018,32:39,6,15,.400,0,1,.000,4,5,.800,2,8,10,5,1,2,0,1,16,+13
1786,San Antonio Spurs,,Patty Mills,Los Angeles Lakers,W,10/27/2018,25:17,3,5,.600,2,2,1.000,2,2,1.000,0,3,3,1,0,0,1,2,10,+9
1787,San Antonio Spurs,,Marco Belinelli,Los Angeles Lakers,W,10/27/2018,22:51,3,10,.300,0,5,.000,2,2,1.000,0,0,0,1,0,0,1,1,8,0
1788,San Antonio Spurs,,Pau Gasol,Los Angeles Lakers,W,10/27/2018,17:02,4,5,.800,0,1,.000,3,4,.750,5,7,12,0,0,0,1,2,11,+6
1789,Golden State Warriors,,Kevin Durant,Brooklyn Nets,W,10/28/2018,39:08,11,20,.550,2,6,.333,10,11,.909,0,8,8,6,1,1,3,0,34,-2
1790,Golden State Warriors,,Draymond Green,Brooklyn Nets,W,10/28/2018,36:19,4,9,.444,0,3,.000,0,0,,1,3,4,13,5,0,1,1,8,-8
1791,Golden State Warriors,,Stephen Curry,Brooklyn Nets,W,10/28/2018,36:16,11,26,.423,7,15,.467,6,7,.857,1,6,7,3,1,0,2,1,35,+11
1792,Golden State Warriors,,Klay Thompson,Brooklyn Nets,W,10/28/2018,35:35,8,17,.471,1,5,.200,1,2,.500,2,3,5,0,1,1,1,4,18,-5
1793,Golden State Warriors,,Damian Jones,Brooklyn Nets,W,10/28/2018,11:35,1,3,.333,0,0,,0,0,,1,0,1,1,1,2,2,4,2,-6
1794,Brooklyn Nets,,Caris LeVert,Golden State Warriors,L,10/28/2018,30:10,9,18,.500,4,7,.571,1,1,1.000,0,3,3,7,0,0,3,2,23,+9
1795,Brooklyn Nets,,Joe Harris,Golden State Warriors,L,10/28/2018,29:40,2,6,.333,2,6,.333,1,2,.500,1,2,3,3,0,0,2,4,7,+1
1796,Brooklyn Nets,,D'Angelo Russell,Golden State Warriors,L,10/28/2018,29:30,9,14,.643,5,8,.625,2,3,.667,0,6,6,6,0,1,5,3,25,+7
1797,Brooklyn Nets,,Jarrett Allen,Golden State Warriors,L,10/28/2018,28:51,5,6,.833,0,0,,1,2,.500,0,3,3,4,1,2,1,0,11,+14
1798,Brooklyn Nets,,Jared Dudley,Golden State Warriors,L,10/28/2018,21:56,3,5,.600,0,2,.000,0,0,,2,4,6,2,3,0,1,1,6,+10
1799,Golden State Warriors,,Andre Iguodala,Brooklyn Nets,W,10/28/2018,19:52,2,3,.667,0,1,.000,0,0,,3,2,5,2,1,1,0,2,4,+3
1800,Golden State Warriors,,Alfonzo McKinnie,Brooklyn Nets,W,10/28/2018,16:53,4,5,.800,1,2,.500,0,0,,1,4,5,0,1,1,1,2,9,+12
1801,Golden State Warriors,,Jonas Jerebko,Brooklyn Nets,W,10/28/2018,15:21,0,2,.000,0,1,.000,4,4,1.000,0,6,6,2,0,0,0,0,4,+7
1802,Golden State Warriors,,Kevon Looney,Brooklyn Nets,W,10/28/2018,12:25,2,3,.667,0,0,,0,0,,2,1,3,0,0,0,2,1,4,+11
1803,Golden State Warriors,,Jordan Bell,Brooklyn Nets,W,10/28/2018,10:09,1,1,1.000,0,0,,0,0,,1,2,3,1,0,1,0,0,2,+2
1804,Golden State Warriors,,Jacob Evans,Brooklyn Nets,W,10/28/2018,6:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+5
1805,Brooklyn Nets,,Allen Crabbe,Golden State Warriors,L,10/28/2018,27:43,4,11,.364,4,7,.571,2,3,.667,0,5,5,2,0,0,1,5,14,-4
1806,Brooklyn Nets,,Spencer Dinwiddie,Golden State Warriors,L,10/28/2018,23:30,4,9,.444,4,7,.571,0,0,,1,0,1,0,0,0,1,2,12,-23
1807,Brooklyn Nets,,Ed Davis,Golden State Warriors,L,10/28/2018,17:29,2,2,1.000,0,0,,0,0,,1,6,7,1,0,0,0,2,4,-14
1808,Brooklyn Nets,,Rondae Hollis-Jefferson,Golden State Warriors,L,10/28/2018,17:11,3,9,.333,0,1,.000,1,2,.500,0,2,2,0,1,0,0,1,7,-19
1809,Brooklyn Nets,,Shabazz Napier,Golden State Warriors,L,10/28/2018,14:00,1,7,.143,1,4,.250,2,2,1.000,0,1,1,3,0,0,1,0,5,-11
1810,Utah Jazz,,Donovan Mitchell,Dallas Mavericks,W,10/28/2018,35:04,10,19,.526,0,3,.000,0,0,,1,0,1,4,1,1,5,5,20,-8
1811,Utah Jazz,,Jae Crowder,Dallas Mavericks,W,10/28/2018,34:30,7,13,.538,1,5,.200,0,0,,0,6,6,1,1,0,0,5,15,+4
1812,Utah Jazz,,Rudy Gobert,Dallas Mavericks,W,10/28/2018,33:03,9,13,.692,0,0,,5,6,.833,6,10,16,2,2,3,3,3,23,-2
1813,Utah Jazz,,Ricky Rubio,Dallas Mavericks,W,10/28/2018,31:53,2,9,.222,1,3,.333,1,2,.500,0,1,1,8,1,0,1,3,6,-4
1814,Utah Jazz,,Joe Ingles,Dallas Mavericks,W,10/28/2018,30:55,4,11,.364,3,7,.429,1,1,1.000,0,7,7,5,1,0,4,3,12,+9
1815,Dallas Mavericks,,Luka Dončić,Utah Jazz,L,10/28/2018,36:53,5,13,.385,2,6,.333,2,2,1.000,1,5,6,5,1,0,5,1,14,+4
1816,Dallas Mavericks,,DeAndre Jordan,Utah Jazz,L,10/28/2018,36:36,4,5,.800,0,0,,4,4,1.000,5,14,19,9,0,1,2,3,12,+3
1817,Dallas Mavericks,,Wesley Matthews,Utah Jazz,L,10/28/2018,35:51,5,17,.294,2,4,.500,10,12,.833,2,5,7,1,1,0,0,1,22,0
1818,Dallas Mavericks,,Harrison Barnes,Utah Jazz,L,10/28/2018,34:25,3,13,.231,0,4,.000,1,2,.500,0,3,3,1,3,0,1,2,7,-4
1819,Dallas Mavericks,,Dennis Smith,Utah Jazz,L,10/28/2018,33:55,12,19,.632,3,4,.750,0,0,,1,0,1,3,0,2,3,2,27,-2
1820,Utah Jazz,,Royce O'Neale,Dallas Mavericks,W,10/28/2018,17:05,2,2,1.000,1,1,1.000,0,0,,0,4,4,0,1,0,2,2,5,0
1821,Utah Jazz,,Dante Exum,Dallas Mavericks,W,10/28/2018,16:07,1,5,.200,1,2,.500,3,4,.750,1,3,4,3,1,1,2,2,6,+13
1822,Utah Jazz,,Ekpe Udoh,Dallas Mavericks,W,10/28/2018,14:57,0,0,,0,0,,2,2,1.000,0,2,2,2,0,1,0,1,2,+11
1823,Utah Jazz,,Georges Niang,Dallas Mavericks,W,10/28/2018,13:29,4,5,.800,2,3,.667,3,3,1.000,0,1,1,0,0,0,0,3,13,+5
1824,Utah Jazz,,Grayson Allen,Dallas Mavericks,W,10/28/2018,12:56,3,3,1.000,1,1,1.000,4,4,1.000,0,1,1,0,0,0,1,0,11,+17
1825,Dallas Mavericks,,J.J. Barea,Utah Jazz,L,10/28/2018,14:05,1,5,.200,0,1,.000,0,2,.000,1,1,2,4,0,0,0,3,2,-7
1826,Dallas Mavericks,,Maxi Kleber,Utah Jazz,L,10/28/2018,13:13,4,8,.500,1,4,.250,2,3,.667,1,2,3,0,0,0,1,1,11,-5
1827,Dallas Mavericks,,Jalen Brunson,Utah Jazz,L,10/28/2018,12:15,1,5,.200,0,2,.000,0,0,,0,0,0,1,0,0,0,1,2,-14
1828,Dallas Mavericks,,Dwight Powell,Utah Jazz,L,10/28/2018,11:23,2,4,.500,0,1,.000,0,0,,1,1,2,0,1,0,1,4,4,-12
1829,Dallas Mavericks,,Dorian Finney-Smith,Utah Jazz,L,10/28/2018,10:59,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3,-8
1830,Dallas Mavericks,,Ryan Broekhoff,Utah Jazz,L,10/28/2018,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
1831,Phoenix Suns,,Deandre Ayton,Oklahoma City Thunder,L,10/28/2018,32:26,8,17,.471,0,0,,0,0,,2,9,11,3,1,0,3,4,16,-1
1832,Phoenix Suns,,Ryan Anderson,Oklahoma City Thunder,L,10/28/2018,30:56,4,10,.400,1,4,.250,6,6,1.000,2,3,5,0,1,0,2,1,15,-3
1833,Phoenix Suns,,Trevor Ariza,Oklahoma City Thunder,L,10/28/2018,28:13,1,4,.250,0,0,,3,3,1.000,0,5,5,3,2,0,3,2,5,-22
1834,Phoenix Suns,,Josh Jackson,Oklahoma City Thunder,L,10/28/2018,20:40,4,10,.400,0,3,.000,0,0,,0,1,1,0,1,1,4,6,8,-13
1835,Phoenix Suns,,Isaiah Canaan,Oklahoma City Thunder,L,10/28/2018,5:37,0,2,.000,0,0,,0,0,,0,1,1,2,1,0,0,1,0,+2
1836,Oklahoma City Thunder,,Jerami Grant,Phoenix Suns,W,10/28/2018,37:06,4,9,.444,1,4,.250,5,8,.625,1,3,4,1,1,0,1,3,14,+14
1837,Oklahoma City Thunder,,Russell Westbrook,Phoenix Suns,W,10/28/2018,30:52,8,13,.615,0,0,,7,10,.700,1,8,9,7,4,0,6,3,23,+8
1838,Oklahoma City Thunder,,Paul George,Phoenix Suns,W,10/28/2018,30:21,9,15,.600,4,8,.500,1,2,.500,0,4,4,5,3,2,2,3,23,+17
1839,Oklahoma City Thunder,,Terrance Ferguson,Phoenix Suns,W,10/28/2018,27:16,3,6,.500,0,2,.000,0,0,,0,2,2,0,2,0,3,1,6,-8
1840,Oklahoma City Thunder,,Nerlens Noel,Phoenix Suns,W,10/28/2018,25:50,9,14,.643,0,0,,2,3,.667,6,9,15,2,4,1,1,3,20,+19
1841,Phoenix Suns,,Elie Okobo,Oklahoma City Thunder,L,10/28/2018,30:33,5,9,.556,3,6,.500,5,6,.833,2,3,5,7,0,0,3,5,18,+2
1842,Phoenix Suns,,Mikal Bridges,Oklahoma City Thunder,L,10/28/2018,21:44,3,7,.429,1,4,.250,2,2,1.000,0,1,1,0,2,0,4,5,9,+16
1843,Phoenix Suns,,T.J. Warren,Oklahoma City Thunder,L,10/28/2018,21:38,8,17,.471,2,5,.400,0,0,,3,5,8,0,0,1,0,2,18,-2
1844,Phoenix Suns,,Troy Daniels,Oklahoma City Thunder,L,10/28/2018,16:49,3,5,.600,1,3,.333,1,1,1.000,0,1,1,1,2,0,0,1,8,+7
1845,Phoenix Suns,,Jamal Crawford,Oklahoma City Thunder,L,10/28/2018,15:53,1,4,.250,0,2,.000,5,5,1.000,0,2,2,1,0,0,2,2,7,-15
1846,Phoenix Suns,,Tyson Chandler,Oklahoma City Thunder,L,10/28/2018,11:34,1,1,1.000,0,0,,2,2,1.000,0,2,2,2,0,1,0,1,4,-17
1847,Phoenix Suns,,Richaun Holmes,Oklahoma City Thunder,L,10/28/2018,3:57,0,0,,0,0,,2,2,1.000,1,1,2,2,0,0,1,2,2,+11
1848,Oklahoma City Thunder,,Patrick Patterson,Phoenix Suns,W,10/28/2018,29:44,6,10,.600,2,5,.400,3,4,.750,1,3,4,0,0,0,0,3,17,-8
1849,Oklahoma City Thunder,,Dennis Schröder,Phoenix Suns,W,10/28/2018,26:52,4,10,.400,0,1,.000,4,6,.667,0,4,4,7,0,0,2,4,12,+15
1850,Oklahoma City Thunder,,Álex Abrines,Phoenix Suns,W,10/28/2018,24:20,0,5,.000,0,3,.000,2,2,1.000,0,1,1,0,2,0,0,2,2,-1
1851,Oklahoma City Thunder,,Deonte Burton,Phoenix Suns,W,10/28/2018,4:42,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-7
1852,Oklahoma City Thunder,,Abdel Nader,Phoenix Suns,W,10/28/2018,1:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-9
1853,Oklahoma City Thunder,,Timothé Luwawu-Cabarrot,Phoenix Suns,W,10/28/2018,1:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-5
1854,Washington Wizards,,Otto Porter,Los Angeles Clippers,L,10/28/2018,30:28,3,9,.333,0,2,.000,0,0,,1,4,5,2,2,0,0,0,6,-12
1855,Washington Wizards,,Bradley Beal,Los Angeles Clippers,L,10/28/2018,28:57,8,16,.500,1,6,.167,3,5,.600,1,6,7,0,0,1,3,3,20,-19
1856,Washington Wizards,,Ian Mahinmi,Los Angeles Clippers,L,10/28/2018,28:53,3,5,.600,0,0,,5,6,.833,3,4,7,0,0,0,2,4,11,-24
1857,Washington Wizards,,John Wall,Los Angeles Clippers,L,10/28/2018,27:37,8,20,.400,0,2,.000,2,3,.667,1,2,3,5,4,0,1,0,18,-6
1858,Washington Wizards,,Markieff Morris,Los Angeles Clippers,L,10/28/2018,13:39,0,4,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,1,0,-6
1859,Los Angeles Clippers,,Tobias Harris,Washington Wizards,W,10/28/2018,29:36,9,14,.643,2,4,.500,2,3,.667,3,8,11,0,0,0,2,1,22,+19
1860,Los Angeles Clippers,,Danilo Gallinari,Washington Wizards,W,10/28/2018,26:03,4,14,.286,1,3,.333,2,2,1.000,2,5,7,2,2,1,2,0,11,+14
1861,Los Angeles Clippers,,Patrick Beverley,Washington Wizards,W,10/28/2018,25:25,4,9,.444,3,6,.500,0,0,,1,3,4,4,0,0,1,2,11,+14
1862,Los Angeles Clippers,,Avery Bradley,Washington Wizards,W,10/28/2018,23:10,6,12,.500,3,6,.500,0,0,,1,0,1,5,0,1,2,4,15,+13
