,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
8470,Los Angeles Lakers,,LeBron James,Atlanta Hawks,L,02/12/2019,43:03,8,20,.400,3,10,.300,9,11,.818,2,9,11,16,3,1,2,3,28,0
8471,Los Angeles Lakers,,Reggie Bullock,Atlanta Hawks,L,02/12/2019,35:26,6,11,.545,3,6,.500,0,0,,0,5,5,1,2,1,1,2,15,-1
8472,Los Angeles Lakers,,Kyle Kuzma,Atlanta Hawks,L,02/12/2019,35:16,8,20,.400,3,9,.333,0,0,,2,3,5,1,1,0,1,4,19,-5
8473,Los Angeles Lakers,,Brandon Ingram,Atlanta Hawks,L,02/12/2019,34:13,7,14,.500,0,1,.000,5,6,.833,1,5,6,1,0,1,4,4,19,+1
8474,Los Angeles Lakers,,JaVale McGee,Atlanta Hawks,L,02/12/2019,13:07,2,3,.667,0,0,,2,4,.500,0,4,4,0,0,0,1,4,6,-8
8475,Atlanta Hawks,,Trae Young,Los Angeles Lakers,W,02/12/2019,38:02,6,19,.316,3,9,.333,7,9,.778,0,6,6,14,1,1,6,2,22,+11
8476,Atlanta Hawks,,John Collins,Los Angeles Lakers,W,02/12/2019,33:55,8,15,.533,2,2,1.000,4,5,.800,0,8,8,3,0,0,2,5,22,-2
8477,Atlanta Hawks,,Taurean Waller-Prince,Los Angeles Lakers,W,02/12/2019,28:35,6,14,.429,4,9,.444,1,1,1.000,0,6,6,1,0,1,0,2,17,+4
8478,Atlanta Hawks,,Kevin Huerter,Los Angeles Lakers,W,02/12/2019,25:12,2,7,.286,0,4,.000,1,2,.500,0,1,1,2,2,0,1,2,5,+1
8479,Atlanta Hawks,,Dewayne Dedmon,Los Angeles Lakers,W,02/12/2019,24:22,4,8,.500,0,2,.000,4,4,1.000,4,1,5,1,1,1,2,5,12,-7
8480,San Antonio Spurs,,DeMar DeRozan,Memphis Grizzlies,W,02/12/2019,41:03,5,19,.263,0,0,,2,3,.667,1,5,6,5,1,0,1,3,12,+3
8481,San Antonio Spurs,,LaMarcus Aldridge,Memphis Grizzlies,W,02/12/2019,35:07,8,15,.533,0,0,,6,10,.600,4,7,11,2,0,3,1,5,22,+16
8482,San Antonio Spurs,,Rudy Gay,Memphis Grizzlies,W,02/12/2019,34:35,4,11,.364,2,3,.667,5,6,.833,2,10,12,8,0,1,1,1,15,+10
8483,San Antonio Spurs,,Bryn Forbes,Memphis Grizzlies,W,02/12/2019,28:48,3,10,.300,0,1,.000,3,3,1.000,0,2,2,3,3,0,1,2,9,+16
8484,San Antonio Spurs,,Dāvis Bertāns,Memphis Grizzlies,W,02/12/2019,27:52,5,7,.714,4,4,1.000,3,3,1.000,0,3,3,0,0,1,0,3,17,+12
8485,Memphis Grizzlies,,Avery Bradley,San Antonio Spurs,L,02/12/2019,37:54,15,21,.714,3,5,.600,0,0,,0,6,6,6,1,0,2,1,33,-1
8486,Memphis Grizzlies,,Justin Holiday,San Antonio Spurs,L,02/12/2019,35:24,5,11,.455,1,3,.333,0,0,,1,3,4,2,0,0,3,2,11,+1
8487,Memphis Grizzlies,,Delon Wright,San Antonio Spurs,L,02/12/2019,34:29,2,9,.222,0,3,.000,0,0,,0,8,8,6,1,1,2,2,4,-15
8488,Memphis Grizzlies,,Jaren Jackson,San Antonio Spurs,L,02/12/2019,23:40,2,7,.286,1,2,.500,4,6,.667,1,4,5,0,0,1,3,4,9,-7
8489,Memphis Grizzlies,,Ivan Rabb,San Antonio Spurs,L,02/12/2019,11:28,1,3,.333,0,1,.000,0,0,,2,1,3,1,0,0,0,3,2,-2
8490,Orlando Magic,,Evan Fournier,New Orleans Pelicans,W,02/12/2019,34:42,7,16,.438,3,4,.750,5,5,1.000,2,4,6,4,0,0,2,2,22,+31
8491,Orlando Magic,,Aaron Gordon,New Orleans Pelicans,W,02/12/2019,33:21,6,10,.600,2,4,.500,6,6,1.000,1,3,4,4,2,0,2,1,20,+18
8492,Orlando Magic,,Jonathan Isaac,New Orleans Pelicans,W,02/12/2019,28:55,7,18,.389,2,9,.222,4,4,1.000,2,5,7,1,0,3,1,1,20,+33
8493,Orlando Magic,,Nikola Vučević,New Orleans Pelicans,W,02/12/2019,26:52,10,18,.556,1,3,.333,4,5,.800,3,14,17,3,2,0,0,1,25,+29
8494,Orlando Magic,,D.J. Augustin,New Orleans Pelicans,W,02/12/2019,19:59,1,3,.333,0,1,.000,0,0,,0,5,5,6,0,0,2,0,2,+22
8495,New Orleans Pelicans,,Kenrich Williams,Orlando Magic,L,02/12/2019,31:31,1,7,.143,0,2,.000,0,0,,1,6,7,0,1,0,2,3,2,-21
8496,New Orleans Pelicans,,Jahlil Okafor,Orlando Magic,L,02/12/2019,29:04,4,9,.444,0,0,,0,0,,5,2,7,1,2,0,2,1,8,-10
8497,New Orleans Pelicans,,E'Twaun Moore,Orlando Magic,L,02/12/2019,26:25,8,13,.615,3,5,.600,0,0,,0,3,3,1,0,1,2,2,19,-17
8498,New Orleans Pelicans,,Jrue Holiday,Orlando Magic,L,02/12/2019,24:16,7,15,.467,1,4,.250,1,1,1.000,0,3,3,6,2,1,0,1,16,-14
8499,New Orleans Pelicans,,Anthony Davis,Orlando Magic,L,02/12/2019,24:00,1,9,.111,0,0,,1,2,.500,0,6,6,0,0,3,0,1,3,-16
8500,Boston Celtics,,Al Horford,Philadelphia 76ers,W,02/12/2019,35:11,9,16,.563,3,5,.600,2,2,1.000,4,4,8,5,4,0,1,5,23,+2
8501,Boston Celtics,,Jayson Tatum,Philadelphia 76ers,W,02/12/2019,34:50,7,15,.467,1,1,1.000,5,5,1.000,0,10,10,1,2,2,1,5,20,0
8502,Boston Celtics,,Marcus Morris,Philadelphia 76ers,W,02/12/2019,33:29,7,13,.538,1,2,.500,2,2,1.000,1,7,8,2,0,0,0,0,17,+8
8503,Boston Celtics,,Marcus Smart,Philadelphia 76ers,W,02/12/2019,33:28,3,14,.214,0,8,.000,2,4,.500,1,3,4,3,1,0,1,3,8,-3
8504,Boston Celtics,,Terry Rozier,Philadelphia 76ers,W,02/12/2019,31:01,2,9,.222,1,3,.333,0,0,,1,3,4,5,1,1,0,1,5,-1
8505,Philadelphia 76ers,,Joel Embiid,Boston Celtics,L,02/12/2019,37:26,9,22,.409,2,8,.250,3,4,.750,3,11,14,3,0,2,2,5,23,+3
8506,Philadelphia 76ers,,Jimmy Butler,Boston Celtics,L,02/12/2019,36:06,7,12,.583,1,2,.500,7,10,.700,3,6,9,1,0,0,1,1,22,-4
8507,Philadelphia 76ers,,Ben Simmons,Boston Celtics,L,02/12/2019,34:59,7,9,.778,0,0,,2,7,.286,1,4,5,5,2,0,3,1,16,+1
8508,Philadelphia 76ers,,J.J. Redick,Boston Celtics,L,02/12/2019,34:37,4,11,.364,4,8,.500,4,4,1.000,1,2,3,2,0,1,3,3,16,+8
8509,Philadelphia 76ers,,Tobias Harris,Boston Celtics,L,02/12/2019,34:32,4,14,.286,0,6,.000,2,2,1.000,1,7,8,2,0,0,1,4,10,-12
8510,Utah Jazz,,Donovan Mitchell,Golden State Warriors,L,02/12/2019,36:11,10,29,.345,3,8,.375,2,3,.667,2,5,7,2,0,0,3,4,25,-13
8511,Utah Jazz,,Rudy Gobert,Golden State Warriors,L,02/12/2019,35:28,4,5,.800,0,0,,5,6,.833,3,13,16,3,0,0,3,3,13,-2
8512,Utah Jazz,,Ricky Rubio,Golden State Warriors,L,02/12/2019,31:34,7,17,.412,1,5,.200,1,1,1.000,0,4,4,6,1,0,2,3,16,-7
8513,Utah Jazz,,Joe Ingles,Golden State Warriors,L,02/12/2019,27:45,2,2,1.000,1,1,1.000,0,0,,0,5,5,4,0,0,2,0,5,+3
8514,Utah Jazz,,Derrick Favors,Golden State Warriors,L,02/12/2019,24:48,6,12,.500,0,0,,1,2,.500,1,6,7,2,0,4,1,3,13,-9
8515,Golden State Warriors,,Kevin Durant,Utah Jazz,W,02/12/2019,37:08,11,19,.579,1,6,.167,5,7,.714,0,2,2,7,0,0,0,1,28,+11
8516,Golden State Warriors,,Stephen Curry,Utah Jazz,W,02/12/2019,36:10,8,19,.421,5,14,.357,3,3,1.000,0,5,5,4,4,2,2,3,24,+5
8517,Golden State Warriors,,Draymond Green,Utah Jazz,W,02/12/2019,33:34,3,7,.429,0,4,.000,0,0,,0,7,7,6,2,2,1,0,6,+1
8518,Golden State Warriors,,Klay Thompson,Utah Jazz,W,02/12/2019,32:11,9,14,.643,3,5,.600,1,2,.500,0,4,4,1,0,2,1,4,22,+8
8519,Golden State Warriors,,DeMarcus Cousins,Utah Jazz,W,02/12/2019,28:19,4,17,.235,1,6,.167,3,5,.600,1,9,10,5,2,0,2,3,12,+8
8520,Brooklyn Nets,,Joe Harris,Cleveland Cavaliers,W,02/13/2019,48:22,9,12,.750,4,5,.800,3,3,1.000,0,4,4,2,0,0,1,3,25,+11
8521,Brooklyn Nets,,D'Angelo Russell,Cleveland Cavaliers,W,02/13/2019,42:41,13,30,.433,5,15,.333,5,6,.833,1,6,7,8,0,0,7,5,36,+7
8522,Brooklyn Nets,,Jarrett Allen,Cleveland Cavaliers,W,02/13/2019,41:47,4,11,.364,0,1,.000,2,4,.500,5,7,12,3,1,6,1,2,10,+5
8523,Brooklyn Nets,,Caris LeVert,Cleveland Cavaliers,W,02/13/2019,30:30,5,14,.357,2,5,.400,0,0,,1,6,7,9,0,1,3,4,12,+4
8524,Brooklyn Nets,,Rondae Hollis-Jefferson,Cleveland Cavaliers,W,02/13/2019,29:09,7,10,.700,0,2,.000,3,3,1.000,2,3,5,0,1,0,2,2,17,-22
8525,Cleveland Cavaliers,,Collin Sexton,Brooklyn Nets,L,02/13/2019,45:09,10,22,.455,2,5,.400,2,4,.500,3,3,6,5,0,0,2,3,24,-7
8526,Cleveland Cavaliers,,Ante Žižić,Brooklyn Nets,L,02/13/2019,30:07,2,5,.400,0,0,,2,2,1.000,2,4,6,1,1,0,1,6,6,-10
8527,Cleveland Cavaliers,,David Nwaba,Brooklyn Nets,L,02/13/2019,27:39,3,3,1.000,1,1,1.000,0,0,,1,6,7,1,0,1,0,6,7,-1
8528,Cleveland Cavaliers,,Cedi Osman,Brooklyn Nets,L,02/13/2019,24:59,5,10,.500,2,4,.500,1,2,.500,0,5,5,3,0,0,0,2,13,+1
8529,Cleveland Cavaliers,,Brandon Knight,Brooklyn Nets,L,02/13/2019,15:28,3,8,.375,0,4,.000,0,0,,0,1,1,4,1,0,2,0,6,+1
8530,Milwaukee Bucks,,Giannis Antetokounmpo,Indiana Pacers,W,02/13/2019,38:02,12,22,.545,0,2,.000,9,10,.900,7,12,19,11,2,1,2,1,33,+19
8531,Milwaukee Bucks,,Brook Lopez,Indiana Pacers,W,02/13/2019,34:35,3,11,.273,3,10,.300,0,0,,1,5,6,1,3,1,2,2,9,+13
8532,Milwaukee Bucks,,Khris Middleton,Indiana Pacers,W,02/13/2019,33:30,5,16,.313,2,5,.400,3,5,.600,1,5,6,5,0,0,1,2,15,+12
8533,Milwaukee Bucks,,Malcolm Brogdon,Indiana Pacers,W,02/13/2019,30:13,6,11,.545,1,4,.250,4,5,.800,0,5,5,3,1,0,0,1,17,+19
8534,Milwaukee Bucks,,Eric Bledsoe,Indiana Pacers,W,02/13/2019,20:43,1,4,.250,0,2,.000,2,4,.500,0,2,2,1,0,0,2,1,4,-7
8535,Indiana Pacers,,Thaddeus Young,Milwaukee Bucks,L,02/13/2019,38:04,3,9,.333,1,2,.500,0,0,,2,5,7,0,2,1,4,4,7,-7
8536,Indiana Pacers,,Bojan Bogdanović,Milwaukee Bucks,L,02/13/2019,32:22,7,14,.500,1,4,.250,5,6,.833,0,6,6,3,1,0,0,4,20,-2
8537,Indiana Pacers,,Wesley Matthews,Milwaukee Bucks,L,02/13/2019,31:20,2,6,.333,1,3,.333,3,3,1.000,0,3,3,2,1,0,0,3,8,-8
8538,Indiana Pacers,,Darren Collison,Milwaukee Bucks,L,02/13/2019,29:38,5,11,.455,2,4,.500,2,2,1.000,0,6,6,7,0,0,2,1,14,-1
8539,Indiana Pacers,,Myles Turner,Milwaukee Bucks,L,02/13/2019,27:51,4,13,.308,1,4,.250,2,2,1.000,0,6,6,2,0,2,2,2,11,+3
8540,Detroit Pistons,,Blake Griffin,Boston Celtics,L,02/13/2019,36:48,10,19,.526,4,8,.500,8,12,.667,3,5,8,5,0,0,2,2,32,+1
8541,Detroit Pistons,,Luke Kennard,Boston Celtics,L,02/13/2019,36:27,4,10,.400,2,6,.333,1,2,.500,0,3,3,5,1,0,0,2,11,+11
8542,Detroit Pistons,,Andre Drummond,Boston Celtics,L,02/13/2019,34:36,8,14,.571,0,0,,5,8,.625,4,13,17,0,4,0,2,5,21,+1
8543,Detroit Pistons,,Reggie Jackson,Boston Celtics,L,02/13/2019,31:13,5,11,.455,3,6,.500,5,6,.833,0,2,2,3,0,0,3,2,18,+16
8544,Detroit Pistons,,Bruce Brown,Boston Celtics,L,02/13/2019,12:43,1,3,.333,1,3,.333,0,0,,0,1,1,1,0,0,1,2,3,-7
8545,Boston Celtics,,Gordon Hayward,Detroit Pistons,W,02/13/2019,34:12,5,8,.625,1,3,.333,7,8,.875,0,5,5,8,1,0,2,4,18,+2
8546,Boston Celtics,,Jayson Tatum,Detroit Pistons,W,02/13/2019,33:47,8,18,.444,3,8,.375,0,0,,1,3,4,4,2,0,3,2,19,+13
8547,Boston Celtics,,Marcus Smart,Detroit Pistons,W,02/13/2019,31:33,6,11,.545,4,9,.444,0,0,,1,2,3,5,2,1,6,4,16,-5
8548,Boston Celtics,,Al Horford,Detroit Pistons,W,02/13/2019,31:03,6,12,.500,3,5,.600,2,2,1.000,3,11,14,8,1,0,0,1,17,+26
8549,Boston Celtics,,Marcus Morris,Detroit Pistons,W,02/13/2019,29:23,5,12,.417,1,4,.250,0,1,.000,3,3,6,1,0,0,3,2,11,-13
8550,Philadelphia 76ers,,Tobias Harris,New York Knicks,W,02/13/2019,35:13,9,14,.643,3,7,.429,4,5,.800,0,6,6,3,0,1,1,3,25,+27
8551,Philadelphia 76ers,,Joel Embiid,New York Knicks,W,02/13/2019,34:09,7,13,.538,0,0,,12,14,.857,2,12,14,3,0,1,4,5,26,+9
8552,Philadelphia 76ers,,Jimmy Butler,New York Knicks,W,02/13/2019,34:05,4,6,.667,0,0,,5,5,1.000,0,7,7,8,3,2,0,0,13,+31
8553,Philadelphia 76ers,,Ben Simmons,New York Knicks,W,02/13/2019,33:43,5,7,.714,0,0,,8,14,.571,1,3,4,7,1,1,5,4,18,+7
8554,Philadelphia 76ers,,J.J. Redick,New York Knicks,W,02/13/2019,33:43,4,10,.400,2,6,.333,5,5,1.000,0,3,3,2,0,0,2,4,15,+7
8555,New York Knicks,,Dennis Smith,Philadelphia 76ers,L,02/13/2019,24:48,5,15,.333,0,0,,3,3,1.000,0,1,1,5,2,0,3,4,13,-17
8556,New York Knicks,,DeAndre Jordan,Philadelphia 76ers,L,02/13/2019,19:35,5,10,.500,0,0,,2,2,1.000,3,2,5,7,0,0,0,3,12,-24
8557,New York Knicks,,Kevin Knox,Philadelphia 76ers,L,02/13/2019,18:58,4,10,.400,1,4,.250,0,1,.000,0,1,1,0,0,0,0,5,9,-29
8558,New York Knicks,,Noah Vonleh,Philadelphia 76ers,L,02/13/2019,17:53,1,5,.200,0,2,.000,1,1,1.000,2,2,4,0,1,0,0,3,3,-18
8559,New York Knicks,,Mario Hezonja,Philadelphia 76ers,L,02/13/2019,6:29,0,3,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0,-9
8560,Washington Wizards,,Bradley Beal,Toronto Raptors,L,02/13/2019,43:56,6,15,.400,2,7,.286,14,15,.933,1,2,3,11,1,1,6,3,28,-8
8561,Washington Wizards,,Jeff Green,Toronto Raptors,L,02/13/2019,39:34,8,14,.571,4,7,.571,3,3,1.000,0,7,7,2,1,0,2,3,23,-4
8562,Washington Wizards,,Trevor Ariza,Toronto Raptors,L,02/13/2019,32:05,5,11,.455,3,9,.333,6,6,1.000,0,8,8,6,0,0,1,1,19,-19
8563,Washington Wizards,,Thomas Bryant,Toronto Raptors,L,02/13/2019,19:14,5,11,.455,2,4,.500,1,2,.500,0,5,5,0,0,1,0,4,13,+5
8564,Washington Wizards,,Chasson Randle,Toronto Raptors,L,02/13/2019,14:52,0,4,.000,0,3,.000,2,4,.500,0,2,2,2,1,0,2,3,2,-16
8565,Toronto Raptors,,Kyle Lowry,Washington Wizards,W,02/13/2019,34:18,4,12,.333,4,10,.400,2,2,1.000,0,4,4,13,3,0,4,5,14,+12
8566,Toronto Raptors,,Pascal Siakam,Washington Wizards,W,02/13/2019,32:40,15,25,.600,4,5,.800,10,12,.833,3,7,10,2,0,3,4,5,44,+23
8567,Toronto Raptors,,Norman Powell,Washington Wizards,W,02/13/2019,30:48,3,10,.300,0,5,.000,5,6,.833,2,2,4,4,1,0,0,2,11,-11
8568,Toronto Raptors,,Serge Ibaka,Washington Wizards,W,02/13/2019,30:36,4,9,.444,1,1,1.000,1,2,.500,2,11,13,6,0,2,2,4,10,+9
8569,Toronto Raptors,,Danny Green,Washington Wizards,W,02/13/2019,27:30,3,6,.500,2,4,.500,2,2,1.000,0,4,4,0,0,0,0,1,10,-4
8570,Memphis Grizzlies,,Avery Bradley,Chicago Bulls,L,02/13/2019,28:39,7,12,.583,1,2,.500,0,0,,0,1,1,5,1,0,2,1,15,-24
8571,Memphis Grizzlies,,Jaren Jackson,Chicago Bulls,L,02/13/2019,27:38,5,10,.500,2,4,.500,0,0,,0,2,2,0,0,1,1,2,12,-22
8572,Memphis Grizzlies,,Mike Conley,Chicago Bulls,L,02/13/2019,25:49,3,11,.273,1,5,.200,5,6,.833,0,2,2,5,0,0,0,1,12,-23
8573,Memphis Grizzlies,,Justin Holiday,Chicago Bulls,L,02/13/2019,21:32,1,4,.250,0,2,.000,1,1,1.000,0,0,0,2,2,0,0,1,3,-21
8574,Memphis Grizzlies,,Ivan Rabb,Chicago Bulls,L,02/13/2019,8:49,2,3,.667,0,0,,0,0,,1,0,1,0,2,0,0,2,4,-4
8575,Chicago Bulls,,Lauri Markkanen,Memphis Grizzlies,W,02/13/2019,34:59,6,14,.429,3,6,.500,6,6,1.000,0,9,9,6,1,0,2,2,21,+19
8576,Chicago Bulls,,Zach LaVine,Memphis Grizzlies,W,02/13/2019,34:07,5,10,.500,1,3,.333,4,4,1.000,1,5,6,7,0,0,4,2,15,+25
8577,Chicago Bulls,,Otto Porter,Memphis Grizzlies,W,02/13/2019,34:06,16,20,.800,3,5,.600,2,2,1.000,3,7,10,2,0,1,2,2,37,+21
8578,Chicago Bulls,,Ryan Arcidiacono,Memphis Grizzlies,W,02/13/2019,33:33,1,2,.500,0,0,,0,0,,0,6,6,11,1,0,1,4,2,+20
8579,Chicago Bulls,,Robin Lopez,Memphis Grizzlies,W,02/13/2019,31:54,10,15,.667,0,1,.000,5,6,.833,2,3,5,1,0,2,2,2,25,+26
8580,Houston Rockets,,James Harden,Minnesota Timberwolves,L,02/13/2019,39:41,15,34,.441,8,22,.364,4,4,1.000,2,3,5,6,0,0,6,2,42,-14
8581,Houston Rockets,,Eric Gordon,Minnesota Timberwolves,L,02/13/2019,36:06,5,13,.385,3,8,.375,0,0,,0,3,3,6,1,1,1,0,13,0
8582,Houston Rockets,,Chris Paul,Minnesota Timberwolves,L,02/13/2019,35:10,4,13,.308,2,8,.250,6,7,.857,0,5,5,8,1,0,0,3,16,+4
8583,Houston Rockets,,P.J. Tucker,Minnesota Timberwolves,L,02/13/2019,34:27,3,7,.429,2,5,.400,0,0,,2,6,8,1,2,0,0,4,8,-17
8584,Houston Rockets,,Kenneth Faried,Minnesota Timberwolves,L,02/13/2019,29:44,5,12,.417,0,0,,2,2,1.000,8,3,11,1,0,0,0,4,12,-10
8585,Minnesota Timberwolves,,Jeff Teague,Houston Rockets,W,02/13/2019,37:50,11,16,.688,1,1,1.000,4,4,1.000,0,3,3,12,1,0,1,1,27,+12
8586,Minnesota Timberwolves,,Luol Deng,Houston Rockets,W,02/13/2019,35:48,4,9,.444,1,4,.250,4,6,.667,3,5,8,4,0,1,2,2,13,+15
8587,Minnesota Timberwolves,,Karl-Anthony Towns,Houston Rockets,W,02/13/2019,33:34,11,18,.611,3,4,.750,0,0,,1,8,9,5,0,2,2,2,25,+20
8588,Minnesota Timberwolves,,Josh Okogie,Houston Rockets,W,02/13/2019,32:19,7,15,.467,2,6,.333,0,2,.000,2,1,3,4,2,1,1,4,16,+7
8589,Minnesota Timberwolves,,Dario Šarić,Houston Rockets,W,02/13/2019,24:22,6,9,.667,2,2,1.000,1,1,1.000,4,4,8,1,1,0,1,1,15,+4
8590,Miami Heat,,Josh Richardson,Dallas Mavericks,W,02/13/2019,35:12,6,12,.500,1,7,.143,1,2,.500,1,2,3,6,0,1,2,5,14,+11
8591,Miami Heat,,Justise Winslow,Dallas Mavericks,W,02/13/2019,32:10,5,12,.417,1,3,.333,0,0,,0,11,11,6,2,0,3,4,11,+17
8592,Miami Heat,,Dion Waiters,Dallas Mavericks,W,02/13/2019,30:47,7,13,.538,3,8,.375,3,3,1.000,0,4,4,3,1,0,1,3,20,+3
8593,Miami Heat,,Hassan Whiteside,Dallas Mavericks,W,02/13/2019,22:02,3,6,.500,0,0,,0,0,,1,7,8,0,1,0,1,0,6,+4
8594,Miami Heat,,Kelly Olynyk,Dallas Mavericks,W,02/13/2019,21:02,4,6,.667,2,3,.667,0,0,,0,3,3,1,0,1,2,2,10,+10
8595,Dallas Mavericks,,Luka Dončić,Miami Heat,L,02/13/2019,33:21,5,17,.294,3,9,.333,5,7,.714,5,7,12,9,0,0,6,1,18,-12
8596,Dallas Mavericks,,Tim Hardaway,Miami Heat,L,02/13/2019,29:43,7,15,.467,4,11,.364,2,3,.667,0,2,2,2,1,0,1,4,20,-8
8597,Dallas Mavericks,,Dorian Finney-Smith,Miami Heat,L,02/13/2019,28:12,1,7,.143,1,4,.250,2,2,1.000,2,3,5,1,2,0,1,2,5,-5
8598,Dallas Mavericks,,Maxi Kleber,Miami Heat,L,02/13/2019,25:11,4,7,.571,2,5,.400,1,1,1.000,1,3,4,1,1,0,1,2,11,-4
8599,Dallas Mavericks,,Salah Mejri,Miami Heat,L,02/13/2019,7:43,1,1,1.000,0,0,,0,0,,1,0,1,1,1,0,0,0,2,-3
8600,Sacramento Kings,,Harrison Barnes,Denver Nuggets,L,02/13/2019,41:18,7,19,.368,3,9,.333,2,2,1.000,3,8,11,4,2,0,1,2,19,+2
8601,Sacramento Kings,,Buddy Hield,Denver Nuggets,L,02/13/2019,33:34,9,23,.391,2,7,.286,5,5,1.000,1,4,5,3,1,0,3,1,25,-1
8602,Sacramento Kings,,De'Aaron Fox,Denver Nuggets,L,02/13/2019,31:39,6,11,.545,1,2,.500,2,4,.500,0,4,4,10,0,0,4,3,15,+5
8603,Sacramento Kings,,Willie Cauley-Stein,Denver Nuggets,L,02/13/2019,21:57,3,5,.600,0,0,,2,2,1.000,3,4,7,3,5,0,1,5,8,0
8604,Sacramento Kings,,Nemanja Bjelica,Denver Nuggets,L,02/13/2019,20:05,5,7,.714,3,5,.600,0,1,.000,2,1,3,3,1,0,1,4,13,+2
8605,Denver Nuggets,,Nikola Jokić,Sacramento Kings,W,02/13/2019,36:12,7,17,.412,0,2,.000,6,6,1.000,4,14,18,11,1,0,4,1,20,+2
8606,Denver Nuggets,,Will Barton,Sacramento Kings,W,02/13/2019,31:37,4,12,.333,1,5,.200,4,5,.800,0,3,3,2,0,0,3,0,13,+2
8607,Denver Nuggets,,Jamal Murray,Sacramento Kings,W,02/13/2019,31:14,3,8,.375,2,5,.400,2,2,1.000,0,2,2,4,0,0,3,3,10,-6
8608,Denver Nuggets,,Paul Millsap,Sacramento Kings,W,02/13/2019,30:54,10,16,.625,1,2,.500,4,5,.800,4,9,13,2,2,1,0,2,25,+9
8609,Denver Nuggets,,Malik Beasley,Sacramento Kings,W,02/13/2019,30:43,8,18,.444,2,7,.286,3,3,1.000,0,4,4,0,1,0,0,0,21,-4
8610,Phoenix Suns,,Devin Booker,Los Angeles Clippers,L,02/13/2019,32:48,2,10,.200,0,3,.000,6,6,1.000,1,5,6,5,1,1,3,3,10,-15
8611,Phoenix Suns,,Deandre Ayton,Los Angeles Clippers,L,02/13/2019,29:03,9,15,.600,0,0,,2,3,.667,2,6,8,2,0,0,0,2,20,-10
8612,Phoenix Suns,,Tyler Johnson,Los Angeles Clippers,L,02/13/2019,26:56,1,6,.167,1,4,.250,0,0,,1,4,5,4,1,0,0,2,3,-6
8613,Phoenix Suns,,Mikal Bridges,Los Angeles Clippers,L,02/13/2019,26:38,2,6,.333,0,3,.000,1,2,.500,2,1,3,2,1,0,1,4,5,-28
8614,Phoenix Suns,,Josh Jackson,Los Angeles Clippers,L,02/13/2019,15:01,4,7,.571,0,1,.000,0,0,,0,0,0,1,1,0,5,5,8,-14
8615,Los Angeles Clippers,,Landry Shamet,Phoenix Suns,W,02/13/2019,23:44,3,8,.375,2,4,.500,0,0,,0,1,1,4,1,0,2,1,8,+17
8616,Los Angeles Clippers,,Shai Gilgeous-Alexander,Phoenix Suns,W,02/13/2019,21:38,4,7,.571,0,1,.000,2,4,.500,1,3,4,3,2,1,1,1,10,+20
8617,Los Angeles Clippers,,Ivica Zubac,Phoenix Suns,W,02/13/2019,21:32,4,7,.571,0,0,,8,8,1.000,0,7,7,1,0,1,0,2,16,+23
8618,Los Angeles Clippers,,Patrick Beverley,Phoenix Suns,W,02/13/2019,21:29,1,3,.333,0,2,.000,0,0,,0,4,4,1,3,1,2,4,2,+19
8619,Los Angeles Clippers,,Danilo Gallinari,Phoenix Suns,W,02/13/2019,19:34,6,8,.750,4,5,.800,4,6,.667,1,5,6,3,0,2,1,0,20,+19
8620,Golden State Warriors,,Kevin Durant,Portland Trail Blazers,L,02/13/2019,33:01,12,17,.706,3,4,.750,5,6,.833,2,2,4,2,0,3,1,4,32,-6
8621,Golden State Warriors,,Stephen Curry,Portland Trail Blazers,L,02/13/2019,32:37,10,24,.417,5,14,.357,7,7,1.000,1,6,7,2,0,0,1,2,32,-10
8622,Golden State Warriors,,Klay Thompson,Portland Trail Blazers,L,02/13/2019,32:13,2,16,.125,2,7,.286,3,3,1.000,1,3,4,8,0,0,1,2,9,-12
8623,Golden State Warriors,,Draymond Green,Portland Trail Blazers,L,02/13/2019,32:10,4,7,.571,1,4,.250,0,0,,1,4,5,7,0,2,3,5,9,-14
8624,Golden State Warriors,,Kevon Looney,Portland Trail Blazers,L,02/13/2019,23:49,1,5,.200,0,0,,0,0,,4,4,8,3,0,2,1,4,2,-12
8625,Portland Trail Blazers,,Damian Lillard,Golden State Warriors,W,02/13/2019,31:38,9,15,.600,6,8,.750,5,6,.833,1,2,3,8,0,0,0,1,29,+8
8626,Portland Trail Blazers,,CJ McCollum,Golden State Warriors,W,02/13/2019,25:40,5,13,.385,3,8,.375,2,2,1.000,2,1,3,2,0,0,1,1,15,0
8627,Portland Trail Blazers,,Jusuf Nurkić,Golden State Warriors,W,02/13/2019,25:21,5,14,.357,0,0,,1,4,.250,5,6,11,1,0,0,2,3,11,0
8628,Portland Trail Blazers,,Al-Farouq Aminu,Golden State Warriors,W,02/13/2019,22:23,3,7,.429,2,4,.500,4,4,1.000,1,6,7,4,0,0,0,3,12,-3
8629,Portland Trail Blazers,,Maurice Harkless,Golden State Warriors,W,02/13/2019,19:47,4,9,.444,1,3,.333,1,2,.500,1,4,5,0,0,1,0,2,10,-2
8630,Charlotte Hornets,,Cody Zeller,Orlando Magic,L,02/14/2019,29:41,4,10,.400,0,1,.000,5,6,.833,4,3,7,3,2,0,0,2,13,-23
