,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
25,26,"Wed, Dec 6, 2017",12/06/2017,Dallas Mavericks,W,97,90,22,4,W 4,regular season
26,27,"Fri, Dec 8, 2017",12/08/2017,San Antonio Spurs,L,102,105,22,5,L 1,regular season
27,28,"Sun, Dec 10, 2017",12/10/2017,Detroit Pistons,W,91,81,23,5,W 1,regular season
28,29,"Mon, Dec 11, 2017",12/11/2017,Chicago Bulls,L,85,108,23,6,L 1,regular season
29,30,"Wed, Dec 13, 2017",12/13/2017,Denver Nuggets,W,124,118,24,6,W 1,regular season
30,31,"Fri, Dec 15, 2017",12/15/2017,Utah Jazz,L,95,107,24,7,L 1,regular season
31,32,"Sat, Dec 16, 2017",12/16/2017,Memphis Grizzlies,W,102,93,25,7,W 1,regular season
32,33,"Mon, Dec 18, 2017",12/18/2017,Indiana Pacers,W,112,111,26,7,W 2,regular season
33,34,"Wed, Dec 20, 2017",12/20/2017,Miami Heat,L,89,90,26,8,L 1,regular season
34,35,"Thu, Dec 21, 2017",12/21/2017,New York Knicks,L,93,102,26,9,L 2,regular season
35,36,"Sat, Dec 23, 2017",12/23/2017,Chicago Bulls,W,117,92,27,9,W 1,regular season
36,37,"Mon, Dec 25, 2017",12/25/2017,Washington Wizards,L,103,111,27,10,L 1,regular season
37,38,"Wed, Dec 27, 2017",12/27/2017,Charlotte Hornets,W,102,91,28,10,W 1,regular season
38,39,"Thu, Dec 28, 2017",12/28/2017,Houston Rockets,W,99,98,29,10,W 2,regular season
39,40,"Sun, Dec 31, 2017",12/31/2017,Brooklyn Nets,W,108,105,30,10,W 3,regular season
40,41,"Wed, Jan 3, 2018",01/03/2018,Cleveland Cavaliers,W,102,88,31,10,W 4,regular season
41,42,"Fri, Jan 5, 2018",01/05/2018,Minnesota Timberwolves,W,91,84,32,10,W 5,regular season
42,43,"Sat, Jan 6, 2018",01/06/2018,Brooklyn Nets,W,87,85,33,10,W 6,regular season
43,44,"Thu, Jan 11, 2018",01/11/2018,Philadelphia 76ers,W,114,103,34,10,W 7,regular season
44,45,"Tue, Jan 16, 2018",01/16/2018,New Orleans Pelicans,L,113,116,34,11,L 1,regular season
45,46,"Thu, Jan 18, 2018",01/18/2018,Philadelphia 76ers,L,80,89,34,12,L 2,regular season
46,47,"Sun, Jan 21, 2018",01/21/2018,Orlando Magic,L,95,103,34,13,L 3,regular season
47,48,"Tue, Jan 23, 2018",01/23/2018,Los Angeles Lakers,L,107,108,34,14,L 4,regular season
48,49,"Wed, Jan 24, 2018",01/24/2018,Los Angeles Clippers,W,113,102,35,14,W 1,regular season
49,50,"Sat, Jan 27, 2018",01/27/2018,Golden State Warriors,L,105,109,35,15,L 1,regular season
50,51,"Mon, Jan 29, 2018",01/29/2018,Denver Nuggets,W,111,110,36,15,W 1,regular season
51,52,"Wed, Jan 31, 2018",01/31/2018,New York Knicks,W,103,73,37,15,W 2,regular season
52,53,"Fri, Feb 2, 2018",02/02/2018,Atlanta Hawks,W,119,110,38,15,W 3,regular season
53,54,"Sun, Feb 4, 2018",02/04/2018,Portland Trail Blazers,W,97,96,39,15,W 4,regular season
54,55,"Tue, Feb 6, 2018",02/06/2018,Toronto Raptors,L,91,111,39,16,L 1,regular season
55,56,"Thu, Feb 8, 2018",02/08/2018,Washington Wizards,W,110,104,40,16,W 1,regular season
56,57,"Fri, Feb 9, 2018",02/09/2018,Indiana Pacers,L,91,97,40,17,L 1,regular season
57,58,"Sun, Feb 11, 2018",02/11/2018,Cleveland Cavaliers,L,99,121,40,18,L 2,regular season
58,59,"Wed, Feb 14, 2018",02/14/2018,Los Angeles Clippers,L,119,129,40,19,L 3,regular season
59,60,"Fri, Feb 23, 2018",02/23/2018,Detroit Pistons,W,110,98,41,19,W 1,regular season
60,61,"Sat, Feb 24, 2018",02/24/2018,New York Knicks,W,121,112,42,19,W 2,regular season
61,62,"Mon, Feb 26, 2018",02/26/2018,Memphis Grizzlies,W,109,98,43,19,W 3,regular season
62,63,"Wed, Feb 28, 2018",02/28/2018,Charlotte Hornets,W,134,106,44,19,W 4,regular season
63,64,"Sat, Mar 3, 2018",03/03/2018,Houston Rockets,L,120,123,44,20,L 1,regular season
64,65,"Mon, Mar 5, 2018",03/05/2018,Chicago Bulls,W,105,89,45,20,W 1,regular season
65,66,"Thu, Mar 8, 2018",03/08/2018,Minnesota Timberwolves,W,117,109,46,20,W 2,regular season
66,67,"Sun, Mar 11, 2018",03/11/2018,Indiana Pacers,L,97,99,46,21,L 1,regular season
67,68,"Wed, Mar 14, 2018",03/14/2018,Washington Wizards,L,124,125,46,22,L 2,regular season
68,69,"Fri, Mar 16, 2018",03/16/2018,Orlando Magic,W,92,83,47,22,W 1,regular season
69,70,"Sun, Mar 18, 2018",03/18/2018,New Orleans Pelicans,L,89,108,47,23,L 1,regular season
70,71,"Tue, Mar 20, 2018",03/20/2018,Oklahoma City Thunder,W,100,99,48,23,W 1,regular season
71,72,"Fri, Mar 23, 2018",03/23/2018,Portland Trail Blazers,W,105,100,49,23,W 2,regular season
72,73,"Sun, Mar 25, 2018",03/25/2018,Sacramento Kings,W,104,93,50,23,W 3,regular season
73,74,"Mon, Mar 26, 2018",03/26/2018,Phoenix Suns,W,102,94,51,23,W 4,regular season
74,75,"Wed, Mar 28, 2018",03/28/2018,Utah Jazz,W,97,94,52,23,W 5,regular season
75,76,"Sat, Mar 31, 2018",03/31/2018,Toronto Raptors,W,110,99,53,23,W 6,regular season
76,77,"Tue, Apr 3, 2018",04/03/2018,Milwaukee Bucks,L,102,106,53,24,L 1,regular season
77,78,"Wed, Apr 4, 2018",04/04/2018,Toronto Raptors,L,78,96,53,25,L 2,regular season
78,79,"Fri, Apr 6, 2018",04/06/2018,Chicago Bulls,W,111,104,54,25,W 1,regular season
79,80,"Sun, Apr 8, 2018",04/08/2018,Atlanta Hawks,L,106,112,54,26,L 1,regular season
80,81,"Tue, Apr 10, 2018",04/10/2018,Washington Wizards,L,101,113,54,27,L 2,regular season
81,82,"Wed, Apr 11, 2018",04/11/2018,Brooklyn Nets,W,110,97,55,27,W 1,regular season
82,1,"Sun, Apr 15, 2018",04/15/2018,Milwaukee Bucks,W,113,107,1,0,W 1,playoffs
83,2,"Tue, Apr 17, 2018",04/17/2018,Milwaukee Bucks,W,120,106,2,0,W 2,playoffs
84,3,"Fri, Apr 20, 2018",04/20/2018,Milwaukee Bucks,L,92,116,2,1,L 1,playoffs
85,4,"Sun, Apr 22, 2018",04/22/2018,Milwaukee Bucks,L,102,104,2,2,L 2,playoffs
86,5,"Tue, Apr 24, 2018",04/24/2018,Milwaukee Bucks,W,92,87,3,2,W 1,playoffs
87,6,"Thu, Apr 26, 2018",04/26/2018,Milwaukee Bucks,L,86,97,3,3,L 1,playoffs
88,7,"Sat, Apr 28, 2018",04/28/2018,Milwaukee Bucks,W,112,96,4,3,W 1,playoffs
89,8,"Mon, Apr 30, 2018",04/30/2018,Philadelphia 76ers,W,117,101,5,3,W 2,playoffs
90,9,"Thu, May 3, 2018",05/03/2018,Philadelphia 76ers,W,108,103,6,3,W 3,playoffs
91,10,"Sat, May 5, 2018",05/05/2018,Philadelphia 76ers,W,101,98,7,3,W 4,playoffs
92,11,"Mon, May 7, 2018",05/07/2018,Philadelphia 76ers,L,92,103,7,4,L 1,playoffs
93,12,"Wed, May 9, 2018",05/09/2018,Philadelphia 76ers,W,114,112,8,4,W 1,playoffs
94,13,"Sun, May 13, 2018",05/13/2018,Cleveland Cavaliers,W,108,83,9,4,W 2,playoffs
95,14,"Tue, May 15, 2018",05/15/2018,Cleveland Cavaliers,W,107,94,10,4,W 3,playoffs
96,15,"Sat, May 19, 2018",05/19/2018,Cleveland Cavaliers,L,86,116,10,5,L 1,playoffs
97,16,"Mon, May 21, 2018",05/21/2018,Cleveland Cavaliers,L,102,111,10,6,L 2,playoffs
98,17,"Wed, May 23, 2018",05/23/2018,Cleveland Cavaliers,W,96,83,11,6,W 1,playoffs
99,18,"Fri, May 25, 2018",05/25/2018,Cleveland Cavaliers,L,99,109,11,7,L 1,playoffs
100,19,"Sun, May 27, 2018",05/27/2018,Cleveland Cavaliers,L,79,87,11,8,L 2,playoffs
