,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
29,30,"Mon, Dec 18, 2017",12/18/2017,Atlanta Hawks,L,104,110,15,15,L 1,regular season
30,31,"Wed, Dec 20, 2017",12/20/2017,Boston Celtics,W,90,89,16,15,W 1,regular season
31,32,"Fri, Dec 22, 2017",12/22/2017,Dallas Mavericks,W,113,101,17,15,W 2,regular season
32,33,"Sat, Dec 23, 2017",12/23/2017,New Orleans Pelicans,L,94,109,17,16,L 1,regular season
33,34,"Tue, Dec 26, 2017",12/26/2017,Orlando Magic,W,107,89,18,16,W 1,regular season
34,35,"Fri, Dec 29, 2017",12/29/2017,Brooklyn Nets,L,87,111,18,17,L 1,regular season
35,36,"Sat, Dec 30, 2017",12/30/2017,Orlando Magic,W,117,111,19,17,W 1,regular season
36,37,"Wed, Jan 3, 2018",01/03/2018,Detroit Pistons,W,111,104,20,17,W 2,regular season
37,38,"Fri, Jan 5, 2018",01/05/2018,New York Knicks,W,107,103,21,17,W 3,regular season
38,39,"Sun, Jan 7, 2018",01/07/2018,Utah Jazz,W,103,102,22,17,W 4,regular season
39,40,"Tue, Jan 9, 2018",01/09/2018,Toronto Raptors,W,90,89,23,17,W 5,regular season
40,41,"Wed, Jan 10, 2018",01/10/2018,Indiana Pacers,W,114,106,24,17,W 6,regular season
41,42,"Sun, Jan 14, 2018",01/14/2018,Milwaukee Bucks,W,97,79,25,17,W 7,regular season
42,43,"Mon, Jan 15, 2018",01/15/2018,Chicago Bulls,L,111,119,25,18,L 1,regular season
43,44,"Wed, Jan 17, 2018",01/17/2018,Milwaukee Bucks,W,106,101,26,18,W 1,regular season
44,45,"Fri, Jan 19, 2018",01/19/2018,Brooklyn Nets,L,95,101,26,19,L 1,regular season
45,46,"Sat, Jan 20, 2018",01/20/2018,Charlotte Hornets,W,106,105,27,19,W 1,regular season
46,47,"Mon, Jan 22, 2018",01/22/2018,Houston Rockets,L,90,99,27,20,L 1,regular season
47,48,"Thu, Jan 25, 2018",01/25/2018,Sacramento Kings,L,88,89,27,21,L 2,regular season
48,49,"Sat, Jan 27, 2018",01/27/2018,Charlotte Hornets,W,95,91,28,21,W 1,regular season
49,50,"Mon, Jan 29, 2018",01/29/2018,Dallas Mavericks,W,95,88,29,21,W 2,regular season
50,51,"Wed, Jan 31, 2018",01/31/2018,Cleveland Cavaliers,L,89,91,29,22,L 1,regular season
51,52,"Fri, Feb 2, 2018",02/02/2018,Philadelphia 76ers,L,97,103,29,23,L 2,regular season
52,53,"Sat, Feb 3, 2018",02/03/2018,Detroit Pistons,L,107,111,29,24,L 3,regular season
53,54,"Mon, Feb 5, 2018",02/05/2018,Orlando Magic,L,109,111,29,25,L 4,regular season
54,55,"Wed, Feb 7, 2018",02/07/2018,Houston Rockets,L,101,109,29,26,L 5,regular season
55,56,"Fri, Feb 9, 2018",02/09/2018,Milwaukee Bucks,W,91,85,30,26,W 1,regular season
56,57,"Tue, Feb 13, 2018",02/13/2018,Toronto Raptors,L,112,115,30,27,L 1,regular season
57,58,"Wed, Feb 14, 2018",02/14/2018,Philadelphia 76ers,L,102,104,30,28,L 2,regular season
58,59,"Fri, Feb 23, 2018",02/23/2018,New Orleans Pelicans,L,123,124,30,29,L 3,regular season
59,60,"Sat, Feb 24, 2018",02/24/2018,Memphis Grizzlies,W,115,89,31,29,W 1,regular season
60,61,"Tue, Feb 27, 2018",02/27/2018,Philadelphia 76ers,W,102,101,32,29,W 2,regular season
61,62,"Thu, Mar 1, 2018",03/01/2018,Los Angeles Lakers,L,113,131,32,30,L 1,regular season
62,63,"Sat, Mar 3, 2018",03/03/2018,Detroit Pistons,W,105,96,33,30,W 1,regular season
63,64,"Mon, Mar 5, 2018",03/05/2018,Phoenix Suns,W,125,103,34,30,W 2,regular season
64,65,"Tue, Mar 6, 2018",03/06/2018,Washington Wizards,L,113,117,34,31,L 1,regular season
65,66,"Thu, Mar 8, 2018",03/08/2018,Philadelphia 76ers,W,108,99,35,31,W 1,regular season
66,67,"Sat, Mar 10, 2018",03/10/2018,Washington Wizards,W,129,102,36,31,W 2,regular season
67,68,"Mon, Mar 12, 2018",03/12/2018,Portland Trail Blazers,L,99,115,36,32,L 1,regular season
68,69,"Wed, Mar 14, 2018",03/14/2018,Sacramento Kings,L,119,123,36,33,L 2,regular season
69,70,"Fri, Mar 16, 2018",03/16/2018,Los Angeles Lakers,W,92,91,37,33,W 1,regular season
70,71,"Mon, Mar 19, 2018",03/19/2018,Denver Nuggets,W,149,141,38,33,W 2,regular season
71,72,"Wed, Mar 21, 2018",03/21/2018,New York Knicks,W,119,98,39,33,W 3,regular season
72,73,"Fri, Mar 23, 2018",03/23/2018,Oklahoma City Thunder,L,99,105,39,34,L 1,regular season
73,74,"Sun, Mar 25, 2018",03/25/2018,Indiana Pacers,L,107,113,39,35,L 2,regular season
74,75,"Tue, Mar 27, 2018",03/27/2018,Cleveland Cavaliers,W,98,79,40,35,W 1,regular season
75,76,"Thu, Mar 29, 2018",03/29/2018,Chicago Bulls,W,103,92,41,35,W 2,regular season
76,77,"Sat, Mar 31, 2018",03/31/2018,Brooklyn Nets,L,109,110,41,36,L 1,regular season
77,78,"Tue, Apr 3, 2018",04/03/2018,Atlanta Hawks,W,101,98,42,36,W 1,regular season
78,79,"Wed, Apr 4, 2018",04/04/2018,Atlanta Hawks,W,115,86,43,36,W 2,regular season
79,80,"Fri, Apr 6, 2018",04/06/2018,New York Knicks,L,98,122,43,37,L 1,regular season
80,81,"Mon, Apr 9, 2018",04/09/2018,Oklahoma City Thunder,L,93,115,43,38,L 2,regular season
81,82,"Wed, Apr 11, 2018",04/11/2018,Toronto Raptors,W,116,109,44,38,W 1,regular season
82,1,"Sat, Apr 14, 2018",04/14/2018,Philadelphia 76ers,L,103,130,0,1,L 1,playoffs
83,2,"Mon, Apr 16, 2018",04/16/2018,Philadelphia 76ers,W,113,103,1,1,W 1,playoffs
84,3,"Thu, Apr 19, 2018",04/19/2018,Philadelphia 76ers,L,108,128,1,2,L 1,playoffs
85,4,"Sat, Apr 21, 2018",04/21/2018,Philadelphia 76ers,L,102,106,1,3,L 2,playoffs
86,5,"Tue, Apr 24, 2018",04/24/2018,Philadelphia 76ers,L,91,104,1,4,L 3,playoffs
