,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
29,30,"Sat, Dec 16, 2017",12/16/2017,Boston Celtics,L,93,102,9,21,L 1,regular season
30,31,"Wed, Dec 20, 2017",12/20/2017,Golden State Warriors,L,84,97,9,22,L 2,regular season
31,32,"Thu, Dec 21, 2017",12/21/2017,Phoenix Suns,L,95,97,9,23,L 3,regular season
32,33,"Sat, Dec 23, 2017",12/23/2017,Los Angeles Clippers,W,115,112,10,23,W 1,regular season
33,34,"Tue, Dec 26, 2017",12/26/2017,Phoenix Suns,L,97,99,10,24,L 1,regular season
34,35,"Wed, Dec 27, 2017",12/27/2017,Los Angeles Lakers,W,109,99,11,24,W 1,regular season
35,36,"Sat, Dec 30, 2017",12/30/2017,Golden State Warriors,L,128,141,11,25,L 1,regular season
36,37,"Sun, Dec 31, 2017",12/31/2017,Sacramento Kings,W,114,96,12,25,W 1,regular season
37,38,"Tue, Jan 2, 2018",01/02/2018,Los Angeles Clippers,L,105,113,12,26,L 1,regular season
38,39,"Fri, Jan 5, 2018",01/05/2018,Washington Wizards,L,100,102,12,27,L 2,regular season
39,40,"Wed, Jan 10, 2018",01/10/2018,New Orleans Pelicans,W,105,102,13,27,W 1,regular season
40,41,"Fri, Jan 12, 2018",01/12/2018,Denver Nuggets,L,78,87,13,28,L 1,regular season
41,42,"Mon, Jan 15, 2018",01/15/2018,Los Angeles Lakers,W,123,114,14,28,W 1,regular season
42,43,"Wed, Jan 17, 2018",01/17/2018,New York Knicks,W,105,99,15,28,W 2,regular season
43,44,"Fri, Jan 19, 2018",01/19/2018,Sacramento Kings,W,106,88,16,28,W 3,regular season
44,45,"Sat, Jan 20, 2018",01/20/2018,New Orleans Pelicans,L,104,111,16,29,L 1,regular season
45,46,"Mon, Jan 22, 2018",01/22/2018,Philadelphia 76ers,W,105,101,17,29,W 1,regular season
46,47,"Wed, Jan 24, 2018",01/24/2018,San Antonio Spurs,L,85,108,17,30,L 1,regular season
47,48,"Fri, Jan 26, 2018",01/26/2018,Los Angeles Clippers,L,100,109,17,31,L 2,regular season
48,49,"Mon, Jan 29, 2018",01/29/2018,Phoenix Suns,W,120,109,18,31,W 1,regular season
49,50,"Wed, Jan 31, 2018",01/31/2018,Indiana Pacers,L,101,105,18,32,L 1,regular season
50,51,"Thu, Feb 1, 2018",02/01/2018,Detroit Pistons,L,102,104,18,33,L 2,regular season
51,52,"Sun, Feb 4, 2018",02/04/2018,Toronto Raptors,L,86,101,18,34,L 3,regular season
52,53,"Tue, Feb 6, 2018",02/06/2018,Atlanta Hawks,L,82,108,18,35,L 4,regular season
53,54,"Wed, Feb 7, 2018",02/07/2018,Utah Jazz,L,88,92,18,36,L 5,regular season
54,55,"Sun, Feb 11, 2018",02/11/2018,Oklahoma City Thunder,L,92,110,18,37,L 6,regular season
55,56,"Wed, Feb 14, 2018",02/14/2018,Oklahoma City Thunder,L,114,121,18,38,L 7,regular season
56,57,"Fri, Feb 23, 2018",02/23/2018,Cleveland Cavaliers,L,89,112,18,39,L 8,regular season
57,58,"Sat, Feb 24, 2018",02/24/2018,Miami Heat,L,89,115,18,40,L 9,regular season
58,59,"Mon, Feb 26, 2018",02/26/2018,Boston Celtics,L,98,109,18,41,L 10,regular season
59,60,"Wed, Feb 28, 2018",02/28/2018,Phoenix Suns,L,102,110,18,42,L 11,regular season
60,61,"Fri, Mar 2, 2018",03/02/2018,Denver Nuggets,L,102,108,18,43,L 12,regular season
61,62,"Sat, Mar 3, 2018",03/03/2018,Orlando Magic,L,100,107,18,44,L 13,regular season
62,63,"Mon, Mar 5, 2018",03/05/2018,San Antonio Spurs,L,98,100,18,45,L 14,regular season
63,64,"Wed, Mar 7, 2018",03/07/2018,Chicago Bulls,L,110,119,18,46,L 15,regular season
64,65,"Fri, Mar 9, 2018",03/09/2018,Utah Jazz,L,78,95,18,47,L 16,regular season
65,66,"Sat, Mar 10, 2018",03/10/2018,Dallas Mavericks,L,80,114,18,48,L 17,regular season
66,67,"Mon, Mar 12, 2018",03/12/2018,Milwaukee Bucks,L,103,121,18,49,L 18,regular season
67,68,"Thu, Mar 15, 2018",03/15/2018,Chicago Bulls,L,110,111,18,50,L 19,regular season
68,69,"Sat, Mar 17, 2018",03/17/2018,Denver Nuggets,W,101,94,19,50,W 1,regular season
69,70,"Mon, Mar 19, 2018",03/19/2018,Brooklyn Nets,L,115,118,19,51,L 1,regular season
70,71,"Wed, Mar 21, 2018",03/21/2018,Philadelphia 76ers,L,105,119,19,52,L 2,regular season
71,72,"Thu, Mar 22, 2018",03/22/2018,Charlotte Hornets,L,79,140,19,53,L 3,regular season
72,73,"Sat, Mar 24, 2018",03/24/2018,Los Angeles Lakers,L,93,100,19,54,L 4,regular season
73,74,"Mon, Mar 26, 2018",03/26/2018,Minnesota Timberwolves,W,101,93,20,54,W 1,regular season
74,75,"Wed, Mar 28, 2018",03/28/2018,Portland Trail Blazers,W,108,103,21,54,W 2,regular season
75,76,"Fri, Mar 30, 2018",03/30/2018,Utah Jazz,L,97,107,21,55,L 1,regular season
76,77,"Sun, Apr 1, 2018",04/01/2018,Portland Trail Blazers,L,98,113,21,56,L 2,regular season
77,78,"Wed, Apr 4, 2018",04/04/2018,New Orleans Pelicans,L,95,123,21,57,L 3,regular season
78,79,"Fri, Apr 6, 2018",04/06/2018,Sacramento Kings,L,93,94,21,58,L 4,regular season
79,80,"Sun, Apr 8, 2018",04/08/2018,Detroit Pistons,W,130,117,22,58,W 1,regular season
80,81,"Mon, Apr 9, 2018",04/09/2018,Minnesota Timberwolves,L,94,113,22,59,L 1,regular season
81,82,"Wed, Apr 11, 2018",04/11/2018,Oklahoma City Thunder,L,123,137,22,60,L 2,regular season
