,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
19,20,"Sat, Nov 25, 2017",11/25/2017,Oklahoma City Thunder,W,97,81,5,15,W 2,regular season
20,21,"Mon, Nov 27, 2017",11/27/2017,San Antonio Spurs,L,108,115,5,16,L 1,regular season
21,22,"Wed, Nov 29, 2017",11/29/2017,Brooklyn Nets,L,104,109,5,17,L 2,regular season
22,23,"Sat, Dec 2, 2017",12/02/2017,Los Angeles Clippers,W,108,82,6,17,W 1,regular season
23,24,"Mon, Dec 4, 2017",12/04/2017,Denver Nuggets,W,122,105,7,17,W 2,regular season
24,25,"Wed, Dec 6, 2017",12/06/2017,Boston Celtics,L,90,97,7,18,L 1,regular season
25,26,"Fri, Dec 8, 2017",12/08/2017,Milwaukee Bucks,L,102,109,7,19,L 2,regular season
26,27,"Sun, Dec 10, 2017",12/10/2017,Minnesota Timberwolves,L,92,97,7,20,L 3,regular season
27,28,"Tue, Dec 12, 2017",12/12/2017,San Antonio Spurs,W,95,89,8,20,W 1,regular season
28,29,"Thu, Dec 14, 2017",12/14/2017,Golden State Warriors,L,97,112,8,21,L 1,regular season
29,30,"Sat, Dec 16, 2017",12/16/2017,San Antonio Spurs,L,96,98,8,22,L 2,regular season
30,31,"Mon, Dec 18, 2017",12/18/2017,Phoenix Suns,L,91,97,8,23,L 3,regular season
31,32,"Wed, Dec 20, 2017",12/20/2017,Detroit Pistons,W,110,93,9,23,W 1,regular season
32,33,"Fri, Dec 22, 2017",12/22/2017,Miami Heat,L,101,113,9,24,L 1,regular season
33,34,"Sat, Dec 23, 2017",12/23/2017,Atlanta Hawks,L,107,112,9,25,L 2,regular season
34,35,"Tue, Dec 26, 2017",12/26/2017,Toronto Raptors,W,98,93,10,25,W 1,regular season
35,36,"Wed, Dec 27, 2017",12/27/2017,Indiana Pacers,W,98,94,11,25,W 2,regular season
36,37,"Fri, Dec 29, 2017",12/29/2017,New Orleans Pelicans,W,128,120,12,25,W 3,regular season
37,38,"Sun, Dec 31, 2017",12/31/2017,Oklahoma City Thunder,W,116,113,13,25,W 4,regular season
38,39,"Wed, Jan 3, 2018",01/03/2018,Golden State Warriors,L,122,125,13,26,L 1,regular season
39,40,"Fri, Jan 5, 2018",01/05/2018,Chicago Bulls,L,124,127,13,27,L 2,regular season
40,41,"Sun, Jan 7, 2018",01/07/2018,New York Knicks,L,96,100,13,28,L 3,regular season
41,42,"Tue, Jan 9, 2018",01/09/2018,Orlando Magic,W,114,99,14,28,W 1,regular season
42,43,"Wed, Jan 10, 2018",01/10/2018,Charlotte Hornets,W,115,111,15,28,W 2,regular season
43,44,"Sat, Jan 13, 2018",01/13/2018,Los Angeles Lakers,L,101,107,15,29,L 1,regular season
44,45,"Tue, Jan 16, 2018",01/16/2018,Denver Nuggets,L,102,105,15,30,L 2,regular season
45,46,"Sat, Jan 20, 2018",01/20/2018,Portland Trail Blazers,L,108,117,15,31,L 3,regular season
46,47,"Mon, Jan 22, 2018",01/22/2018,Washington Wizards,W,98,75,16,31,W 1,regular season
47,48,"Wed, Jan 24, 2018",01/24/2018,Houston Rockets,L,97,104,16,32,L 1,regular season
48,49,"Fri, Jan 26, 2018",01/26/2018,Portland Trail Blazers,L,93,107,16,33,L 2,regular season
49,50,"Sat, Jan 27, 2018",01/27/2018,Denver Nuggets,L,89,91,16,34,L 3,regular season
50,51,"Mon, Jan 29, 2018",01/29/2018,Miami Heat,L,88,95,16,35,L 4,regular season
51,52,"Wed, Jan 31, 2018",01/31/2018,Phoenix Suns,L,88,102,16,36,L 5,regular season
52,53,"Sat, Feb 3, 2018",02/03/2018,Sacramento Kings,W,106,99,17,36,W 1,regular season
53,54,"Mon, Feb 5, 2018",02/05/2018,Los Angeles Clippers,L,101,104,17,37,L 1,regular season
54,55,"Thu, Feb 8, 2018",02/08/2018,Golden State Warriors,L,103,121,17,38,L 2,regular season
55,56,"Sat, Feb 10, 2018",02/10/2018,Los Angeles Lakers,W,130,123,18,38,W 1,regular season
56,57,"Sun, Feb 11, 2018",02/11/2018,Houston Rockets,L,97,104,18,39,L 1,regular season
57,58,"Tue, Feb 13, 2018",02/13/2018,Sacramento Kings,L,109,114,18,40,L 2,regular season
58,59,"Fri, Feb 23, 2018",02/23/2018,Los Angeles Lakers,L,102,124,18,41,L 3,regular season
59,60,"Sat, Feb 24, 2018",02/24/2018,Utah Jazz,L,90,97,18,42,L 4,regular season
60,61,"Mon, Feb 26, 2018",02/26/2018,Indiana Pacers,W,109,103,19,42,W 1,regular season
61,62,"Wed, Feb 28, 2018",02/28/2018,Oklahoma City Thunder,L,110,111,19,43,L 1,regular season
62,63,"Fri, Mar 2, 2018",03/02/2018,Chicago Bulls,L,100,108,19,44,L 2,regular season
63,64,"Sun, Mar 4, 2018",03/04/2018,New Orleans Pelicans,L,109,126,19,45,L 3,regular season
64,65,"Tue, Mar 6, 2018",03/06/2018,Denver Nuggets,W,118,107,20,45,W 1,regular season
65,66,"Sat, Mar 10, 2018",03/10/2018,Memphis Grizzlies,W,114,80,21,45,W 2,regular season
66,67,"Sun, Mar 11, 2018",03/11/2018,Houston Rockets,L,82,105,21,46,L 1,regular season
67,68,"Tue, Mar 13, 2018",03/13/2018,New York Knicks,W,110,97,22,46,W 1,regular season
68,69,"Fri, Mar 16, 2018",03/16/2018,Toronto Raptors,L,115,122,22,47,L 1,regular season
69,70,"Sat, Mar 17, 2018",03/17/2018,Brooklyn Nets,L,106,114,22,48,L 2,regular season
70,71,"Tue, Mar 20, 2018",03/20/2018,New Orleans Pelicans,L,105,115,22,49,L 3,regular season
71,72,"Thu, Mar 22, 2018",03/22/2018,Utah Jazz,L,112,119,22,50,L 4,regular season
72,73,"Sat, Mar 24, 2018",03/24/2018,Charlotte Hornets,L,98,102,22,51,L 5,regular season
73,74,"Tue, Mar 27, 2018",03/27/2018,Sacramento Kings,W,103,97,23,51,W 1,regular season
74,75,"Wed, Mar 28, 2018",03/28/2018,Los Angeles Lakers,L,93,103,23,52,L 1,regular season
75,76,"Fri, Mar 30, 2018",03/30/2018,Minnesota Timberwolves,L,92,93,23,53,L 2,regular season
76,77,"Sun, Apr 1, 2018",04/01/2018,Cleveland Cavaliers,L,87,98,23,54,L 3,regular season
77,78,"Tue, Apr 3, 2018",04/03/2018,Portland Trail Blazers,W,115,109,24,54,W 1,regular season
78,79,"Wed, Apr 4, 2018",04/04/2018,Orlando Magic,L,100,105,24,55,L 1,regular season
79,80,"Fri, Apr 6, 2018",04/06/2018,Detroit Pistons,L,106,113,24,56,L 2,regular season
80,81,"Sun, Apr 8, 2018",04/08/2018,Philadelphia 76ers,L,97,109,24,57,L 3,regular season
81,82,"Tue, Apr 10, 2018",04/10/2018,Phoenix Suns,L,97,124,24,58,L 4,regular season
