,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
27,28,"Sat, Dec 16, 2017",12/16/2017,Houston Rockets,L,111,115,15,13,L 3,regular season
28,29,"Tue, Dec 19, 2017",12/19/2017,Cleveland Cavaliers,W,119,116,16,13,W 1,regular season
29,30,"Fri, Dec 22, 2017",12/22/2017,Charlotte Hornets,W,109,104,17,13,W 2,regular season
30,31,"Sat, Dec 23, 2017",12/23/2017,Charlotte Hornets,L,106,111,17,14,L 1,regular season
31,32,"Tue, Dec 26, 2017",12/26/2017,Chicago Bulls,L,106,115,17,15,L 2,regular season
32,33,"Thu, Dec 28, 2017",12/28/2017,Minnesota Timberwolves,W,102,96,18,15,W 1,regular season
33,34,"Fri, Dec 29, 2017",12/29/2017,Oklahoma City Thunder,W,97,95,19,15,W 2,regular season
34,35,"Mon, Jan 1, 2018",01/01/2018,Toronto Raptors,L,127,131,19,16,L 1,regular season
35,36,"Wed, Jan 3, 2018",01/03/2018,Indiana Pacers,W,122,101,20,16,W 1,regular season
36,37,"Fri, Jan 5, 2018",01/05/2018,Toronto Raptors,L,110,129,20,17,L 1,regular season
37,38,"Sat, Jan 6, 2018",01/06/2018,Washington Wizards,W,110,103,21,17,W 1,regular season
38,39,"Mon, Jan 8, 2018",01/08/2018,Indiana Pacers,L,96,109,21,18,L 1,regular season
39,40,"Wed, Jan 10, 2018",01/10/2018,Orlando Magic,W,110,103,22,18,W 1,regular season
40,41,"Fri, Jan 12, 2018",01/12/2018,Golden State Warriors,L,94,108,22,19,L 1,regular season
41,42,"Sun, Jan 14, 2018",01/14/2018,Miami Heat,L,79,97,22,20,L 2,regular season
42,43,"Mon, Jan 15, 2018",01/15/2018,Washington Wizards,W,104,95,23,20,W 1,regular season
43,44,"Wed, Jan 17, 2018",01/17/2018,Miami Heat,L,101,106,23,21,L 1,regular season
44,45,"Sat, Jan 20, 2018",01/20/2018,Philadelphia 76ers,L,94,116,23,22,L 2,regular season
45,46,"Mon, Jan 22, 2018",01/22/2018,Phoenix Suns,W,109,105,24,22,W 1,regular season
46,47,"Fri, Jan 26, 2018",01/26/2018,Brooklyn Nets,W,116,91,25,22,W 2,regular season
47,48,"Sun, Jan 28, 2018",01/28/2018,Chicago Bulls,W,110,96,26,22,W 3,regular season
48,49,"Mon, Jan 29, 2018",01/29/2018,Philadelphia 76ers,W,107,95,27,22,W 4,regular season
49,50,"Thu, Feb 1, 2018",02/01/2018,Minnesota Timberwolves,L,89,108,27,23,L 1,regular season
50,51,"Fri, Feb 2, 2018",02/02/2018,New York Knicks,W,92,90,28,23,W 1,regular season
51,52,"Sun, Feb 4, 2018",02/04/2018,Brooklyn Nets,W,109,94,29,23,W 2,regular season
52,53,"Tue, Feb 6, 2018",02/06/2018,New York Knicks,W,103,89,30,23,W 3,regular season
53,54,"Fri, Feb 9, 2018",02/09/2018,Miami Heat,L,85,91,30,24,L 1,regular season
54,55,"Sat, Feb 10, 2018",02/10/2018,Orlando Magic,W,111,104,31,24,W 1,regular season
55,56,"Tue, Feb 13, 2018",02/13/2018,Atlanta Hawks,W,97,92,32,24,W 2,regular season
56,57,"Thu, Feb 15, 2018",02/15/2018,Denver Nuggets,L,123,134,32,25,L 1,regular season
57,58,"Fri, Feb 23, 2018",02/23/2018,Toronto Raptors,W,122,119,33,25,W 1,regular season
58,59,"Sun, Feb 25, 2018",02/25/2018,New Orleans Pelicans,L,121,123,33,26,L 1,regular season
59,60,"Tue, Feb 27, 2018",02/27/2018,Washington Wizards,L,104,107,33,27,L 2,regular season
60,61,"Wed, Feb 28, 2018",02/28/2018,Detroit Pistons,L,87,110,33,28,L 3,regular season
61,62,"Fri, Mar 2, 2018",03/02/2018,Indiana Pacers,L,96,103,33,29,L 4,regular season
62,63,"Sun, Mar 4, 2018",03/04/2018,Philadelphia 76ers,W,118,110,34,29,W 1,regular season
63,64,"Mon, Mar 5, 2018",03/05/2018,Indiana Pacers,L,89,92,34,30,L 1,regular season
64,65,"Wed, Mar 7, 2018",03/07/2018,Houston Rockets,L,99,110,34,31,L 2,regular season
65,66,"Fri, Mar 9, 2018",03/09/2018,New York Knicks,W,120,112,35,31,W 1,regular season
66,67,"Mon, Mar 12, 2018",03/12/2018,Memphis Grizzlies,W,121,103,36,31,W 2,regular season
67,68,"Wed, Mar 14, 2018",03/14/2018,Orlando Magic,L,117,126,36,32,L 1,regular season
68,69,"Sat, Mar 17, 2018",03/17/2018,Atlanta Hawks,W,122,117,37,32,W 1,regular season
69,70,"Mon, Mar 19, 2018",03/19/2018,Cleveland Cavaliers,L,117,124,37,33,L 1,regular season
70,71,"Wed, Mar 21, 2018",03/21/2018,Los Angeles Clippers,L,120,127,37,34,L 2,regular season
71,72,"Fri, Mar 23, 2018",03/23/2018,Chicago Bulls,W,118,105,38,34,W 1,regular season
72,73,"Sun, Mar 25, 2018",03/25/2018,San Antonio Spurs,W,106,103,39,34,W 2,regular season
73,74,"Tue, Mar 27, 2018",03/27/2018,Los Angeles Clippers,L,98,105,39,35,L 1,regular season
74,75,"Thu, Mar 29, 2018",03/29/2018,Golden State Warriors,W,116,107,40,35,W 1,regular season
75,76,"Fri, Mar 30, 2018",03/30/2018,Los Angeles Lakers,W,124,122,41,35,W 2,regular season
76,77,"Sun, Apr 1, 2018",04/01/2018,Denver Nuggets,L,125,128,41,36,L 1,regular season
77,78,"Tue, Apr 3, 2018",04/03/2018,Boston Celtics,W,106,102,42,36,W 1,regular season
78,79,"Thu, Apr 5, 2018",04/05/2018,Brooklyn Nets,L,111,119,42,37,L 1,regular season
79,80,"Sat, Apr 7, 2018",04/07/2018,New York Knicks,W,115,102,43,37,W 1,regular season
80,81,"Mon, Apr 9, 2018",04/09/2018,Orlando Magic,W,102,86,44,37,W 2,regular season
81,82,"Wed, Apr 11, 2018",04/11/2018,Philadelphia 76ers,L,95,130,44,38,L 1,regular season
82,1,"Sun, Apr 15, 2018",04/15/2018,Boston Celtics,L,107,113,0,1,L 1,playoffs
83,2,"Tue, Apr 17, 2018",04/17/2018,Boston Celtics,L,106,120,0,2,L 2,playoffs
84,3,"Fri, Apr 20, 2018",04/20/2018,Boston Celtics,W,116,92,1,2,W 1,playoffs
85,4,"Sun, Apr 22, 2018",04/22/2018,Boston Celtics,W,104,102,2,2,W 2,playoffs
86,5,"Tue, Apr 24, 2018",04/24/2018,Boston Celtics,L,87,92,2,3,L 1,playoffs
87,6,"Thu, Apr 26, 2018",04/26/2018,Boston Celtics,W,97,86,3,3,W 1,playoffs
88,7,"Sat, Apr 28, 2018",04/28/2018,Boston Celtics,L,96,112,3,4,L 1,playoffs
