,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
9600,Miami Heat,,Kendrick Nunn,Utah Jazz,W,12/23/2019,29:10,5,15,.333,0,4,.000,0,0,,0,2,2,3,0,0,3,1,10,+6
9601,Miami Heat,,Meyers Leonard,Utah Jazz,W,12/23/2019,21:50,4,5,.800,1,1,1.000,2,2,1.000,3,7,10,0,0,0,2,0,11,-2
9602,Miami Heat,,Duncan Robinson,Utah Jazz,W,12/23/2019,20:16,1,3,.333,1,3,.333,2,2,1.000,0,4,4,1,0,0,1,5,5,-3
9603,Utah Jazz,,Emmanuel Mudiay,Miami Heat,L,12/23/2019,22:56,6,8,.750,0,0,,0,0,,0,2,2,2,1,0,1,0,12,-18
9604,Utah Jazz,,Jeff Green,Miami Heat,L,12/23/2019,18:24,3,8,.375,0,2,.000,1,1,1.000,0,1,1,2,2,0,0,1,7,-8
9605,Utah Jazz,,Ed Davis,Miami Heat,L,12/23/2019,11:51,0,1,.000,0,0,,0,0,,3,2,5,0,1,0,0,4,0,0
9606,Utah Jazz,,Georges Niang,Miami Heat,L,12/23/2019,8:59,1,7,.143,1,4,.250,0,0,,0,1,1,0,1,0,0,0,3,-6
9607,Miami Heat,,Derrick Jones,Utah Jazz,W,12/23/2019,31:42,2,6,.333,0,3,.000,4,4,1.000,0,6,6,0,1,0,1,1,8,+4
9608,Miami Heat,,Goran Dragić,Utah Jazz,W,12/23/2019,29:51,5,16,.313,3,6,.500,2,2,1.000,1,5,6,1,1,0,1,2,15,+15
9609,Miami Heat,,Tyler Herro,Utah Jazz,W,12/23/2019,27:06,7,13,.538,3,5,.600,0,0,,0,6,6,2,1,0,2,2,17,+7
9610,Miami Heat,,Kelly Olynyk,Utah Jazz,W,12/23/2019,7:54,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,1,1,3,+1
9611,San Antonio Spurs,,LaMarcus Aldridge,Memphis Grizzlies,W,12/23/2019,31:46,17,25,.680,3,5,.600,3,4,.750,3,6,9,5,0,3,1,1,40,+29
9612,San Antonio Spurs,,DeMar DeRozan,Memphis Grizzlies,W,12/23/2019,28:59,10,11,.909,0,0,,6,6,1.000,0,3,3,10,3,0,2,3,26,+31
9613,San Antonio Spurs,,Dejounte Murray,Memphis Grizzlies,W,12/23/2019,28:12,7,10,.700,0,0,,0,0,,0,6,6,4,2,0,5,4,14,+21
9614,San Antonio Spurs,,Trey Lyles,Memphis Grizzlies,W,12/23/2019,25:09,7,9,.778,3,4,.750,0,0,,0,8,8,4,0,1,0,2,17,+36
9615,San Antonio Spurs,,Bryn Forbes,Memphis Grizzlies,W,12/23/2019,24:52,3,4,.750,3,4,.750,0,0,,0,2,2,4,0,0,2,0,9,+14
9616,Memphis Grizzlies,,Jaren Jackson,San Antonio Spurs,L,12/23/2019,31:39,8,14,.571,6,9,.667,0,4,.000,1,1,2,2,0,0,1,3,22,-35
9617,Memphis Grizzlies,,Ja Morant,San Antonio Spurs,L,12/23/2019,30:25,7,14,.500,1,3,.333,4,5,.800,0,3,3,4,1,0,2,1,19,-9
9618,Memphis Grizzlies,,Jae Crowder,San Antonio Spurs,L,12/23/2019,29:32,1,9,.111,1,6,.167,1,2,.500,2,0,2,4,0,0,0,2,4,-34
9619,Memphis Grizzlies,,Dillon Brooks,San Antonio Spurs,L,12/23/2019,25:05,5,11,.455,1,3,.333,3,3,1.000,1,1,2,2,2,0,4,4,14,-18
9620,Memphis Grizzlies,,Jonas Valančiūnas,San Antonio Spurs,L,12/23/2019,24:45,8,13,.615,0,1,.000,2,2,1.000,3,9,12,3,0,0,1,1,18,+2
9621,San Antonio Spurs,,Marco Belinelli,Memphis Grizzlies,W,12/23/2019,20:38,4,7,.571,2,3,.667,0,2,.000,0,2,2,0,0,0,0,1,10,+7
9622,San Antonio Spurs,,Derrick White,Memphis Grizzlies,W,12/23/2019,19:48,3,4,.750,1,1,1.000,0,0,,0,6,6,4,2,0,0,1,7,+9
9623,San Antonio Spurs,,Rudy Gay,Memphis Grizzlies,W,12/23/2019,19:46,2,6,.333,1,2,.500,1,2,.500,0,2,2,2,0,0,0,0,6,-10
9624,San Antonio Spurs,,Patty Mills,Memphis Grizzlies,W,12/23/2019,18:00,3,7,.429,2,5,.400,0,0,,1,2,3,2,1,0,0,1,8,+2
9625,San Antonio Spurs,,Jakob Poeltl,Memphis Grizzlies,W,12/23/2019,12:43,0,2,.000,0,0,,0,0,,0,2,2,1,0,0,0,1,0,-5
9626,San Antonio Spurs,,Chimezie Metu,Memphis Grizzlies,W,12/23/2019,3:31,2,2,1.000,0,0,,0,0,,0,2,2,0,1,0,0,0,4,+6
9627,San Antonio Spurs,,Lonnie Walker,Memphis Grizzlies,W,12/23/2019,3:31,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2,+6
9628,San Antonio Spurs,,DeMarre Carroll,Memphis Grizzlies,W,12/23/2019,3:05,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2,+4
9629,Memphis Grizzlies,,Brandon Clarke,San Antonio Spurs,L,12/23/2019,21:06,5,9,.556,0,1,.000,0,0,,2,2,4,1,0,0,1,0,10,-36
9630,Memphis Grizzlies,,De'Anthony Melton,San Antonio Spurs,L,12/23/2019,17:41,3,9,.333,0,2,.000,0,0,,0,3,3,3,3,0,3,2,6,-6
9631,Memphis Grizzlies,,Tyus Jones,San Antonio Spurs,L,12/23/2019,17:35,4,5,.800,3,4,.750,0,0,,2,1,3,3,0,0,0,1,11,-21
9632,Memphis Grizzlies,,Grayson Allen,San Antonio Spurs,L,12/23/2019,17:35,3,6,.500,2,5,.400,0,0,,0,0,0,2,0,0,1,1,8,-2
9633,Memphis Grizzlies,,Solomon Hill,San Antonio Spurs,L,12/23/2019,12:20,1,2,.500,1,2,.500,0,0,,0,4,4,2,0,0,0,1,3,+17
9634,Memphis Grizzlies,,Kyle Anderson,San Antonio Spurs,L,12/23/2019,9:12,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,3,0,-4
9635,Memphis Grizzlies,,Bruno Caboclo,San Antonio Spurs,L,12/23/2019,3:05,0,1,.000,0,0,,0,0,,0,0,0,2,1,0,0,0,0,-4
9636,Denver Nuggets,,Jamal Murray,Phoenix Suns,W,12/23/2019,35:08,12,19,.632,4,8,.500,0,0,,1,2,3,7,2,0,4,2,28,+6
9637,Denver Nuggets,,Gary Harris,Phoenix Suns,W,12/23/2019,35:01,4,6,.667,1,2,.500,0,0,,0,0,0,2,2,0,2,4,9,+13
9638,Denver Nuggets,,Will Barton,Phoenix Suns,W,12/23/2019,34:21,6,11,.545,1,2,.500,0,0,,1,5,6,5,2,0,3,3,13,+14
9639,Denver Nuggets,,Nikola Jokić,Phoenix Suns,W,12/23/2019,30:53,6,13,.462,4,7,.571,6,6,1.000,1,11,12,10,1,0,2,4,22,+25
9640,Denver Nuggets,,Paul Millsap,Phoenix Suns,W,12/23/2019,28:06,4,7,.571,0,2,.000,2,2,1.000,1,7,8,2,1,0,3,2,10,+21
9641,Phoenix Suns,,Kelly Oubre,Denver Nuggets,L,12/23/2019,38:12,5,16,.313,1,8,.125,3,3,1.000,2,1,3,3,2,0,2,2,14,-17
9642,Phoenix Suns,,Devin Booker,Denver Nuggets,L,12/23/2019,34:21,3,12,.250,1,6,.167,4,4,1.000,1,2,3,6,1,0,2,5,11,-5
9643,Phoenix Suns,,Ricky Rubio,Denver Nuggets,L,12/23/2019,34:10,9,12,.750,2,4,.500,1,1,1.000,0,7,7,9,1,0,6,1,21,-1
9644,Phoenix Suns,,Aron Baynes,Denver Nuggets,L,12/23/2019,29:53,5,11,.455,0,1,.000,1,1,1.000,1,5,6,3,0,0,3,3,11,0
9645,Phoenix Suns,,Dario Šarić,Denver Nuggets,L,12/23/2019,16:36,6,11,.545,1,4,.250,0,1,.000,2,4,6,2,0,0,0,0,13,-13
9646,Denver Nuggets,,Malik Beasley,Phoenix Suns,W,12/23/2019,20:27,3,7,.429,1,2,.500,0,0,,0,1,1,1,1,0,3,4,7,-24
9647,Denver Nuggets,,Jerami Grant,Phoenix Suns,W,12/23/2019,19:56,3,6,.500,1,2,.500,4,7,.571,0,1,1,0,0,1,0,1,11,-19
9648,Denver Nuggets,,Mason Plumlee,Phoenix Suns,W,12/23/2019,17:07,1,2,.500,0,0,,0,0,,2,5,7,3,0,0,3,1,2,-23
9649,Denver Nuggets,,Monte Morris,Phoenix Suns,W,12/23/2019,12:50,3,6,.500,2,2,1.000,0,0,,0,0,0,1,1,0,0,1,8,-4
9650,Denver Nuggets,,Michael Porter,Phoenix Suns,W,12/23/2019,6:11,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,2,3,+1
9651,Phoenix Suns,,Mikal Bridges,Denver Nuggets,L,12/23/2019,28:15,5,9,.556,2,4,.500,0,0,,0,1,1,1,3,0,0,0,12,+8
9652,Phoenix Suns,,Cameron Johnson,Denver Nuggets,L,12/23/2019,18:41,3,6,.500,3,5,.600,2,4,.500,2,5,7,1,0,0,0,1,11,+15
9653,Phoenix Suns,,Frank Kaminsky,Denver Nuggets,L,12/23/2019,18:07,4,6,.667,2,3,.667,3,4,.750,0,3,3,0,0,0,3,4,13,-2
9654,Phoenix Suns,,Jevon Carter,Denver Nuggets,L,12/23/2019,14:10,2,2,1.000,1,1,1.000,0,0,,1,1,2,3,3,0,0,2,5,+13
9655,Phoenix Suns,,Ty Jerome,Denver Nuggets,L,12/23/2019,5:03,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,1,0,+1
9656,Phoenix Suns,,Elie Okobo,Denver Nuggets,L,12/23/2019,2:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-9
9657,New Orleans Pelicans,,Jrue Holiday,Portland Trail Blazers,W,12/23/2019,37:31,7,21,.333,4,11,.364,3,3,1.000,1,5,6,5,1,0,2,1,21,+15
9658,New Orleans Pelicans,,Brandon Ingram,Portland Trail Blazers,W,12/23/2019,37:05,6,18,.333,2,5,.400,5,5,1.000,0,11,11,5,2,0,2,2,19,+13
9659,New Orleans Pelicans,,Derrick Favors,Portland Trail Blazers,W,12/23/2019,30:12,6,10,.600,0,0,,0,2,.000,3,10,13,3,1,1,1,5,12,-4
9660,New Orleans Pelicans,,J.J. Redick,Portland Trail Blazers,W,12/23/2019,24:58,5,10,.500,3,6,.500,3,4,.750,0,2,2,1,0,0,0,1,16,+12
9661,New Orleans Pelicans,,Lonzo Ball,Portland Trail Blazers,W,12/23/2019,17:57,3,9,.333,1,2,.500,0,0,,3,4,7,4,2,0,2,3,7,+7
9662,Portland Trail Blazers,,CJ McCollum,New Orleans Pelicans,L,12/23/2019,38:24,9,22,.409,2,10,.200,0,0,,0,4,4,3,1,0,0,2,20,-6
9663,Portland Trail Blazers,,Carmelo Anthony,New Orleans Pelicans,L,12/23/2019,37:09,9,17,.529,1,4,.250,4,4,1.000,1,8,9,2,1,0,2,4,23,-2
9664,Portland Trail Blazers,,Damian Lillard,New Orleans Pelicans,L,12/23/2019,36:53,6,21,.286,0,10,.000,6,6,1.000,0,3,3,7,2,0,3,1,18,-14
9665,Portland Trail Blazers,,Hassan Whiteside,New Orleans Pelicans,L,12/23/2019,32:05,5,10,.500,0,0,,1,2,.500,4,12,16,2,1,4,3,2,11,-20
9666,Portland Trail Blazers,,Kent Bazemore,New Orleans Pelicans,L,12/23/2019,31:18,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,2,4,3,-16
9667,New Orleans Pelicans,,E'Twaun Moore,Portland Trail Blazers,W,12/23/2019,24:11,5,10,.500,3,4,.750,0,0,,1,2,3,3,0,0,0,0,13,-2
9668,New Orleans Pelicans,,Kenrich Williams,Portland Trail Blazers,W,12/23/2019,19:27,2,2,1.000,1,1,1.000,0,0,,2,1,3,0,0,0,0,0,5,+12
9669,New Orleans Pelicans,,Josh Hart,Portland Trail Blazers,W,12/23/2019,17:17,1,5,.200,1,4,.250,0,0,,0,3,3,1,0,0,2,2,3,-1
9670,New Orleans Pelicans,,Jaxson Hayes,Portland Trail Blazers,W,12/23/2019,17:14,2,4,.500,0,0,,0,0,,3,1,4,1,0,4,2,3,4,+11
9671,New Orleans Pelicans,,Nicolò Melli,Portland Trail Blazers,W,12/23/2019,6:16,1,1,1.000,0,0,,0,2,.000,0,1,1,0,0,1,0,1,2,-8
9672,New Orleans Pelicans,,Frank Jackson,Portland Trail Blazers,W,12/23/2019,5:07,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,1,1,0,-9
9673,New Orleans Pelicans,,Nickeil Alexander-Walker,Portland Trail Blazers,W,12/23/2019,2:45,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-6
9674,Portland Trail Blazers,,Anfernee Simons,New Orleans Pelicans,L,12/23/2019,21:17,2,6,.333,0,1,.000,4,4,1.000,0,6,6,0,0,0,0,2,8,+3
9675,Portland Trail Blazers,,Skal Labissière,New Orleans Pelicans,L,12/23/2019,18:32,4,7,.571,0,0,,0,0,,2,3,5,1,0,2,1,1,8,+10
9676,Portland Trail Blazers,,Gary Trent,New Orleans Pelicans,L,12/23/2019,16:42,1,4,.250,0,2,.000,0,0,,0,2,2,1,1,0,0,1,2,+8
9677,Portland Trail Blazers,,Nassir Little,New Orleans Pelicans,L,12/23/2019,7:40,0,1,.000,0,0,,1,2,.500,1,1,2,0,0,0,0,0,1,-3
9678,Houston Rockets,,Clint Capela,Sacramento Kings,W,12/23/2019,40:38,6,13,.462,0,0,,3,3,1.000,3,11,14,2,0,2,3,4,15,+12
9679,Houston Rockets,,Russell Westbrook,Sacramento Kings,W,12/23/2019,40:06,10,22,.455,3,4,.750,5,6,.833,0,7,7,6,1,0,3,5,28,+19
9680,Houston Rockets,,P.J. Tucker,Sacramento Kings,W,12/23/2019,39:48,2,6,.333,1,4,.250,0,0,,3,7,10,4,3,0,0,2,5,+18
9681,Houston Rockets,,James Harden,Sacramento Kings,W,12/23/2019,37:42,10,19,.526,4,11,.364,10,12,.833,0,5,5,5,2,1,3,2,34,+7
9682,Houston Rockets,,Danuel House,Sacramento Kings,W,12/23/2019,32:02,5,10,.500,4,8,.500,0,0,,0,2,2,0,1,0,1,4,14,+15
9683,Sacramento Kings,,De'Aaron Fox,Houston Rockets,L,12/23/2019,35:58,13,21,.619,1,4,.250,4,9,.444,2,7,9,6,1,0,3,2,31,-8
9684,Sacramento Kings,,Richaun Holmes,Houston Rockets,L,12/23/2019,30:41,5,8,.625,0,0,,2,2,1.000,2,11,13,3,2,1,5,4,12,-7
9685,Sacramento Kings,,Harrison Barnes,Houston Rockets,L,12/23/2019,30:17,3,10,.300,0,4,.000,3,3,1.000,0,4,4,1,0,0,1,2,9,-24
9686,Sacramento Kings,,Buddy Hield,Houston Rockets,L,12/23/2019,27:29,3,12,.250,1,8,.125,3,4,.750,0,3,3,4,0,0,1,1,10,-23
9687,Sacramento Kings,,Marvin Bagley,Houston Rockets,L,12/23/2019,23:02,5,11,.455,0,1,.000,1,1,1.000,2,4,6,0,0,1,2,2,11,-18
9688,Houston Rockets,,Ben McLemore,Sacramento Kings,W,12/23/2019,23:38,2,9,.222,2,7,.286,2,2,1.000,0,1,1,0,3,0,1,4,8,-5
9689,Houston Rockets,,Austin Rivers,Sacramento Kings,W,12/23/2019,16:26,3,5,.600,1,3,.333,0,0,,0,0,0,0,0,0,0,0,7,-12
9690,Houston Rockets,,Gary Clark,Sacramento Kings,W,12/23/2019,9:40,1,3,.333,0,2,.000,0,0,,0,0,0,1,0,0,0,1,2,-9
9691,Sacramento Kings,,Trevor Ariza,Houston Rockets,L,12/23/2019,34:59,4,8,.500,2,5,.400,2,2,1.000,3,3,6,2,1,0,2,4,12,+18
9692,Sacramento Kings,,Nemanja Bjelica,Houston Rockets,L,12/23/2019,29:31,4,11,.364,2,6,.333,0,0,,0,2,2,2,0,2,1,3,10,+1
9693,Sacramento Kings,,Cory Joseph,Houston Rockets,L,12/23/2019,28:03,4,6,.667,1,2,.500,0,2,.000,2,4,6,2,0,0,2,6,9,+16
9694,Minnesota Timberwolves,,Andrew Wiggins,Golden State Warriors,L,12/23/2019,38:36,10,27,.370,1,8,.125,1,2,.500,1,6,7,2,0,1,5,5,22,-20
9695,Minnesota Timberwolves,,Gorgui Dieng,Golden State Warriors,L,12/23/2019,29:50,4,8,.500,1,3,.333,2,2,1.000,4,4,8,1,3,1,1,2,11,-7
9696,Minnesota Timberwolves,,Josh Okogie,Golden State Warriors,L,12/23/2019,14:58,0,7,.000,0,2,.000,2,2,1.000,3,0,3,1,1,1,3,1,2,-13
9697,Minnesota Timberwolves,,Jarrett Culver,Golden State Warriors,L,12/23/2019,13:42,0,2,.000,0,0,,0,0,,0,2,2,0,0,1,1,3,0,-17
9698,Minnesota Timberwolves,,Robert Covington,Golden State Warriors,L,12/23/2019,12:15,1,3,.333,0,2,.000,2,2,1.000,0,4,4,0,0,2,1,2,4,-14
9699,Golden State Warriors,,Alec Burks,Minnesota Timberwolves,W,12/23/2019,34:26,8,13,.615,3,6,.500,6,6,1.000,0,2,2,8,3,1,1,2,25,+17
9700,Golden State Warriors,,D'Angelo Russell,Minnesota Timberwolves,W,12/23/2019,33:21,8,18,.444,5,11,.455,9,10,.900,0,4,4,4,0,0,3,2,30,+7
9701,Golden State Warriors,,Draymond Green,Minnesota Timberwolves,W,12/23/2019,32:55,2,6,.333,0,3,.000,5,5,1.000,1,13,14,5,2,1,7,4,9,+18
9702,Golden State Warriors,,Willie Cauley-Stein,Minnesota Timberwolves,W,12/23/2019,30:15,6,8,.750,0,0,,0,0,,2,5,7,1,2,3,0,2,12,+25
9703,Golden State Warriors,,Damion Lee,Minnesota Timberwolves,W,12/23/2019,28:21,4,9,.444,2,5,.400,4,4,1.000,1,6,7,3,1,0,2,5,14,+8
9704,Minnesota Timberwolves,,Jordan McLaughlin,Golden State Warriors,L,12/23/2019,22:20,7,13,.538,3,6,.500,2,2,1.000,0,2,2,4,3,0,0,1,19,+8
9705,Minnesota Timberwolves,,Treveon Graham,Golden State Warriors,L,12/23/2019,20:58,2,5,.400,2,3,.667,2,4,.500,0,2,2,1,0,0,1,0,8,+13
9706,Minnesota Timberwolves,,Jeff Teague,Golden State Warriors,L,12/23/2019,19:20,3,5,.600,1,1,1.000,5,7,.714,0,1,1,4,0,1,3,2,12,-9
9707,Minnesota Timberwolves,,Noah Vonleh,Golden State Warriors,L,12/23/2019,16:36,1,2,.500,0,0,,0,0,,0,8,8,1,1,0,0,0,2,+4
9708,Minnesota Timberwolves,,Kelan Martin,Golden State Warriors,L,12/23/2019,16:27,3,6,.500,2,4,.500,0,0,,0,0,0,0,1,0,1,2,8,+15
9709,Minnesota Timberwolves,,Jaylen Nowell,Golden State Warriors,L,12/23/2019,16:09,1,4,.250,0,3,.000,4,4,1.000,0,1,1,2,0,0,0,0,6,+7
9710,Minnesota Timberwolves,,Keita Bates-Diop,Golden State Warriors,L,12/23/2019,14:41,3,4,.750,1,2,.500,3,4,.750,0,1,1,0,1,0,0,0,10,-2
9711,Minnesota Timberwolves,,Jordan Bell,Golden State Warriors,L,12/23/2019,4:08,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-10
9712,Golden State Warriors,,Ky Bowman,Minnesota Timberwolves,W,12/23/2019,22:53,1,6,.167,0,2,.000,0,0,,1,1,2,3,1,0,1,5,2,-2
9713,Golden State Warriors,,Eric Paschall,Minnesota Timberwolves,W,12/23/2019,15:32,3,6,.500,2,2,1.000,0,3,.000,2,0,2,2,2,1,1,2,8,+4
9714,Golden State Warriors,,Marquese Chriss,Minnesota Timberwolves,W,12/23/2019,11:52,3,7,.429,0,0,,0,0,,5,6,11,0,0,0,4,1,6,-13
9715,Golden State Warriors,,Jacob Evans,Minnesota Timberwolves,W,12/23/2019,10:29,0,6,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,0,2,1,-1
9716,Golden State Warriors,,Kevon Looney,Minnesota Timberwolves,W,12/23/2019,8:43,2,2,1.000,0,0,,0,0,,1,0,1,1,0,0,0,2,4,-3
9717,Golden State Warriors,,Jordan Poole,Minnesota Timberwolves,W,12/23/2019,6:45,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-8
9718,Golden State Warriors,,Omari Spellman,Minnesota Timberwolves,W,12/23/2019,4:27,1,4,.250,0,0,,0,0,,0,3,3,0,0,0,0,0,2,-7
9719,Boston Celtics,,Jaylen Brown,Toronto Raptors,W,12/25/2019,34:53,10,13,.769,5,7,.714,5,6,.833,0,6,6,4,0,0,3,1,30,+6
9720,Boston Celtics,,Jayson Tatum,Toronto Raptors,W,12/25/2019,34:47,5,18,.278,1,3,.333,0,0,,4,5,9,6,2,0,3,4,11,+21
9721,Boston Celtics,,Kemba Walker,Toronto Raptors,W,12/25/2019,32:54,8,16,.500,5,10,.500,1,2,.500,1,0,1,4,0,0,3,1,22,+23
9722,Boston Celtics,,Gordon Hayward,Toronto Raptors,W,12/25/2019,26:29,6,9,.667,2,4,.500,0,0,,0,5,5,6,2,1,2,3,14,+9
9723,Boston Celtics,,Daniel Theis,Toronto Raptors,W,12/25/2019,23:54,6,7,.857,1,1,1.000,0,0,,3,3,6,1,0,0,1,4,13,+3
9724,Toronto Raptors,,Kyle Lowry,Boston Celtics,L,12/25/2019,37:20,4,13,.308,3,7,.429,3,4,.750,1,3,4,8,2,1,5,0,14,-16
9725,Toronto Raptors,,Fred VanVleet,Boston Celtics,L,12/25/2019,36:34,11,21,.524,2,5,.400,3,3,1.000,0,4,4,6,4,0,4,1,27,-17
9726,Toronto Raptors,,Patrick McCaw,Boston Celtics,L,12/25/2019,32:27,1,5,.200,0,1,.000,0,0,,0,3,3,0,1,0,1,2,2,-22
9727,Toronto Raptors,,OG Anunoby,Boston Celtics,L,12/25/2019,25:09,2,6,.333,0,2,.000,1,2,.500,0,1,1,0,0,2,2,2,5,-4
9728,Toronto Raptors,,Serge Ibaka,Boston Celtics,L,12/25/2019,23:07,6,9,.667,0,1,.000,0,0,,1,7,8,1,1,0,3,2,12,-11
9729,Boston Celtics,,Romeo Langford,Toronto Raptors,W,12/25/2019,20:29,1,4,.250,0,3,.000,0,0,,1,1,2,0,1,0,1,1,2,+19
9730,Boston Celtics,,Brad Wanamaker,Toronto Raptors,W,12/25/2019,20:20,2,6,.333,0,2,.000,2,2,1.000,0,1,1,3,1,0,2,3,6,+8
9731,Boston Celtics,,Enes Kanter,Toronto Raptors,W,12/25/2019,18:03,5,10,.500,0,0,,2,2,1.000,3,8,11,1,0,0,2,0,12,+8
9732,Boston Celtics,,Grant Williams,Toronto Raptors,W,12/25/2019,12:14,1,3,.333,0,1,.000,2,2,1.000,0,2,2,0,0,1,0,5,4,+13
9733,Boston Celtics,,Semi Ojeleye,Toronto Raptors,W,12/25/2019,7:00,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-12
9734,Boston Celtics,,Tremont Waters,Toronto Raptors,W,12/25/2019,2:59,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2,-6
9735,Boston Celtics,,Javonte Green,Toronto Raptors,W,12/25/2019,2:59,1,1,1.000,0,0,,0,0,,1,0,1,0,0,1,1,0,2,-6
9736,Boston Celtics,,Carsen Edwards,Toronto Raptors,W,12/25/2019,2:59,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,-6
9737,Toronto Raptors,,Chris Boucher,Boston Celtics,L,12/25/2019,27:33,7,10,.700,3,4,.750,7,8,.875,3,3,6,0,0,2,0,4,24,-5
9738,Toronto Raptors,,Terence Davis,Boston Celtics,L,12/25/2019,21:50,2,4,.500,0,2,.000,2,2,1.000,0,5,5,1,2,0,1,0,6,-5
9739,Toronto Raptors,,Rondae Hollis-Jefferson,Boston Celtics,L,12/25/2019,17:50,2,7,.286,0,0,,2,3,.667,2,1,3,0,2,1,0,1,6,-14
9740,Toronto Raptors,,Malcolm Miller,Boston Celtics,L,12/25/2019,10:46,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,+7
9741,Toronto Raptors,,Stanley Johnson,Boston Celtics,L,12/25/2019,4:25,3,4,.750,0,0,,0,0,,0,0,0,0,1,0,1,0,6,+1
9742,Toronto Raptors,,Oshae Brissett,Boston Celtics,L,12/25/2019,2:59,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,+6
9743,Milwaukee Bucks,,Khris Middleton,Philadelphia 76ers,L,12/25/2019,33:00,12,21,.571,5,9,.556,2,2,1.000,3,5,8,4,1,0,1,3,31,-7
9744,Milwaukee Bucks,,Brook Lopez,Philadelphia 76ers,L,12/25/2019,32:43,4,8,.500,3,5,.600,0,0,,1,4,5,1,0,1,0,2,11,+5
9745,Milwaukee Bucks,,Giannis Antetokounmpo,Philadelphia 76ers,L,12/25/2019,30:19,8,27,.296,0,7,.000,2,4,.500,2,12,14,7,1,1,3,3,18,-18
9746,Milwaukee Bucks,,Donte DiVincenzo,Philadelphia 76ers,L,12/25/2019,26:17,3,5,.600,0,2,.000,0,0,,1,3,4,2,2,0,1,2,6,-8
9747,Milwaukee Bucks,,Wesley Matthews,Philadelphia 76ers,L,12/25/2019,24:41,2,5,.400,0,1,.000,0,0,,0,2,2,3,0,0,0,1,4,-19
9748,Philadelphia 76ers,,Ben Simmons,Milwaukee Bucks,W,12/25/2019,38:03,7,10,.700,0,0,,1,2,.500,1,6,7,14,3,2,2,3,15,+9
9749,Philadelphia 76ers,,Josh Richardson,Milwaukee Bucks,W,12/25/2019,36:52,7,20,.350,4,11,.364,0,0,,3,2,5,4,1,1,1,1,18,+4
9750,Philadelphia 76ers,,Tobias Harris,Milwaukee Bucks,W,12/25/2019,34:51,8,16,.500,5,7,.714,1,1,1.000,1,3,4,2,1,0,1,0,22,+5
9751,Philadelphia 76ers,,Al Horford,Milwaukee Bucks,W,12/25/2019,32:54,3,12,.250,3,7,.429,2,2,1.000,2,8,10,5,1,1,0,1,11,-2
9752,Philadelphia 76ers,,Joel Embiid,Milwaukee Bucks,W,12/25/2019,28:26,11,21,.524,3,6,.500,6,6,1.000,2,9,11,3,0,2,1,5,31,+15
9753,Milwaukee Bucks,,George Hill,Philadelphia 76ers,L,12/25/2019,26:16,6,7,.857,3,3,1.000,0,0,,0,1,1,2,0,1,1,1,15,-8
9754,Milwaukee Bucks,,Kyle Korver,Philadelphia 76ers,L,12/25/2019,20:29,1,4,.250,1,2,.500,0,0,,0,5,5,2,0,0,0,1,3,-2
9755,Milwaukee Bucks,,Ersan İlyasova,Philadelphia 76ers,L,12/25/2019,15:05,3,5,.600,1,1,1.000,0,0,,0,1,1,1,0,2,2,0,7,-9
9756,Milwaukee Bucks,,Sterling Brown,Philadelphia 76ers,L,12/25/2019,12:00,3,4,.750,0,0,,1,1,1.000,0,3,3,0,0,0,0,1,7,+15
9757,Milwaukee Bucks,,Pat Connaughton,Philadelphia 76ers,L,12/25/2019,11:29,2,5,.400,0,0,,1,1,1.000,1,3,4,1,2,1,2,0,5,+3
9758,Milwaukee Bucks,,Robin Lopez,Philadelphia 76ers,L,12/25/2019,7:41,1,4,.250,0,3,.000,0,0,,0,0,0,0,0,0,0,1,2,-12
9759,Philadelphia 76ers,,Furkan Korkmaz,Milwaukee Bucks,W,12/25/2019,25:10,5,10,.500,4,5,.800,2,4,.500,1,1,2,0,3,1,0,1,16,+20
9760,Philadelphia 76ers,,Mike Scott,Milwaukee Bucks,W,12/25/2019,17:24,1,3,.333,1,3,.333,0,0,,0,2,2,0,0,0,1,0,3,+10
