,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
10787,Houston Rockets,,Eric Gordon,Oklahoma City Thunder,W,08/20/2020,32:50,6,20,.300,0,10,.000,3,5,.600,2,3,5,4,1,1,1,2,15,+23
10788,Houston Rockets,,P.J. Tucker,Oklahoma City Thunder,W,08/20/2020,30:10,5,7,.714,4,4,1.000,0,0,,3,2,5,1,0,0,0,4,14,+15
10789,Houston Rockets,,Robert Covington,Oklahoma City Thunder,W,08/20/2020,27:19,4,7,.571,2,5,.400,0,0,,1,1,2,1,3,1,3,3,10,+3
10790,Orlando Magic,,Evan Fournier,Milwaukee Bucks,L,08/20/2020,35:04,4,13,.308,1,6,.167,3,4,.750,0,3,3,2,3,0,1,0,12,-7
10791,Orlando Magic,,Nikola Vučević,Milwaukee Bucks,L,08/20/2020,34:52,13,23,.565,2,8,.250,4,4,1.000,2,8,10,2,0,1,3,2,32,-8
10792,Orlando Magic,,Gary Clark,Milwaukee Bucks,L,08/20/2020,29:32,1,5,.200,1,5,.200,0,0,,1,6,7,2,1,1,1,2,3,-8
10793,Orlando Magic,,Markelle Fultz,Milwaukee Bucks,L,08/20/2020,25:51,4,11,.364,1,1,1.000,2,2,1.000,0,2,2,3,2,1,1,5,11,-5
10794,Orlando Magic,,James Ennis,Milwaukee Bucks,L,08/20/2020,25:26,3,9,.333,0,3,.000,2,2,1.000,4,6,10,2,1,0,1,4,8,-4
10795,Milwaukee Bucks,,Brook Lopez,Orlando Magic,W,08/20/2020,33:21,8,12,.667,4,8,.500,0,0,,0,3,3,0,1,1,1,4,20,+12
10796,Milwaukee Bucks,,Giannis Antetokounmpo,Orlando Magic,W,08/20/2020,31:36,10,23,.435,1,5,.200,7,8,.875,5,15,20,5,0,0,7,4,28,+7
10797,Milwaukee Bucks,,Khris Middleton,Orlando Magic,W,08/20/2020,30:58,1,8,.125,0,4,.000,0,0,,0,5,5,6,1,0,4,4,2,+1
10798,Milwaukee Bucks,,Eric Bledsoe,Orlando Magic,W,08/20/2020,25:35,6,12,.500,0,3,.000,1,1,1.000,2,0,2,7,1,1,4,3,13,+3
10799,Milwaukee Bucks,,Wesley Matthews,Orlando Magic,W,08/20/2020,21:44,2,5,.400,2,5,.400,1,2,.500,0,0,0,1,0,0,0,3,7,+2
10800,Portland Trail Blazers,,CJ McCollum,Los Angeles Lakers,L,08/20/2020,33:12,6,16,.375,1,5,.200,0,2,.000,1,4,5,3,0,0,1,1,13,-28
10801,Portland Trail Blazers,,Damian Lillard,Los Angeles Lakers,L,08/20/2020,30:06,6,14,.429,1,7,.143,5,5,1.000,0,3,3,1,1,0,4,1,18,-29
10802,Portland Trail Blazers,,Jusuf Nurkić,Los Angeles Lakers,L,08/20/2020,28:40,4,10,.400,1,3,.333,0,0,,1,6,7,2,1,0,1,3,9,-28
10803,Portland Trail Blazers,,Carmelo Anthony,Los Angeles Lakers,L,08/20/2020,26:41,1,6,.167,0,1,.000,0,0,,0,0,0,1,0,0,3,1,2,-26
10804,Portland Trail Blazers,,Wenyen Gabriel,Los Angeles Lakers,L,08/20/2020,20:56,3,8,.375,1,4,.250,0,0,,4,1,5,1,0,0,2,6,7,-11
10805,Los Angeles Lakers,,Anthony Davis,Portland Trail Blazers,W,08/20/2020,29:21,13,21,.619,3,4,.750,2,2,1.000,3,8,11,3,1,1,2,1,31,+32
10806,Los Angeles Lakers,,LeBron James,Portland Trail Blazers,W,08/20/2020,26:41,4,11,.364,0,3,.000,2,2,1.000,0,6,6,7,2,0,6,1,10,+23
10807,Los Angeles Lakers,,Danny Green,Portland Trail Blazers,W,08/20/2020,21:43,1,6,.167,1,4,.250,0,0,,0,2,2,1,4,0,1,3,3,+21
10808,Los Angeles Lakers,,Kentavious Caldwell-Pope,Portland Trail Blazers,W,08/20/2020,21:40,5,8,.625,4,6,.667,2,2,1.000,0,2,2,0,0,0,0,0,16,+24
10809,Los Angeles Lakers,,JaVale McGee,Portland Trail Blazers,W,08/20/2020,12:43,5,6,.833,0,0,,0,0,,5,3,8,3,0,0,0,2,10,+15
10810,Toronto Raptors,,Kyle Lowry,Brooklyn Nets,W,08/21/2020,34:42,3,7,.429,2,5,.400,3,4,.750,0,10,10,7,3,1,4,3,11,+27
10811,Toronto Raptors,,OG Anunoby,Brooklyn Nets,W,08/21/2020,33:22,4,7,.571,0,2,.000,0,0,,1,4,5,3,1,0,0,4,8,+23
10812,Toronto Raptors,,Pascal Siakam,Brooklyn Nets,W,08/21/2020,32:48,11,23,.478,2,6,.333,2,4,.500,2,6,8,5,1,0,2,1,26,+23
10813,Toronto Raptors,,Fred VanVleet,Brooklyn Nets,W,08/21/2020,32:16,8,13,.615,6,10,.600,0,0,,0,5,5,5,1,0,1,1,22,+18
10814,Toronto Raptors,,Marc Gasol,Brooklyn Nets,W,08/21/2020,21:14,1,7,.143,1,4,.250,0,0,,0,5,5,6,0,2,0,3,3,+16
10815,Brooklyn Nets,,Garrett Temple,Toronto Raptors,L,08/21/2020,35:51,2,12,.167,1,9,.111,0,0,,0,4,4,2,1,0,4,3,5,-21
10816,Brooklyn Nets,,Timothé Luwawu-Cabarrot,Toronto Raptors,L,08/21/2020,35:16,3,18,.167,2,11,.182,2,2,1.000,0,3,3,3,0,0,0,1,10,-12
10817,Brooklyn Nets,,Caris LeVert,Toronto Raptors,L,08/21/2020,34:18,6,14,.429,3,6,.500,0,0,,1,3,4,6,2,0,3,1,15,-24
10818,Brooklyn Nets,,Jarrett Allen,Toronto Raptors,L,08/21/2020,32:30,0,0,,0,0,,4,4,1.000,5,12,17,3,1,1,1,0,4,-12
10819,Brooklyn Nets,,Tyler Johnson,Toronto Raptors,L,08/21/2020,24:00,8,15,.533,5,9,.556,2,2,1.000,0,1,1,3,0,0,1,5,23,-13
10820,Denver Nuggets,,Nikola Jokić,Utah Jazz,L,08/21/2020,31:42,6,13,.462,2,6,.333,1,2,.500,0,5,5,6,0,1,2,1,15,-21
10821,Denver Nuggets,,Torrey Craig,Utah Jazz,L,08/21/2020,27:30,3,5,.600,2,3,.667,0,0,,2,2,4,0,0,0,3,4,8,-19
10822,Denver Nuggets,,Jamal Murray,Utah Jazz,L,08/21/2020,26:45,5,16,.313,2,8,.250,0,0,,1,4,5,6,1,1,1,3,12,-12
10823,Denver Nuggets,,Paul Millsap,Utah Jazz,L,08/21/2020,16:50,3,5,.600,2,2,1.000,0,0,,1,1,2,1,0,1,1,2,8,-9
10824,Denver Nuggets,,Michael Porter,Utah Jazz,L,08/21/2020,15:29,3,6,.500,1,2,.500,0,0,,1,4,5,0,0,0,2,3,7,-20
10825,Utah Jazz,,Rudy Gobert,Denver Nuggets,W,08/21/2020,31:42,11,15,.733,0,0,,2,5,.400,5,9,14,0,1,0,1,3,24,+21
10826,Utah Jazz,,Royce O'Neale,Denver Nuggets,W,08/21/2020,27:44,1,3,.333,1,2,.500,0,0,,2,6,8,4,1,0,4,2,3,+14
10827,Utah Jazz,,Donovan Mitchell,Denver Nuggets,W,08/21/2020,27:30,5,13,.385,2,6,.333,8,9,.889,0,4,4,1,1,1,0,0,20,+19
10828,Utah Jazz,,Mike Conley,Denver Nuggets,W,08/21/2020,24:33,9,13,.692,7,8,.875,2,2,1.000,0,0,0,4,1,0,0,3,27,+24
10829,Utah Jazz,,Joe Ingles,Denver Nuggets,W,08/21/2020,21:34,0,2,.000,0,1,.000,2,2,1.000,0,2,2,8,1,0,0,2,2,+13
10830,Boston Celtics,,Jaylen Brown,Philadelphia 76ers,W,08/21/2020,41:43,6,16,.375,1,5,.200,8,9,.889,0,7,7,3,0,0,3,1,21,+10
10831,Boston Celtics,,Marcus Smart,Philadelphia 76ers,W,08/21/2020,38:40,4,8,.500,0,3,.000,6,6,1.000,0,8,8,3,3,0,1,4,14,+9
10832,Boston Celtics,,Kemba Walker,Philadelphia 76ers,W,08/21/2020,35:10,10,20,.500,3,8,.375,1,1,1.000,1,7,8,4,2,1,1,1,24,+13
10833,Boston Celtics,,Jayson Tatum,Philadelphia 76ers,W,08/21/2020,32:08,6,19,.316,2,9,.222,1,2,.500,1,5,6,0,1,4,1,4,15,+9
10834,Boston Celtics,,Daniel Theis,Philadelphia 76ers,W,08/21/2020,26:14,3,8,.375,0,3,.000,2,2,1.000,0,5,5,1,0,2,2,6,8,+7
10835,Philadelphia 76ers,,Josh Richardson,Boston Celtics,L,08/21/2020,41:40,5,17,.294,3,11,.273,4,4,1.000,2,1,3,3,2,2,2,2,17,-14
10836,Philadelphia 76ers,,Tobias Harris,Boston Celtics,L,08/21/2020,39:14,6,19,.316,0,5,.000,3,4,.750,8,7,15,4,1,1,3,3,15,-14
10837,Philadelphia 76ers,,Al Horford,Boston Celtics,L,08/21/2020,37:53,1,5,.200,0,2,.000,4,6,.667,3,7,10,0,1,2,0,4,6,-4
10838,Philadelphia 76ers,,Shake Milton,Boston Celtics,L,08/21/2020,37:38,6,18,.333,3,9,.333,2,2,1.000,1,5,6,3,1,0,2,3,17,-7
10839,Philadelphia 76ers,,Joel Embiid,Boston Celtics,L,08/21/2020,35:24,7,20,.350,2,5,.400,14,16,.875,4,9,13,1,1,1,4,5,30,-18
10840,Los Angeles Clippers,,Kawhi Leonard,Dallas Mavericks,W,08/21/2020,38:45,13,24,.542,1,4,.250,9,10,.900,1,8,9,8,2,1,2,3,36,+1
10841,Los Angeles Clippers,,Paul George,Dallas Mavericks,W,08/21/2020,37:45,3,16,.188,1,8,.125,4,4,1.000,1,8,9,7,2,0,2,4,11,+2
10842,Los Angeles Clippers,,Marcus Morris,Dallas Mavericks,W,08/21/2020,32:03,5,8,.625,4,5,.800,0,0,,2,6,8,3,0,0,0,6,14,+11
10843,Los Angeles Clippers,,Ivica Zubac,Dallas Mavericks,W,08/21/2020,29:39,6,8,.750,0,0,,3,4,.750,3,3,6,0,0,1,0,2,15,+13
10844,Los Angeles Clippers,,Landry Shamet,Dallas Mavericks,W,08/21/2020,27:07,7,13,.538,3,7,.429,1,1,1.000,0,3,3,0,1,1,2,3,18,+9
10845,Dallas Mavericks,,Kristaps Porziņģis,Los Angeles Clippers,L,08/21/2020,38:21,11,18,.611,5,9,.556,7,7,1.000,2,11,13,1,0,1,1,3,34,-2
10846,Dallas Mavericks,,Tim Hardaway,Los Angeles Clippers,L,08/21/2020,38:01,9,19,.474,4,10,.400,0,0,,1,5,6,2,0,0,1,3,22,-3
10847,Dallas Mavericks,,Maxi Kleber,Los Angeles Clippers,L,08/21/2020,35:20,1,5,.200,0,4,.000,3,4,.750,0,4,4,0,1,0,1,5,5,-9
10848,Dallas Mavericks,,Dorian Finney-Smith,Los Angeles Clippers,L,08/21/2020,31:22,4,8,.500,1,5,.200,2,2,1.000,1,6,7,4,1,0,1,5,11,+8
10849,Dallas Mavericks,,Luka Dončić,Los Angeles Clippers,L,08/21/2020,29:27,4,14,.286,1,6,.167,4,10,.400,2,8,10,10,1,1,2,2,13,-14
10850,Milwaukee Bucks,,Khris Middleton,Orlando Magic,W,08/22/2020,31:12,7,17,.412,3,7,.429,0,1,.000,1,7,8,6,1,0,3,0,17,+30
10851,Milwaukee Bucks,,Giannis Antetokounmpo,Orlando Magic,W,08/22/2020,30:36,12,14,.857,2,3,.667,9,12,.750,1,10,11,7,2,1,2,2,35,+20
10852,Milwaukee Bucks,,Brook Lopez,Orlando Magic,W,08/22/2020,29:34,7,10,.700,2,4,.500,0,0,,1,5,6,0,1,0,2,3,16,+19
10853,Milwaukee Bucks,,Eric Bledsoe,Orlando Magic,W,08/22/2020,25:34,5,9,.556,2,3,.667,2,2,1.000,0,5,5,8,3,0,4,2,14,+21
10854,Milwaukee Bucks,,Wesley Matthews,Orlando Magic,W,08/22/2020,24:38,3,6,.500,3,6,.500,0,0,,0,1,1,0,1,0,1,2,9,+20
10855,Orlando Magic,,Nikola Vučević,Milwaukee Bucks,L,08/22/2020,35:46,8,19,.421,2,8,.250,2,2,1.000,1,4,5,2,2,0,3,3,20,-20
10856,Orlando Magic,,Gary Clark,Milwaukee Bucks,L,08/22/2020,34:45,2,4,.500,2,4,.500,0,0,,1,7,8,3,2,0,0,2,6,-15
10857,Orlando Magic,,Evan Fournier,Milwaukee Bucks,L,08/22/2020,31:33,4,10,.400,2,6,.333,3,3,1.000,1,1,2,0,1,0,3,0,13,-28
10858,Orlando Magic,,Markelle Fultz,Milwaukee Bucks,L,08/22/2020,28:01,2,9,.222,1,2,.500,0,0,,0,1,1,5,1,0,5,3,5,-19
10859,Orlando Magic,,James Ennis,Milwaukee Bucks,L,08/22/2020,9:04,0,2,.000,0,0,,1,2,.500,0,2,2,0,0,0,0,2,1,-14
10860,Indiana Pacers,,Malcolm Brogdon,Miami Heat,L,08/22/2020,42:54,11,17,.647,4,7,.571,8,8,1.000,0,7,7,14,2,0,5,5,34,-7
10861,Indiana Pacers,,T.J. Warren,Miami Heat,L,08/22/2020,40:22,8,18,.444,0,3,.000,7,7,1.000,1,5,6,2,5,1,3,4,23,-6
10862,Indiana Pacers,,Myles Turner,Miami Heat,L,08/22/2020,38:04,5,9,.556,1,2,.500,4,8,.500,4,8,12,1,0,3,2,4,15,-2
10863,Indiana Pacers,,Victor Oladipo,Miami Heat,L,08/22/2020,33:49,8,21,.381,3,10,.300,1,2,.500,0,4,4,1,1,0,3,6,20,-5
10864,Indiana Pacers,,Justin Holiday,Miami Heat,L,08/22/2020,32:18,3,8,.375,3,7,.429,0,0,,2,1,3,1,1,1,0,2,9,+5
10865,Miami Heat,,Jimmy Butler,Indiana Pacers,W,08/22/2020,36:51,5,16,.313,0,2,.000,17,20,.850,4,4,8,4,3,1,5,2,27,-2
10866,Miami Heat,,Goran Dragić,Indiana Pacers,W,08/22/2020,35:35,8,17,.471,5,10,.500,3,5,.600,0,2,2,6,3,0,3,1,24,+3
10867,Miami Heat,,Bam Adebayo,Indiana Pacers,W,08/22/2020,33:29,7,11,.636,0,0,,8,9,.889,2,9,11,5,1,0,6,3,22,+8
10868,Miami Heat,,Jae Crowder,Indiana Pacers,W,08/22/2020,27:33,2,8,.250,2,8,.250,5,6,.833,1,7,8,1,2,0,0,2,11,+1
10869,Miami Heat,,Duncan Robinson,Indiana Pacers,W,08/22/2020,27:21,4,7,.571,2,4,.500,5,6,.833,0,2,2,1,0,1,1,5,15,+10
10870,Houston Rockets,,P.J. Tucker,Oklahoma City Thunder,L,08/22/2020,43:55,2,7,.286,1,5,.200,0,0,,1,7,8,0,2,0,2,5,5,-4
10871,Houston Rockets,,Danuel House,Oklahoma City Thunder,L,08/22/2020,41:42,5,10,.500,3,6,.500,2,4,.500,3,7,10,0,1,0,4,3,15,-15
10872,Houston Rockets,,Eric Gordon,Oklahoma City Thunder,L,08/22/2020,41:05,8,24,.333,2,10,.200,0,0,,0,3,3,2,1,3,5,3,18,-29
10873,Houston Rockets,,James Harden,Oklahoma City Thunder,L,08/22/2020,37:41,12,27,.444,3,13,.231,11,15,.733,0,7,7,8,1,0,1,6,38,+6
10874,Houston Rockets,,Robert Covington,Oklahoma City Thunder,L,08/22/2020,19:17,1,2,.500,1,2,.500,2,2,1.000,0,5,5,0,2,1,0,4,5,-16
10875,Oklahoma City Thunder,,Shai Gilgeous-Alexander,Houston Rockets,W,08/22/2020,48:19,9,18,.500,3,7,.429,2,2,1.000,0,7,7,6,4,1,1,2,23,+13
10876,Oklahoma City Thunder,,Chris Paul,Houston Rockets,W,08/22/2020,40:50,11,20,.550,4,6,.667,0,1,.000,0,6,6,5,1,1,4,5,26,+15
10877,Oklahoma City Thunder,,Danilo Gallinari,Houston Rockets,W,08/22/2020,38:44,4,12,.333,4,11,.364,8,8,1.000,2,5,7,1,1,0,2,2,20,+10
10878,Oklahoma City Thunder,,Luguentz Dort,Houston Rockets,W,08/22/2020,36:13,3,10,.300,0,6,.000,3,5,.600,2,6,8,1,0,3,2,3,9,+10
10879,Oklahoma City Thunder,,Steven Adams,Houston Rockets,W,08/22/2020,35:27,3,7,.429,0,0,,0,3,.000,2,11,13,2,0,1,3,4,6,+5
10880,Los Angeles Lakers,,Anthony Davis,Portland Trail Blazers,W,08/22/2020,40:33,11,18,.611,0,2,.000,7,14,.500,3,8,11,8,2,3,2,3,29,+15
10881,Los Angeles Lakers,,LeBron James,Portland Trail Blazers,W,08/22/2020,34:29,11,18,.611,4,8,.500,12,17,.706,1,11,12,8,2,0,8,3,38,+2
10882,Los Angeles Lakers,,Danny Green,Portland Trail Blazers,W,08/22/2020,31:48,3,8,.375,2,4,.500,0,0,,2,2,4,1,0,2,0,1,8,+7
10883,Los Angeles Lakers,,Kentavious Caldwell-Pope,Portland Trail Blazers,W,08/22/2020,28:15,4,13,.308,3,8,.375,2,2,1.000,1,2,3,1,0,0,1,0,13,+5
10884,Los Angeles Lakers,,JaVale McGee,Portland Trail Blazers,W,08/22/2020,14:14,2,2,1.000,0,0,,0,0,,1,1,2,0,1,1,0,1,4,0
10885,Portland Trail Blazers,,Damian Lillard,Los Angeles Lakers,L,08/22/2020,43:12,8,20,.400,5,11,.455,13,14,.929,0,5,5,7,0,0,4,0,34,-8
10886,Portland Trail Blazers,,CJ McCollum,Los Angeles Lakers,L,08/22/2020,42:40,12,25,.480,4,12,.333,0,0,,0,8,8,4,2,1,2,2,28,+4
10887,Portland Trail Blazers,,Carmelo Anthony,Los Angeles Lakers,L,08/22/2020,42:06,9,20,.450,2,3,.667,0,0,,1,5,6,2,4,1,1,5,20,-2
10888,Portland Trail Blazers,,Jusuf Nurkić,Los Angeles Lakers,L,08/22/2020,35:13,4,10,.400,0,1,.000,2,2,1.000,0,7,7,3,0,0,3,5,10,+2
10889,Portland Trail Blazers,,Hassan Whiteside,Los Angeles Lakers,L,08/22/2020,25:44,3,5,.600,0,0,,2,2,1.000,3,5,8,0,0,1,0,3,8,-9
10890,Boston Celtics,,Marcus Smart,Philadelphia 76ers,W,08/23/2020,42:44,3,6,.500,1,2,.500,1,2,.500,1,4,5,4,0,0,1,1,8,+12
10891,Boston Celtics,,Jaylen Brown,Philadelphia 76ers,W,08/23/2020,41:00,6,15,.400,2,9,.222,2,3,.667,0,5,5,2,1,0,5,3,16,-2
10892,Boston Celtics,,Jayson Tatum,Philadelphia 76ers,W,08/23/2020,40:27,10,18,.556,2,5,.400,6,10,.600,3,12,15,4,1,2,1,1,28,+1
10893,Boston Celtics,,Kemba Walker,Philadelphia 76ers,W,08/23/2020,35:33,8,15,.533,4,9,.444,12,13,.923,0,4,4,4,1,2,2,4,32,-2
10894,Boston Celtics,,Daniel Theis,Philadelphia 76ers,W,08/23/2020,26:38,6,12,.500,2,5,.400,1,1,1.000,2,2,4,2,0,1,1,2,15,+1
10895,Philadelphia 76ers,,Joel Embiid,Boston Celtics,L,08/23/2020,37:23,8,18,.444,1,5,.200,13,18,.722,2,8,10,0,3,2,4,5,30,-8
10896,Philadelphia 76ers,,Josh Richardson,Boston Celtics,L,08/23/2020,36:27,2,10,.200,2,5,.400,8,9,.889,1,2,3,5,0,0,2,5,14,+10
10897,Philadelphia 76ers,,Al Horford,Boston Celtics,L,08/23/2020,36:19,6,10,.600,0,1,.000,0,1,.000,4,6,10,3,0,1,0,4,12,-10
10898,Philadelphia 76ers,,Tobias Harris,Boston Celtics,L,08/23/2020,35:06,7,12,.583,2,5,.400,4,4,1.000,0,5,5,2,0,0,1,4,20,+6
10899,Philadelphia 76ers,,Shake Milton,Boston Celtics,L,08/23/2020,33:18,5,11,.455,2,6,.333,2,2,1.000,0,4,4,1,1,0,0,5,14,-2
10900,Los Angeles Clippers,,Kawhi Leonard,Dallas Mavericks,L,08/23/2020,46:32,10,22,.455,3,9,.333,9,10,.900,2,7,9,4,2,1,2,3,32,-13
10901,Los Angeles Clippers,,Paul George,Dallas Mavericks,L,08/23/2020,45:06,3,14,.214,1,7,.143,2,2,1.000,1,7,8,3,1,0,2,4,9,-2
10902,Los Angeles Clippers,,Marcus Morris,Dallas Mavericks,L,08/23/2020,35:03,3,9,.333,1,4,.250,2,2,1.000,1,4,5,2,0,1,0,5,9,-2
10903,Los Angeles Clippers,,Landry Shamet,Dallas Mavericks,L,08/23/2020,23:13,3,8,.375,2,6,.333,0,0,,0,3,3,1,1,0,1,2,8,-15
10904,Los Angeles Clippers,,Ivica Zubac,Dallas Mavericks,L,08/23/2020,21:36,5,9,.556,0,0,,5,5,1.000,3,1,4,1,0,0,0,2,15,+9
10905,Dallas Mavericks,,Luka Dončić,Los Angeles Clippers,W,08/23/2020,45:45,18,31,.581,4,10,.400,3,5,.600,1,16,17,13,2,1,7,1,43,+11
10906,Dallas Mavericks,,Maxi Kleber,Los Angeles Clippers,W,08/23/2020,37:18,2,8,.250,0,5,.000,3,4,.750,1,8,9,2,0,2,0,4,7,-9
10907,Dallas Mavericks,,Trey Burke,Los Angeles Clippers,W,08/23/2020,37:11,10,14,.714,4,5,.800,1,2,.500,1,4,5,1,2,0,2,3,25,+17
10908,Dallas Mavericks,,Tim Hardaway,Los Angeles Clippers,W,08/23/2020,34:47,8,18,.444,3,8,.375,2,3,.667,1,4,5,1,0,0,0,3,21,-4
10909,Dallas Mavericks,,Dorian Finney-Smith,Los Angeles Clippers,W,08/23/2020,33:59,3,9,.333,2,5,.400,0,0,,3,4,7,2,2,2,0,5,8,-9
10910,Toronto Raptors,,Pascal Siakam,Brooklyn Nets,W,08/23/2020,32:56,9,22,.409,1,7,.143,1,2,.500,1,5,6,10,2,0,2,2,20,+26
10911,Toronto Raptors,,OG Anunoby,Brooklyn Nets,W,08/23/2020,25:47,3,7,.429,1,3,.333,3,4,.750,3,4,7,2,0,2,3,0,10,+14
10912,Toronto Raptors,,Marc Gasol,Brooklyn Nets,W,08/23/2020,20:37,3,4,.750,1,2,.500,2,3,.667,1,3,4,5,0,0,2,1,9,+9
10913,Toronto Raptors,,Fred VanVleet,Brooklyn Nets,W,08/23/2020,18:54,2,5,.400,2,3,.667,3,4,.750,0,4,4,5,2,0,1,4,9,+21
10914,Toronto Raptors,,Kyle Lowry,Brooklyn Nets,W,08/23/2020,9:12,1,3,.333,0,2,.000,0,0,,0,2,2,3,1,1,0,1,2,+5
10915,Brooklyn Nets,,Garrett Temple,Toronto Raptors,L,08/23/2020,31:31,4,9,.444,2,6,.333,0,1,.000,0,0,0,2,0,1,1,2,10,-23
10916,Brooklyn Nets,,Caris LeVert,Toronto Raptors,L,08/23/2020,30:35,11,23,.478,6,9,.667,7,10,.700,3,3,6,6,2,0,3,2,35,-20
10917,Brooklyn Nets,,Tyler Johnson,Toronto Raptors,L,08/23/2020,29:03,5,13,.385,3,8,.375,0,0,,0,3,3,1,0,0,1,1,13,-16
10918,Brooklyn Nets,,Timothé Luwawu-Cabarrot,Toronto Raptors,L,08/23/2020,27:00,2,12,.167,2,9,.222,5,5,1.000,1,2,3,1,2,0,4,3,11,-18
10919,Brooklyn Nets,,Jarrett Allen,Toronto Raptors,L,08/23/2020,25:08,3,5,.600,0,0,,2,2,1.000,4,11,15,0,0,2,1,1,8,-14
10920,Denver Nuggets,,Jamal Murray,Utah Jazz,L,08/23/2020,43:09,18,31,.581,9,15,.600,5,5,1.000,4,7,11,7,0,1,0,2,50,+5
10921,Denver Nuggets,,Nikola Jokić,Utah Jazz,L,08/23/2020,39:20,12,24,.500,3,10,.300,2,2,1.000,3,4,7,6,0,0,2,3,29,-1
10922,Denver Nuggets,,Jerami Grant,Utah Jazz,L,08/23/2020,35:39,4,8,.500,2,4,.500,2,2,1.000,1,3,4,2,0,0,3,6,12,-4
10923,Denver Nuggets,,Monte Morris,Utah Jazz,L,08/23/2020,35:37,3,10,.300,0,4,.000,1,2,.500,0,2,2,3,2,0,0,3,7,-5
10924,Denver Nuggets,,Paul Millsap,Utah Jazz,L,08/23/2020,35:21,6,13,.462,2,6,.333,2,2,1.000,3,4,7,4,0,2,1,3,16,-2
10925,Utah Jazz,,Rudy Gobert,Denver Nuggets,W,08/23/2020,39:21,7,8,.875,0,0,,3,4,.750,3,8,11,1,0,0,2,5,17,+2
10926,Utah Jazz,,Donovan Mitchell,Denver Nuggets,W,08/23/2020,38:09,15,27,.556,4,7,.571,17,18,.944,1,3,4,7,0,0,4,2,51,+5
10927,Utah Jazz,,Royce O'Neale,Denver Nuggets,W,08/23/2020,36:55,1,3,.333,1,2,.500,1,2,.500,0,5,5,1,0,0,1,5,4,-12
10928,Utah Jazz,,Joe Ingles,Denver Nuggets,W,08/23/2020,34:33,0,4,.000,0,3,.000,0,0,,0,4,4,1,0,0,0,2,0,+8
10929,Utah Jazz,,Mike Conley,Denver Nuggets,W,08/23/2020,31:44,8,13,.615,4,8,.500,6,6,1.000,0,1,1,4,2,0,0,0,26,-2
10930,Milwaukee Bucks,,Giannis Antetokounmpo,Orlando Magic,W,08/24/2020,33:36,14,21,.667,1,5,.200,2,6,.333,4,11,15,8,0,1,2,4,31,+20
10931,Milwaukee Bucks,,Khris Middleton,Orlando Magic,W,08/24/2020,32:15,7,19,.368,4,7,.571,3,5,.600,1,9,10,3,0,0,4,4,21,+15
10932,Milwaukee Bucks,,Brook Lopez,Orlando Magic,W,08/24/2020,31:21,4,9,.444,2,5,.400,0,0,,1,1,2,1,2,3,1,1,10,+4
10933,Milwaukee Bucks,,Eric Bledsoe,Orlando Magic,W,08/24/2020,23:58,3,11,.273,0,2,.000,0,0,,1,5,6,5,1,1,1,1,6,-16
10934,Milwaukee Bucks,,Wesley Matthews,Orlando Magic,W,08/24/2020,21:40,4,6,.667,4,6,.667,0,0,,0,2,2,3,1,0,1,4,12,+5
10935,Orlando Magic,,Nikola Vučević,Milwaukee Bucks,L,08/24/2020,38:02,11,20,.550,6,10,.600,3,3,1.000,1,10,11,7,0,2,1,3,31,-8
10936,Orlando Magic,,Evan Fournier,Milwaukee Bucks,L,08/24/2020,35:36,4,14,.286,3,9,.333,1,3,.333,1,7,8,3,1,2,1,5,12,-5
10937,Orlando Magic,,Markelle Fultz,Milwaukee Bucks,L,08/24/2020,31:27,6,15,.400,2,4,.500,1,1,1.000,0,5,5,7,2,0,3,6,15,-11
10938,Orlando Magic,,Gary Clark,Milwaukee Bucks,L,08/24/2020,26:56,4,8,.500,4,8,.500,0,0,,0,1,1,1,1,1,1,0,12,-10
10939,Orlando Magic,,James Ennis,Milwaukee Bucks,L,08/24/2020,22:58,2,8,.250,1,5,.200,1,2,.500,1,2,3,1,2,1,1,3,6,-11
10940,Houston Rockets,,James Harden,Oklahoma City Thunder,L,08/24/2020,42:49,11,25,.440,6,15,.400,4,5,.800,1,7,8,15,4,0,6,5,32,+2
10941,Houston Rockets,,Danuel House,Oklahoma City Thunder,L,08/24/2020,38:52,8,15,.533,4,10,.400,1,1,1.000,1,5,6,1,1,0,1,3,21,+4
10942,Houston Rockets,,P.J. Tucker,Oklahoma City Thunder,L,08/24/2020,37:55,4,10,.400,3,8,.375,0,0,,2,9,11,1,0,0,3,5,11,+2
10943,Houston Rockets,,Robert Covington,Oklahoma City Thunder,L,08/24/2020,34:11,5,11,.455,4,8,.500,0,0,,1,5,6,1,0,2,2,3,14,+1
10944,Houston Rockets,,Eric Gordon,Oklahoma City Thunder,L,08/24/2020,31:08,8,15,.533,3,8,.375,4,4,1.000,0,1,1,3,2,0,1,2,23,-5
10945,Oklahoma City Thunder,,Shai Gilgeous-Alexander,Houston Rockets,W,08/24/2020,43:54,7,17,.412,2,5,.400,2,2,1.000,2,10,12,6,0,0,1,2,18,-1
10946,Oklahoma City Thunder,,Chris Paul,Houston Rockets,W,08/24/2020,37:10,10,19,.526,0,5,.000,6,6,1.000,0,6,6,3,3,0,3,3,26,+3
